Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
575,SIA/AP/MIN/52046/2016,,SKGRANITES,SKGRANITES,TransferToDEIAA,EC,
576,SIA/AP/MIN/55306/2016,AP VZN MIN 06 2016 109,"M/s Barbil Mining & Industries Pvt Ltd 4.08 Hect Manganese mine in Sy.No:39/1p,39/10 &40/p in somapuram V, Ramabhadrapuram M,
Vizianagaram D,A.P.",MS BARBIL MINING AND INDUSTRIES PVT LTD,EC Granted,EC,
577,SIA/AP/IND2/176835/2020,AP WG  IND 09 2020 2193,"Establishment of Aspirin manufacturing Unit-II by M/s. The Andhra Sugars Limited., Aspirin Unit-II",THE ANDHRA SUGARS LIMITED,EC Granted - Processed offline,EC,
578,SIA/AP/MIN/178503/2020,,M/S SRI PADMAJA STONE CRUSHER,PADMAJA STONE CRUSHER -1.821 HECTS,WithdrawEC,EC,
579,SIA/AP/MIN/178506/2020,,M/S NARAYANA SWAMY STONE CRUSHER,NARAYANA SWAMY ROAD METAL -3.848,WithdrawEC,EC,
580,SIA/AP/MIN/178518/2020,AP GNT MIN 10 2020 2244,Sri Panditi Ramireddy-Lime Stone (Minor),SRI PANDITI RAMIREDDY,EC Granted,EC,
581,SIA/AP/MIN/183154/2020,AP EG  MIN 11 2020 2319,Jonnada - III Sand Reach,"COLLECTOR AND CHAIRMAN, DLSC, EAST GODAVARI",EC Granted - Processed offline,EC,
586,SIA/AP/MIN/194263/2021,AP CTR MIN 1  2021 2794,Sri B. Praveen Kumar,SRI. B. PRAVEEN KUMAR.,EC Granted,EC,
587,SIA/AP/MIN/193548/2021,AP WG MIN 1  2021 2766,Tirumalapuram Sand Reach,"CHAIRMAN  COLLECTOR, DLSC",EC Granted,EC,
588,SIA/AP/MIN/193656/2021,AP KDP MIN 1  2021 2774,Sri. G. Naga Pulla Reddy,SRI. G. NAGA PULLA REDDY,EC Granted,EC,
589,SIA/AP/MIN/24199/2013,AP PKM MIN VIO 07 2013 135,M/S sri surya granites,SRI SURYA GRANITES,EC Granted - Processed offline,EC,
590,SIA/AP/MIN/33638/2019,AP EG MIN 03 2019 904,Ordinary Sand Mine of  Kapileswarapuram,ASST DIRECTOR OF MINES AND GEOLOGY,EC Granted,EC,
591,SIA/AP/MIN/148119/2020,AP ANT  MIN 10 2020 2288,M/s G.T.R.Enterprises (Black Granite),M/S G.T.R ENTERPRISES-1.00 HECT,EC Granted,EC,
592,SIA/AP/MIN/40230/2019,AP KNL MIN 08 2019 1120,"Proposed Ordinary Sand Mine in Nagaladinne Sand Reach by Asst. Director of Mines and Geology, Kurnool, Govt of Andhra Pradesh.",ORDINARY SAND MINE REACH KURNOOL,EC Granted - Processed offline,EC,
593,SIA/AP/MIS/57909/2016,AP GNT CON 07 2016 176,Construction of Residential Complex “Tirumala Gardens”,MANCHIKALAPUDI SRINIVASA RAO,EC Granted,EC,
594,SIA/AP/MIN/152287/2020,AP MIN NLR 05 2020 1855,M/s. Andhra Pradesh Mineral Development Corporation Limited,THE ANDHRA PRADESH MINERAL DEVELOPMENT CORPORATION LIMITED,Agenda Uploaded by SEIAA,EC,
595,SIA/AP/MIN/152458/2020,AP KRI MIN 05 2020 1816,Sri Y. Venkata Ratnam,SRI Y. VENKATA RATNAM-2.181,Delisted,EC,
596,SIA/AP/MIN/152515/2020,AP MIN EG 05 2020 1830,Jonnada Sand Reach,"COLLECTOR AND CHAIRMAN, DLSC, EAST GODAVARI",EC Granted - Processed offline,EC,
597,SIA/AP/MIN/33471/2015,AP CTR 595 MIN 11 2015,"Sri.A.Krishna,2.0 Hectares of Black Granite Quarry (Existing)in Sy No:448 of Agraharam (V),Nimmanapally (M),Chittoor District,A.P.",A KRISHNA,EC Granted,EC,
598,SIA/AP/MIN/58343/2016,AP VSP MIN 08 2016 189,M/s. Arif Exports - 10ha,M/S. ARIF EXPORTS,EC Granted,EC,
599,SIA/AP/NCP/82801/2018,AP KRI CON 10 702,Maximus Constructions,MAXIMUS CONSTRUCTIONS,EC Granted,EC,
600,SIA/AP/MIN/184533/2020,AP  KRI  MIN 11 2020 2467,ADMG-Nandigama (moguluru sand reach),ADMG-NANDIGAMA (MOGULURU SAND REACH,EC Granted - Processed offline,EC,
601,SIA/AP/MIN/38714/2019,AP PKM MIN 07 2019 1067,M/s D. Mining,M/S. D. MINING,EC Granted - Processed offline,EC,
603,SIA/AP/MIN/212679/2021,AP     KDP MIN 5 2021 3196,M.MURALIDHAR REDDY,MURALIDHAR REDDY -4 HECTS,EC Granted,EC,
604,SIA/AP/MIN/214385/2021,AP   KNL  MIN  6 2021 3234,Sri B. Sivaiah-1.137ha- Black Granite,SRI B. SIVAIAH,WithdrawEC,EC,
605,SIA/AP/MIN/214458/2021,AP   VSP  MIN  6 2021 3235,M/s. RMC Readymix (India),M/S. RMC READYMIX (INDIA),Delisted,EC,
606,SIA/AP/MIN/223373/2021,AP  CTR MIN 8 2021 3384,Sri K. H. Manjunath,SRI K. H. MANJUNATH,EC Granted,EC,
607,SIA/AP/MIN/188979/2020,AP CTR  MIN 12  2020 2710,"Sri N.Venkatesulu Reddy,2.00 Ha of Colour Granite Quarry,Sy.No.339 of Agaramangalam Vlg,G.D.Nellore Mandal,Chittoor Dist.A.P.",SRI N.VENKATESULU REDDY,EC Granted,EC,
608,SIA/AP/MIN/158466/2020,AP MIN GNT  06 2020 1887,Bommuvanipalem-6 Sand Reach(Extent :4.912 Ha. ),ADM&G GUNTUR,EC Granted - Processed offline,EC,
609,SIA/AP/MIN/200076/2021,AP  KNL MIN 2  2021 2932,K. Venkata Krishna Reddy,K. VENKATA KRISHNA REDDY,EC Granted,EC,
610,SIA/AP/IND2/198643/2021,AP     EG  MIN 4 2021 3163,"Offshore Oil & Gas Exploration and Appraisal in KG-OSHP-2017/1 block in Bay of Bengal, East Godavari District, Andhra Pradesh",M/s Vedanta Limited(Division Cairn Oil & Gas),EC Granted,EC,
611,SIA/AP/MIN/223457/2021,AP  KDP MIN 8 2021 3387,M/s. SAI VINEE AGENCIES,M/S. SAI VINEE AGENCIES,EC Granted,EC,
612,SIA/AP/MIN/138671/2020,AP KDP MIN  01 2020 1636,Sri. Y. Nagendra Reddy,SRI. Y. NAGENDRA REDDY,EC Granted - Processed offline,EC,
613,SIA/AP/NCP/75717/2018,AP KRI CON 07 2018 649,SRI KOLLIPARA VASUDEVA RAO AND SRI KOLLIPARA JOGA RAO,SRI KOLLIPARA VASUDEVA RAO & SRI KOLLIPARA JOGA RAO,Delisted,EC,
614,SIA/AP/MIN/31457/2015,AP KRI 86 MIN 10 2015,Royyuru Sand Reach - III,N V V SATYANARAYANA,EC Granted,EC,
615,SIA/AP/MIN/31484/2015,AP EG 147 MIN 10 2015,Bharat China Clay Pvt Ltd,OTHERS,EC Granted,EC,
616,SIA/AP/MIN/45211/2019,AP GNT MIN 10 2019 1341,Sri D.Vengal Reddy-0.410 Ha of Lime Stone Quarry,SRI DUGGEMPUDI VENGALA REDDY,EC Granted - Processed offline,EC,
617,SIA/AP/MIN/50131/2016,,M/s Bhavani Granites Enterprises Private Limited,BHAVANI GRANITES ENTERPRISES PVT LTD,TransferToDEIAA,EC,
618,SIA/AP/NCP/16931/2014,AP VSP CON 08 2016 186,Proposed Industrial Park at Pudi,APIIC,EC Granted,EC,
621,SIA/AP/MIN/52057/2016,,Sri M Narasimha Rao,SRI M NARASIMHA RAO,TransferToDEIAA,EC,
622,SIA/AP/MIN/184675/2020,AP  KRI  MIN 11 2020 2480,ADMG Nandigama(Ravirala sand reach),ADMG-NANDIGAMA(RAVIRALA SAND REACH),EC Granted - Processed offline,EC,
623,SIA/AP/MIN/221584/2021,,M/s Durga Malleswara Swamy Metal Industries,M/S DURGA MALLESWARA SWAMY METAL INDUSTRIES,WithdrawEC,EC,
624,SIA/AP/IND2/20166/2017,AP CTR  IND 03 2018 544,Proposed expansion of storage at the Petroleum Storage Terminal at Chittoor by M/s Indian Oil Corporation Limited,MS IOCL,EC Granted - Processed offline,EC,
625,SIA/AP/MIN/186125/2020,AP KRI MIN  12  2020 2617,ADMG VIJAYAWADA ROYYURU -5 SAND REACH,ADMG  VIJAYAWADA (ROYYURU 5 SAND REACH),EC Granted - Processed offline,EC,
626,SIA/AP/MIN/184046/2020,AP GTR MIN 11 2020 2427,4.928 Ha. of Dharanikota - 1 Sand Reach,GUNTUR SAND REACHES,EC Granted - Processed offline,EC,
627,SIA/AP/MIN/134695/2020,AP CTR MIN  01 2020 1640,M/s All Mining Resorts Gravel Quarry at Pathaarcadu,M/S ALL MINING AND RESORTS,WithdrawEC,EC,
628,SIA/AP/MIN/178437/2020,,M/S NARAYANA SWAMY STONE CRUSHER,NARAYANA SWAMY STONE CRUSHER -3.00,Delisted,EC,
629,SIA/AP/MIS/13325/2015,AP KRI IND 05 2016 100,Expansion of LPG storage facility from 1350 MT to 3150 MT by installing 3x600 MT mounded storage unit and TLF extension at Kondapalli Bottling Plant,Indian Oil Corporation Limited (IOCL),EC Granted,EC,
630,SIA/AP/MIN/194156/2021,AP KRI MIN 1  2021 2785,ADMG NANDIGAMA kunikinapadu sandreach,KUNIKINAPADU-7 SAND REACH 4.99,EC Granted,EC,
631,SIA/AP/MIN/73851/2018,,"SRI BARATAM VENKATA RAMANA MURTHY VISAKHA ROAD METAL & BUILDING STONE QUARRY AREA 1 041 HECTARES Government Land 
Survey No 01  Village Chinnagudaba
Mandal – Garugubilli, 
District  Vizianagaram
State  Andhra Pradesh",MINETECH CONSULTANCY SERVICES,Delisted,EC,
632,SIA/AP/MIN/30343/2015,AP PKM 309 MIN 09 2015,KRISHNA SAI EXPORTS PVT. LTD.,KRISHNA SAI GRANITES,EC Granted,EC,
633,SIA/AP/MIN/30347/2015,CTR 553 MIN 08 2015,Sri M. C. Praveen,M C PRAVEEN,EC Granted,EC,
634,SIA/AP/MIN/30425/2015,AP PKM 304 MIN 09 2015,M/s. Krishna Sai Granites 0.404 Ha,KRISHNA SAI GRANITES,EC Granted,EC,
635,SIA/AP/MIN/213505/2021,AP     ANT  MIN  5 2021 3205,M/s Dakshashree Infra Projects Pvt. Ltd.,DAKSHASHREE INFRA PROJECTS PVT LTD,EC Granted,EC,
636,SIA/AP/MIN/213598/2021,SEIAA/AP/PKM/2013-6331,M/s. Manikanta Minerals,M/S MANIKANTA MINERALS.,EC Granted,EC,
637,SIA/AP/MIN/212195/2021,AP     NLR MIN 5 2021 3162,Admg Nellore (Apparaopalem - III Sand reach),APPARAPALEM SAND REACH 3,Delisted,EC,
638,SIA/AP/MIN/216719/2021,AP  KDP MIN  6 2021 3285,"Sri. C.VENKATA SUBBA REDDYM-SAND, ROAD METAL & BUILDING STONE & GRAVEL QUARRY",SRI.C.VENKATA SUBBA REDDY,EC Granted,EC,
639,SIA/AP/IND2/188924/2020,AP VSP  IND 12  2020 2703,M/s. Regal Plywood Industries (P) Limited,M/S. REGAL PLYWOOD INDUSTRIES (P) LIMITED,EC Granted,EC,
640,SIA/AP/MIN/45356/2019,AP KRI MIN 10 2019 1355,ADMG Sand Nandigama,SAND ADMG NANDIGAMA,EC Granted - Processed offline,EC,
641,SIA/AP/MIN/215507/2021,AP   CTR  MIN  6 2021 3254,M/s. Saptharshi Minerals,M/S. SAPTHARSHI MINERALS,EC Granted,EC,
642,SIA/AP/MIN/181135/2020,AP ANT  MIN 10 2020 2233,M/s. Hameed Minerals,M/S HAMEED MINERALS,EC Granted,EC,
643,SIA/AP/MIN/188067/2020,,C.G.Bala Krishna Black Granite 2.518,C.G BALA KRISHNA,WithdrawEC,EC,
644,SIA/AP/IND2/170814/2020,AP  WG  MIN 11 2020 2522,Expansion of the Active Pharma Ingredients manufacturing unit capacity from 6.33 TPD to 15.23 TPD by M/s. Vision Drugs Private Limited,VISION DRUGS PRIVATE LIMITED,EC Granted,EC,
645,SIA/AP/MIN/163144/2020,AP MIN  KNL 07 2020 1999,"1. Name of the project/s Proposed Ordinary Sand Mine in Nagaladinne Sand Reach-II in Tungabhadra River by Asst. Director of Mines and Geology, Kurnool",ORDINARY SAND MINE REACH KURNOOL,EC Granted - Processed offline,EC,
646,SIA/AP/MIN/147420/2020,AP KRI MIN   03 2020 1770,Bandaru. Hema Latha (Road Metal & Gravel),BANDARU. HEMA LATHA-5.00 HECT,EC Granted - Processed offline,EC,
647,SIA/AP/MIN/45009/2019,AP KRI MIN 10 2019 1324,M/s Balaji Stone Crusher,M/S BALAJI STONE  CRUSHER,EC Granted - Processed offline,EC,
648,SIA/AP/MIN/45613/2019,AP SKM MIN 10 2019 1371,Mathala -II Sand Reach,MEMBER CONVENER DY. DIRECTOR OF MINES,EC Granted - Processed offline,EC,
651,SIA/AP/MIN/63423/2017,,P RAMESH BABU - 6.88 HA,P RAMESH BABU,Delisted,EC,
655,SIA/AP/MIN/42310/2019,AP EG MIN 10 2019 1356,Sri.G.Yesu Raju,SRI.G.YESU RAJU,EC Granted - Processed offline,EC,
656,SIA/AP/MIN/56397/2016,AP NLR MIN 06 2016 131,P.N. Venkata Ramana,P N VENKATA RAMANA,EC Granted,EC,
657,SIA/AP/MIN/75160/2018,AP VSP MIN 05 2018 616,"6.475 Ha. of Colour Granite Mine of   
M/s. SIVA PARVATHI GRANITES,Sy.No.385/P
Jaithavaram Village, 
Cheedikada Mandal, 
Visakhapatnam District, 
Andhra Pradesh",MS SIVA PARVATHI GRANITES,EC Granted,EC,
658,SIA/AP/MIN/211320/2021,AP     CTR MIN 5 2021 3159,Admg Palamner (Madavaramapalli Sand reach),ADMG PALAMANER (3SAND REACHES),WithdrawEC,EC,
659,SIA/AP/MIN/169251/2020,AP MIN  KDP 08 2020 2076,M/s. TRKR Stone Crusher,M/S. TRKR STONE CRUSHER,EC Granted - Processed offline,EC,
660,SIA/AP/MIN/148139/2020,AP EG MIN   03 2020  1774,Kapileswarapuram De-casting of Sand,MS CHAIRMAN DLSC,Delisted,EC,
661,SIA/AP/MIN/156687/2020,AP MIN SKLM   06 2020 1861,K.VENKATAPURAM SAND REACH,"MEMBER DLSC,ADM&G, SRIKAKULAM",EC Granted - Processed offline,EC,
662,SIA/AP/MIN/52133/2016,,Sri M Narasimha Rao (2.00 Ha),SRI M NARSIMHA RAO,TransferToDEIAA,EC,
663,SIA/AP/MIN/144482/2020,AP ANT MIN   02 2020 1732,M/s. S.S. Crusher,M/S. S.S. CRUSHER,EC Granted - Processed offline,EC,
664,SIA/AP/MIN/42741/2017,,Gravel and Road Metal Quarry,GRAVEL AND STONE METAL QUARRY- 7.41 AC,Delisted,EC,
665,SIA/AP/IND2/222356/2021,AP  VSP  IND 7 2021 3374,M/s. Evergreen Veneers Pvt. Ltd.,M/S. EVERGREEN VENEERS PVT. LTD.,EC Granted,EC,
666,SIA/AP/MIN/227298/2021,AP  VZM MIN   9 2021 3462,Sri Thippavajjaula Prakash (4.940 HA of Colour Granite (Other Variety) Mine),SRI THIPPAVAJJAULA PRAKASH,EC Granted,EC,
667,SIA/AP/MIN/227380/2021,AP  EG  MIN   9 2021 3463,Road Metal Quarry of Sri R. Srikanth,SRI R. SRIKANTH,EC Granted,EC,
669,SIA/AP/IND2/204085/2021,AP KRI   IND  3 2021 3023,Proposed to establish Bulk Drugs & Drug Intermediates Manufacturing Unit by Octanex Life Sciences Pvt. Ltd.,OCTANEX LIFE SCIENCES PVT. LTD.,EC Granted,EC,
670,SIA/AP/MIN/206339/2021,AP   CTR MIN   3 2021 3056,Sri K. Murugan,SRI K. MURUGAN,EC Granted,EC,
671,SIA/AP/MIN/211589/2021,AP      SKLM  MIN 5 2021 3169,SRI K.TIRUMALA RAO,SRI K.TIRUMALA RAO,Delisted,EC,
672,SIA/AP/IND2/168152/2020,AP IND  KRI  08 2020 2054,Pharmasyn Drugs & Intermediates Private Limited,PHARMASYN DRUGS & INTERMEDIATES PRIVATE LIMITED,EC Granted - Processed offline,EC,
680,SIA/AP/MIN/179877/2020,AP CTR MIN 11 2020 2374,K.Gajendra Kumar- Black Granite Quarry,K.GAJENDRA KUMAR,EC Granted,EC,
681,SIA/AP/MIN/92382/2019,AP EG MIN 03 2019 867,MS Bharath Clays Pvt Ltd,M/S. BHARATH CLAYS PVT LTD- 2.023 HA,EC Granted,EC,
682,SIA/AP/MIN/40156/2019,AP KNL MIN 10 2019 1351,Petnikota Limestone Slabs(Black) Mine,TC SRIRANGAIAH,EC Granted - Processed offline,EC,
683,SIA/AP/IND2/64390/2020,AP IND NLR 07 2020 2033,"Proposed Captive Resin Plant with a Production Capacity of 62,287.5 TPA (188.75 TPD) for Manufacturing of High Pressure Laminates, Plain Particle Board, Pre-Laminated Boards and UV Coated Boards (Particle boards, MDF, HPL Sheets & Compact Boards) at Plot No. 19, 19 A & 19 A-1, Industrial Park, Naidupeta, APIIC, Menakuru Village, Naidupeta Mandal, SPSR Nellore District, Andhra Pradesh",GREENLAM SOUTH LIMITED,EC Granted,EC,
684,SIA/AP/MIN/73275/2018,AP VZM MIN 03 2018 526,"Sri. Paila Gouri Sankara Rao
(Quartzite Mine - 9.340 Ha)",SRI PAILA GOURI SANKARA RAO,EC Granted,EC,
685,SIA/AP/MIN/32559/2015,AP ANT 202 MIN 11 2015,"M/s.Imperial Granites Private Limited, 3.00 Ha. of Colour Granite Quarry (Existing) in Sy. No’s. 142/P of Veparala Village, Rayadurgam Mandal, Anantapur District. Andhra Pradesh",MS IMPERIAL GRANITES PRIVATE LIMITED,EC Granted,EC,
686,SIA/AP/MIN/138547/2020,AP KDP MIN  01 2020 1629,Vedururu River Sand Project,"ADMG, YERRAGUNTLA",EC Granted - Processed offline,EC,
687,SIA/AP/MIN/30562/2015,SKM 259 MIN 09 2015,"M/S.BAYROCK GRANITES (P) LTD.,9.0 Ha of Colour Granite
mine Sy No:27,Meelasathiwada village,Tekkali
Mandal,Srikakualam District.AP.",BAYROCK GRANITES PVT LTD,EC Granted,EC,
688,SIA/AP/MIN/30667/2015,AP CTR 556 MIN 09 2015,M/s S.V. Granites,S V GRANITES,Delisted,EC,
689,SIA/AP/IND/8768/2016,AP KNL IND 01 2016 12,-1,NANDYALA CEMENT INDUSTRIES,EC Granted,EC,
690,SIA/AP/MIN/60931/2016,AP ANT MIN 12 2016 253,"G.Sarada Padma(6 ha. in Sy Nos. 399 of Paluru  Village, Kambadur Mandal, Anantapuram District.)",SARADAPADMA,EC Granted,EC,
691,SIA/AP/MIN/26337/2018,AP VSP MIN  VIO 09 2017 1304,M/s  Aparna Enterprises Limited,APARNA ENTERPRISES LTD,EC Granted,EC,
692,SIA/AP/MIN/213449/2021,AP     CTR  MIN  5 2021 3209,M/s. GOWTHAMI YUVATHI MANDALI  (ST WOMEN ORGANIZATION) QUARTZ MINE,GOWTHAMI YUVATHA MANDALI,EC Granted,EC,
693,SIA/AP/MIN/220485/2021,AP  KDP  MIN    7 2021 3354,M/s Sneha Mineral Stone Crusher,M/S  SNEHA MINERAL STONE CRUSHER,WithdrawEC,EC,
694,SIA/AP/MIN/214602/2021,AP   KDP  MIN  6 2021 3237,Konduru River Sand Reach,"ADMG, YERRAGUNTLA",Delisted,EC,
695,SIA/AP/MIN/193552/2021,AP WG MIN 1  2021 2767,Thotakurru Sand Reach,"CHAIRMAN  COLLECTOR, DLSC",EC Granted,EC,
696,SIA/AP/MIN/187728/2020,AP ANT MIN 12  2020 2682,M/s. Shri Laxmi Venkateswara Minerals,SHRI LAXMI VENKATESWARA MINERALS,EC Granted,EC,
697,SIA/AP/MIN/174238/2020,AP GNT MIN 09 2020 2183,M/s Deepika Bio Fertilizers Limited (Gravel – 3.16 Ha),M/S DEEPIKA BIO FERTILIZERS LIMITED,EC Granted,EC,
698,SIA/AP/MIN/174252/2020,AP  VSP  MIN  09 2020 2144,Sri venkata sasi stone crusher,SRI. VENKATA SAI STONE CRUSHER,EC Granted,EC,
699,SIA/AP/MIN/40284/1900,AP CTR MIN 07 2019 1166,M/s. Rameneni Granites,M/S. RAMENENI GRANITES,EC Granted - Processed offline,EC,
704,SIA/AP/MIN/169284/2020,AP MIN  KNL  08 2020 2070,Lime Kankar Quarry of M/s. Sree Jayajothi Cements Private Limited,SREE JAYAJOTHI CEMENTS PRIVATE LIMITED,EC Granted - Processed offline,EC,
705,SIA/AP/MIN/181549/2020,AP EG  MIN 11 2020 2261,Velicheru  3 Sand Reach  4.83,"COLLECTOR AND CHAIRMAN, DLSC, EAST GODAVARI",EC Granted - Processed offline,EC,
706,SIA/AP/MIN/153573/2020,AP MIN GNT 05 2020 1839,Munnangi -II Sand Reach,ADMG GUNTUR,EC Granted - Processed offline,EC,
707,SIA/AP/IND2/175196/2020,AP KRI MIN 11 2020 2332,Orch Laboratories India Pvt. Ltd.,ORCH LABORATORIES INDIA PVT. LTD.,EC Granted - Processed offline,EC,
708,SIA/AP/MIN/31656/2015,AP ATP 195 MIN 10 2015,"M/s.Sri Sai Siddeswara Enterprises,1.00 Ha Black Granite
Quarry (Existing) in Sy No: 455 of O.D.Cheruvu
(V),O.D.Cheruvu (M),Anantapur (D),AP.",MS SRI SAI SIDDESWARA ENTERPRISES,EC Granted,EC,
709,SIA/AP/IND2/48510/2019,AP KRI IND 07 2019 1075,Sentini Bioproducts Private Limited,SENTINI BIO PRODUCTS (P) LIMITED,EC Granted - Processed offline,EC,
710,SIA/AP/IND2/22230/2018,AP KRI IND 03 2018 527,S L Pharmaceuticals,S L PHARMACEUTICALS,EC Granted,EC,
711,SIA/AP/IND2/200679/2021,AP     SKLM  MIN 4 2021 3164,"Expansion of Active Pharma Ingredients (Bulk Drugs and Intermediates) Manufacturing Unit and inclusion of co-generation Power Plant in exisitng site area located at Sy.No. 57-68, 70-73, 75-77 & 80, Devunipalavalasa Village, Pydibhimavaram Panchayat,",DR. REDDY LABORATORIES LTD (API SEZ),EC Granted,EC,
712,SIA/AP/MIN/205118/2021,AP   ANT  MIN  3 2021 3032,Sri B. Jagadeeswara Reddy,SRI B JAGADEESWARA REDDY,EC Granted,EC,
713,SIA/AP/MIN/49096/2016,,M/s.renuka Yellamamba Granites-Black Granite Quarry-0.936 Ha.,RENUKA YELLAMAMBA GRANITES,TransferToDEIAA,EC,
714,SIA/AP/MIN/32527/2015,AP PKM 174 MIN 02 2013,B.V.L.EXPORTS PRIVATE LIMITED,B V L EXPORTS PRIVATE LIMITED,EC Granted,EC,
715,SIA/AP/MIN/32599/2015,,G. ANJANEYULU,G ANJANEYULU,TransferToDEIAA,EC,
716,SIA/AP/MIN/32632/2015,AP CTR 587 MIN 11 2015,"K.P.Rakhi ,1.00 Ha. of Black Granite Quarry (Existing) in Sy No: 468 of Gorivimakulapalli Village, Rmakuppam Mandal, Chittoor District, Andhra Pradesh",K P RAKHI,EC Granted,EC,
717,SIA/AP/MIN/61488/2017,,Shirdi Sai Mines & Minerals,SHIRDI SAI MINES & MINERALS,Delisted,EC,
718,SIA/AP/MIN/33086/2015,AP EG 150 MIN 11 2015,Jonnada-1 Sand Reach,DISTRICT PANCHAYAT OFFICE,EC Granted,EC,
719,SIA/AP/MIN/33107/2015,AP EG 160 MIN 11 2015,Mandapalli Sand Reach,DISTRICT PANCHAYAT OFFICE,EC Granted,EC,
720,SIA/AP/MIN/73620/2018,AP CTR MIN 03 2018 555,Sri K. Murali,SRI K. MURALI,EC Granted,EC,
721,SIA/AP/MIN/67798/2017,AP NLR MIN 09 2017 408,B Venkata Rakesh ( QL area 5.600 Ha),B PRANEETH YADAV,EC Granted,EC,
722,SIA/AP/MIN/67891/2017,,Nemkal Stone Quarry of Sri.K.Ramachandra Reddy,NEMKAL STONE QUARRY OF SRI K RAMACHANDRA REDDY,Delisted,EC,
723,SIA/AP/MIN/218136/2021,SEIAA  AP PKM 24 2012,M/s. Imperial Granites Private Limited,M/S. IMPERIAL GRANITES PRIVATE LIMITED,EC Granted - Processed offline,EC,
728,SIA/AP/MIN/127368/2019,AP GNT MIN   02 2020 1700,KCP LIMESTONE DEPOSIT 1 MINE OF KCP LIMITED,KCP LIMITED,EC Granted - Processed offline,EC,
729,SIA/AP/MIN/40422/2019,AP KNL MIN 08 2019 1118,"Proposed Ordinary Sand Mine in Nadichagi Sand Reach -I by Asst. Director of Mines and Geology, Kurnool, Govt of Andhra Pradesh.",ORDINARY SAND MINE REACH KURNOOL,EC Granted - Processed offline,EC,
730,SIA/AP/MIN/30970/2015,AP CTR 564 MIN 09 2015,"Colour Granite Quarry of
M/s   Air & Sea Trading Company",AIR AND SEA TRADING COMPANY,EC Granted,EC,
731,SIA/AP/MIN/85073/2018,AP NLR MIN 11 2018 734,M/s. Sujith Infra,M/S. SUJITH INFRA,Under examination of SEIAA - Processed offline,EC,
732,SIA/AP/MIN/51915/2016,,Sri M Venkateswarlu (1.215 Ha),M VENKATESWARLU,TransferToDEIAA,EC,
733,SIA/AP/MIN/33318/1900,AP PKM MIN 03 2019 894,M/s.Sadhana Minerals,M/S.SADHANA MINERALS,EC Granted - Processed offline,EC,
734,SIA/AP/MIN/33487/2019,AP NLR MIN 03 2019 899,M/s. Sairam Mining and Minerals,M/S SAIRAM MINING AND MINERALS,EC Granted - Processed offline,EC,
735,SIA/AP/MIN/92175/2019,AP KNL MIN  01 2019 809,Smt. Y. Lakshmi Devi,SMT. Y. LAKSHMI DEVI,EC Granted,EC,
736,SIA/AP/MIN/65920/2021,AP  VSP  MIN    7 2021 3365,Sri Vikram Dwarampudi,SRI VIKRAM DWARAMPUDI,EC Granted,EC,
737,SIA/AP/MIN/212407/2021,AP     CTR  MIN 5 2021 3186,Sri K. Suryanarayana Reddy,SRI K. SURYANARAYANA REDDY,EC Granted,EC,
738,SIA/AP/MIN/181494/2020,AP  GTR  MIN 11 2020 2543,M/s Ekalavya Girijana Labour Contract Co-Operative Society Limited,MS EKALAVYA GIRIJANA LABOUR CONTRACT CO-OPERATIVE SOCIETY LIMITED,Delisted,EC,
739,SIA/AP/MIN/30961/2015,AP PKM 309 MIN 09 2015,"M/s. Krishna Sai Exports Pvt. Ltd.,",KRISHNA SAI EXPORTS PVTLTD,EC Granted,EC,
740,SIA/AP/MIN/30965/2015,AP CTR 562 MIN 09 2015,M/s. MOKSHA SAI ROCKS,SRI MOKSHA SAI ROCKS,EC Granted,EC,
741,SIA/AP/NCP/19609/2016,AP ANT CON 11 2016 247,Proposed area development and industrial building construction project,BHARAT ELECTRONICS LIMITED,Delisted,EC,
742,SIA/AP/MIN/65542/2017,AP ANT MIN 06 2017 341,"Smt. K. SAMYUKTHA 
(7.71 Ha. Colour Granite)",SMT.K. SAMYUKTHA,EC Granted,EC,
743,SIA/AP/MIN/74218/2018,AP ANT MIN 10 2016 224,P.Srinivasulu - 4.95 ha,P SRINIVASULU,EC Granted,EC,
744,SIA/AP/MIN/45795/2019,AP EG MIN 11 2019 1382,Gravel Quarry of Sri A. Abhiram,A. ABHIRAM,EC Granted - Processed offline,EC,
745,SIA/AP/MIN/46240/2017,AP EG MIN 11 2019 1401,Sri P.Subramanyam,SRI P.SUBRAMANYAM,EC Granted - Processed offline,EC,
746,SIA/AP/MIN/173374/2020,AP KRI  MIN 09 2020 2201,Usthepalli-2 Sand Reach,"ADM&G, NANDIGAMA - USTHEPALLI SAND REACH",EC Granted - Processed offline,EC,
747,SIA/AP/MIN/173513/2020,AP  GNT   MIN 09 2020 2131,Sri Siddadapu Gandhi (Limestone (Minor)) Ex:0.966 Ha),SRI SIDDADAPU GANDHI,EC Granted - Processed offline,EC,
748,SIA/AP/MIN/173452/2020,AP  GNT   MIN 09 2020 2130,Sri Battula Srinivasa Rao (Limestone (Minor)) Ex:1.00 Ha),SRI BATTULA SRININVASA RAO (LIMESTONE (MINOR)) EX:1.00 HA),EC Granted - Processed offline,EC,
