Sno.,Proposal No.,File No.,Project Name,Company,Proposal Status,Project Type,View
637,SIA/HR/MIS/110154/2019,SEIAA/HR/19/178,"The proposed project is Affordable Plotted Colony under Deen Dayal Jan Awas Yojna Scheme-2016 of 12.41875 Acres at Sector- 35, Revenue Estate Sohna, Distt Gurgaon, Haryana M/s Lion Infra Developers (L",M/S LION INFRADEVELOPERS LLP,Delisted,EC,
641,SIA/HR/MIS/214391/2021,File No. SEIAA/HR/2021/420 has been assign. Hard c,Affordable Residential Plotted Colony project “Merano Greens” under DDJAY Scheme,M/S LEO AGRO PVT. LTD. IN COLLABORATION WITH M/S SATYA TOWNSHIPS PVT. LTD.,EC Granted,EC,
643,SIA/HR/MIS/189952/2020,SEIAA/HR/2020/355,"Proposed ""Affordable Group Housing Colony"" at village-Nawada Fatehpur, Sector-81, Gurugram, Haryana by M/s GLS Infracon Pvt. Ltd.",M/S GLS INFRACON PVT. LTD.,EC Granted,EC,
644,SIA/HR/NCP/49961/2016,File no. SEIAA/HR/16/264 dated 26.02.2016.,"Grooup Housing on land measuring 2.662 acres in Village Lakkarpur, Sector 39 Faridabad.",AJAY ENTERPISES PVT LTD,EC Granted,EC,
645,SIA/HR/MIS/117322/2019,SEIAA/HR/19/207,Expansion of affordable group housing colony project,PERFECT BUILDWELL PRIVATE LIMITED,Rejection Letter Granted,EC,
649,SIA/HR/MIS/231215/2021,,Affordable Group Housing Colony Project,M/S YOHAAN BUILDCON LLP,Delisted,EC,
650,SIA/HR/MIS/140348/2020,SEIAA/HR/2020/255,Expansion of Affordable Residential Plotted Colony Project (Site II),M/S SIGNATURE GLOBAL HOMES PVT LTD,EC Granted,EC,
651,SIA/HR/NCP/66123/2017,SEIAA/HR/17/340 dated 20.07.2017,Warehouse (multipurpose) Project,ZURVAN INDUSTRIES PVT LTD,EC Granted - Processed offline,EC,
652,SIA/HR/MIS/207721/2021,SEIAA/HR/2021/403,"Expansion of Warehouse Building for Non Agro Produce (Logistic) is planned at village Sanpka, tehsil- Farrukhnagar, District-Gurugram, Haryana by M/s Sunsat Warehousing Pvt. Ltd. & Sh. Satpal Singh",M/S SUNSAT WAREHOUSING PVT. LTD. & SH. SATPAL SINGH,EC Granted,EC,
653,SIA/HR/INFRA2/413182/2023,SEIAA/HR/2023/294,"Proposed “Residential Plotted Colony” (Under DDJAY-2016) in the revenue estate of Village-Rathdhana, Sector-33, Sonipat being developed by M/s Eldeco Green Park Infrastructure Limited",ELDECO GREEN PARK INFRASTRUCTURE LIMITED,Deferred by SEAC,EC,
654,SIA/HR/NCP/31726/2015,,"“Shopping COMPLEX” at Palam Vihar, Block-H, Gurgaon, Haryana",NATURAL PRODUCT BIO TECH LTD,Delisted,EC,
660,SIA/HR/INFRA2/433737/2023,,"Expansion of Affordable Group Housing Colony Project at Rect. No.: 22//5(8-0), 6/1/1(7-13), 23//9/2(0-8), 10(8-0), 11/1(6-4), 12(8-0), 19/1/1(2-13), 21/2(1-18), 19/3/2(1-13), 22(2-6), 20/2/1(7-13), 18/2(2-2), 21/1(6-0), 26//5 min(7-17), 6(6-7), 25//1/1/1(3-6). Rect. No.: 22//24 (6-16), 22//25(7-8-0) & 26//5 min (0-3). Village-Babupur , Sector-106 Gurugram, Haryana by M/s MRG Castle Reality LLP",MRG CASTLE REALITY LLP,WithdrawEC,EC,
661,SIA/HR/NCP/74836/2018,SEIAA/HR/18/ 424 dated 08.06.2018,"Environment Clearance for Proposed Commercial Colony at Village Pawala Khusrupur, Sector-109, Gurugram, Haryana by M/s Bale Babu Estates  Pvt. Ltd.",BALE BABU ESTATES PVT LTD,EC Granted - Processed offline,EC,
666,SIA/HR/MIS/214313/2021,file No. SEIAA/HR/2021/422 has been assigned. Hard,Warehouse (Non-Agro Produce) Project,SMT. MONA W/O SH. RAJKUMAR,EC Granted,EC,
667,SIA/HR/MIS/221964/2021,SEIAA/HR/2021/445,"""Auria"" Group Housing Colony measuring land area of 11.925 Acres",MS RPS INFRASTRUCTURE LTD,WithdrawEC,EC,
668,SIA/HR/MIS/70179/2019,SEIAA/HR/2022/201,Revision  Expansion of Industrial Warehousing/Storage/Logistics Project,INDOSPACE INDUSTRIAL PARK BADLI PVT.  LTD.,EC Granted,EC,
669,SIA/HR/NCP/28300/2018,SEIAA/HR/18/409 dated 23.04.2018,,DLF CITY CENTRE LIMITED,EC Granted - Processed offline,EC,
670,SIA/HR/NCP/19347/2016,SEIAA/HR/16/299 dated 24.10.2016,"Group Housing Project  “Raheja Vanya” Village Gopalpur & Dhankot, Sector-99 A,  District Gurgaon Haryana",RAHEJA DEVELOPERS LTD.,EC Granted,EC,
671,SIA/HR/MIS/225622/2021,File No. SEIAA/HR/2021/457 hard copy to be submitt,"PROPOSED AFFORDABLE GROUP HOUSING AT SECTOR 102 , GURUGRAM",HABITAT TOWNSHIP PVT. LTD.,EC Granted,EC,
673,SIA/HR/MIS/192507/2021,SEIAA/HR/2020/357 hard copy to be submitted,Residential Plotted Colony Project under DDJAY,M/S SIGNATURE GLOBAL DEVELOPERS PVT LTD,EC Granted,EC,
674,SIA/HR/MIS/181237/2020,SEIAA/HR/2020/332 hard copy to be submitted,"Expansion of Affordable Group Housing Colony Project  at Village- Behrampur, Sector-63A, Gurugram, Haryana",CZAR BUILDWELL PRIVATE LIMITED,Rejection Letter Granted,EC,
675,SIA/HR/NCP/75998/2018,SEIAA/HR/18/ 449 dated 30.07.2018,"Expansion cum modification of Commercial colony at Village-Badshahpur, Sector-65, Gurgaon, Haryana",ADVANCE INDIA PROJECTS LIMITED,EC Granted - Processed offline,EC,
677,SIA/HR/MIS/78846/2022,SEIAA/HR/2022/216,,DLF LIMITED,Rejection Letter Granted,EC,
680,SIA/HR/NCP/59956/2016,SEIAA/HR/17/313 dated 25.01.2017,"Affordable Group Housing at Village Ullahawas, Sector-62, Gurgaon of Gurgaon-Manesar Urban Complex, Haryana by M/s. Pivotal Infrastructure Pvt. Ltd.",PIVOTAL INFRASTRUCTURE PVT LIMITED,EC Granted,EC,
681,SIA/HR/INFRA2/408235/2022,SEIAA/HR/2022/274,Retirement Housing Colony Project M/s Pioneer J.K Senior Living LLP,PIONEER J.K. SENIOR LIVING LLP,EC Granted,EC,
682,SIA/HR/INFRA2/428971/2023,SEIAA/HR/2023/344,Integrated Multilevel Parking -Cum- Commercial Infrastructure at Multilevel Parking site “C” area of 2.89 Acres near Finance District/commercial towers/Public and Semi-Public Office/IFFCO Metro station in Sector -29 Gurugram,INSPIRE PARKING NEST PRIVATE LIMITED,Deferred by SEAC,EC,
683,SIA/HR/MIN/429215/2023,SEIAA/HR/2023/351,"Proposed Mine (ML Area: 79.32 ha) with Production Capacity Quartz: 0.14 MTPA, Feldspar: 0.52 MTPA, Barites: 0.001 MTPA, Quartzite & Stone (Road Metal & Masonry Stone): 8.42 MTPA & Soil: 1.0 MTPA; (Total Excavation: 10.081 MTPA) along with 4 Mobile Crushers with (4 x 300) TPH Capacity at Village: Musnota, Tehsil: Narnaul, District: Mahendragarh, Haryana of M/s. Satish Kumar Garg & Company",SATISH KUMAR GARG & COMPANY,Referred Back to SEAC(A),EC,
684,SIA/HR/MIS/100035/2019,"SEIAA/HR/19/56

Hard copy to be submitted",“Warehouse/ Industrial Storage/ Logistics/Assembling Park”,"INDOSPACE LUHARI 3A PVT. LTD.,  INDOSPACE LUHARI 3B PVT. LTD.,  INDOSPACE LUHARI 3C PVT. LTD., INDOSPACE LUHARI 3D PVT. LTD., INDOSPACE LUHARI 3E PVT. LTD., & INDOSPACE LUHARI 3F PVT. LTD.",EC Granted - Processed offline,EC,
685,SIA/HR/NCP/30488/2015,,"Commercial cum Residential Colony M/S Pivotal Infrastructure Pvt. Ltd. Village Manesar & Lakhnaula Sector- 81 A, Gurgaon",PIVOTAL INFRASTRUCTURE PVT. LTD.,Delisted,EC,
686,SIA/HR/MIS/217300/2021,,"Expansion of Affordable Residential Plotted Colony Project under DDJAY at Village-Nakhrola, Sector-81, Gurugram, Haryana",M/S STERNAL BUILDCON PVT LTD,WithdrawEC,EC,
687,SIA/HR/MIS/201665/2021,,"Proposed Commercial Complex at Sec-85, Village Badha,Gurugram, Haryana",K.S.PROMART PVT. LTD.,Delisted,EC,
688,SIA/HR/MIS/151726/2020,SEIAA/HR/2020/275 hard copy to be submitted,WAREHOUSE (LOGISTICS) PROJECT,"SATNARAYAN JANGHU, ARYAN JANGHU, SACHIN JANGHU",EC Granted,EC,
689,SIA/HR/MIS/240380/2021,SEIAA/HR/2022/223,Proposed Construction of Rural Electrification Corporation Township,REC LIMITED (FORMERLY RURAL ELECTRIFICATION CORPORATION LIMITED),Delisted,EC,
690,SIA/HR/MIS/67241/2021,,"PROPOSED COMMON BIOMEDICAL WASTE TREATMENT FACILITY AT PLOT NO.-2 SECTOR-27C, FARIDABAD, HARYANA BY M/S COSMICS WASTE SOLUTIONS LLP",M/S COSMIC WASTE SOLUTIONS LLP,Delisted,EC,
691,SIA/HR/INFRA2/433091/2023,SEIAA/HR/2023/360,"Expansion of Group Housing Project ''Parsvnath Exotica Phsse-II"" (Under Voilation) at village Wazirabad, Sector-53, Gurugram, Haryana.",PARSVNATH DEVELOPERS LTD,Agenda Uploaded by SEAC,EC,
692,SIA/HR/MIS/52439/2019,SEIAA/HR/19/202 hard copy to be submitted. TOR wer,Environment Clearance for Revision and Expansion of Affordable Group Housing Colony,JOTINDRA STEEL AND TUBES LIMITED,EC Granted,EC,
693,SIA/HR/MIS/120328/2019,SEIAA/HR/19/218 hard copy to be submitted,Affordable GHP Amolik Sankalp,AMOLIK RESIDENCY LLP,EC Granted,EC,
695,SIA/HR/MIS/227143/2021,SEIAA/HR/2022/160,“Restaurant Cum Recreational Centre”,M/S ORIENTAL SOUTH DELHI PVT LTD,EC Granted,EC,
696,SIA/HR/MIS/251019/2022,SEIAA/HR/2022/120,"Modification/Modernization in Environmental Clearance for ""Expansion of Commercial Colony""",ADVANCE INDIA PROJECTS LIMITED,EC Granted,EC,
697,SIA/HR/INFRA2/411389/2022,,Affordable Plotted Development under Deen Dayal Jan Awas Yojana (DDJAY) over land area measuring 6.95 acres by M/s Tarc Limited,TARC LIMITED,Pending at PP due to eds,EC,
698,SIA/HR/INFRA2/417180/2023,SEIAA/HR/2023/310,"AFFORDABLE PLOTTED COLONY UNDER DDJAY-2016 OVER AN AREA MEASURING 8.16875 ACRES IN THE REVENUE ESTATE OF VILLAGE- BABUPUR, SECTOR-106, DISTRICT- GURUGRAM",ANUDHARA SOLUTIONS PRIVATE LIMITED,EC Granted,EC,
699,SIA/HR/INFRA2/434074/2023,SEIAA/HR/2023/359,"Expansion of Affordable Group Housing Colony Project at Rect. No.: 22//5(8-0), 6/1/1(7-13), 23//9/2(0-8), 10(8-0), 11/1(6-4), 12(8-0), 19/1/1(2-13), 21/2(1-18), 19/3/2(1-13), 22(2-6), 20/2/1(7-13), 18/2(2-2), 21/1(6-0), 26//5 min(7-17), 6(6-7), 25//1/1/1(3-6). Rect. No.: 22//24 (6-16), 22//25(7-8-0) & 26//5 min (0-3). Village-Babupur , Sector-106 Gurugram, Haryana by M/s MRG Castle Reality LLP",MRG CASTLE REALITY LLP,Agenda Uploaded by SEAC,EC,
706,SIA/HR/NCP/62353/2017,SEIAA/HR/17/317 dated 16.02.2017,Revision & Expansion of Industrial/Logistics/Assembling Park,HCY INDUSTRIAL PARKS PVT. LTD.,EC Granted,EC,
707,SIA/HR/NCP/21283/2017,SEIAA/HR/17/322 dated 27.03.2017,,KAISER LIFE,EC Granted - Processed offline,EC,
713,SIA/HR/NCP/30489/2015,,"Affordable Group Housing Colony by M/s Ramsons Organics Limited Village-Dhorka, Sector- 95, Gurgaon, Haryana",RAMSONS ORGANICS LIMITED,Delisted,EC,
720,SIA/HR/IND2/32535/2017,"SEIAA/HR/19/51

Hard copy to be submitted","Capacity Expansion of M/s Piccadily Agro Industries Ltd.- Sugar Mill from 5,000 TCD to 10,000 TCD at Village: Bhadson, Umri-Indri Road, Tehsil: Indri, District: Karnal, Haryana",PICCADILY AGRO INDUSTRIES LTD,EC Granted,EC,
723,SIA/HR/MIS/54579/2018,SEIAA/HR/19/98 hard copy to be submitted,proposed 1.5 MLD CETP based on extended aeration system,HSIIDC NARWANA,Rejection Letter Granted,EC,
727,SIA/HR/INFRA2/413200/2023,SEIAA/HR/2023/298,Proposed Group Housing Colony developed by Sunita Kumari w/o of Sh. Ashok Kumar and others in collaboration of      Aviana Green Estates Pvt. Ltd.,AMARJEET DHILLON,EC Granted,EC,
730,SIA/HR/IND2/61714/2021,SEIAA/HR/2021/367 hard copy to be submitted,"Proposed unit for Manufacturing of Formaldehyde 150 M.T per day at Plot No. W-9, Industrial area Yamunanagar, Haryana by M/s Globe Panel Industries India Pvt. Ltd. Unit-7.",M/S GLOBE PANEL INDUSTRIES INDIA PVT. LTD. UNIT-7,EC Granted,EC,
731,SIA/HR/IND/81967/2022,SEIAA/HR/2022/128,,NUVOCO VISTAS CORPORATION LIMITED,EC Granted,EC,
732,SIA/HR/IND3/248679/2021,SEIAA/HR/2022/509,Active Pharmaceutical Ingredient (APIs) & intermediates manufacturing unit “Unicon Lifesciences”,UNICON LIFESCIENCES,EC Granted,EC,
733,SIA/HR/MIS/72452/2022,SEIAA/HR/2022/188,,LOON LAND DEVELOPMENT LIMITED,EC Granted,EC,
735,SIA/HR/MIS/272352/2022,SEIAA/HR/2022/209,Non Agro Warehouse Project by V Mart Retail Limited,V MART RETAIL LIMITED,EC Granted,EC,
741,SIA/HR/IND2/59655/2005,SEIAA/HR/2020/345,"PROPOSED MANUFACTURING UNIT OF 250 M.T PER DAY FORMALDEHYDE AT PLOT NO. 132, SEC-1, PHASE-I, GROWTH CENTRE SAHA (APPROVED INDUSTRIAL AREA), AMBALA, HARYANA BY M/S SHYAM INDUSTRIES",M/S SHYAM INDUSTRIES,EC Granted,EC,
742,SIA/HR/MIS/70886/2022,SEIAA/HR/2022/507,,MAPSKO BUILDERS PVT. LTD.,EC Granted,EC,
744,SIA/HR/MIN/16287/2015,SEIAA/HR/MIN/15/134 dated 30.11.2015,"Mining of Stone and associated Minerals at Bakharija Plot 4, over an area 34.64 Ha Production capacity 75.24 Lakhs Tons per annuma under Cat B",GRADIENT BUSINESS CONSULTING PVT LTD,EC Granted,EC,
745,SIA/HR/MIS/132304/2019,SEIAA/HR/19/247 hard copy has to be submitted,"Pandit Deen Dayal Upadhayay University of Health Sciences at Vill Kutail, Distt Karnal, Haryana",BRIDGE AND ROOF CO. (I) LTD,EC Granted,EC,
746,SIA/HR/NCP/75520/2018,SEIAA/HR/18/ 429 dated 05.07.2018,"Revision and Expansion of Group Housing Project at Village Badshahpur, Sector 68 by M/s Soni Infratech Pvt. Ltd.",SONI INFRASTRUCTURE PVT LTD,Under examination of SEIAA - Processed offline,EC,
747,SIA/HR/NCP/70918/2017,SEIAA/HR/17/362 dated 14.11.2017,Expansion of Affordable Group Housing Project,M/S FOREVER BUILDTECH PRIVATE LIMITED,EC Granted - Processed offline,EC,
748,SIA/HR/MIS/200050/2021,SEIAA/HR/2021/399,Affordable Group Housing Project,M/S SUDARSHAN BUILTECH PVT. LTD,EC Granted,EC,
749,SIA/HR/MIN/76930/2021,SEIAA/HR/2022/206,"Mining of ‘Stone along with Associated Minor Minerals’ at Khasra No- 46 Min, Village-Usmapur, District- Mahendragarh, Haryana by M/s. Astha Infra Developers Pvt. Ltd.",M/S ASTHA INFRA DEVELOPERS PRIVATE LIMITED,EC Granted,EC,
750,SIA/HR/INFRA2/415680/2023,SEIAA/HR/2023/295,"Proposed Group Housing Colony at Village: Kherki Daula, Sector – 76, Gurugram, Haryana being developed by M/s Whiteland Corporation Pvt. Ltd.",WHITELAND CORPORATION PRIVATE LIMITED,EC Granted,EC,
751,SIA/HR/MIS/55750/2019,SEIAA/HR/19/236 hard copy to be submitted,"Revision & Expansion of Group Housing Colony (9.943 acre) falling in the Residential Plotted Colony ""BMG Elegant City"" (52.218 acre)",B. M. GUPTA DEVELOPERS PVT. LTD.,EC Granted,EC,
753,SIA/HR/MIS/215820/2021,File No. SEIAA/HR/2021/433 has been assigned. Hard,"Affordable Residential Plotted Colony  (Under Deen Dayal Jan Awas Yojna Policy, 2016)",NAMDEV CONSTRUCTION PVT. LTD.,EC Granted,EC,
754,SIA/HR/MIS/69019/2021,SEIAA/HR/2022/150,"Expansion of Non-Agro Warehouse Project on a land measuring 76.84375 Acres located at Village-Rahaka & Ranika Singhola, Tehsil- Sohna, District-Gurugram, Haryana",EMPORIUM INDUSTRIAL PARKS (INDIA) PRIVATE LIMITED,EC Granted,EC,
755,SIA/HR/MIS/287413/2022,,Group Housing Colony,RESOLVE ESTATES PRIVATE LIMITED,Delisted,EC,
757,SIA/HR/NCP/2512/2015,,"Proposed"" IT/ITES Special Economic Zone (SEZ)- 41.97 acres "" at Villages Behrampur, Bhandwari & Balola, Gurgaon, Haryana",G P REALTORS PRIVATE LIMITED,Pending at PP due to eds,EC,
759,SIA/HR/IND/42831/2019,SEIAA/HR/19/129 TOR approved by SEIAA on dated 05.,"Proposed Clinker Grinding Unit with Cement Production Capacity of 5.0 MTPA (2.5 MTPA: Phase - I & 2.5 MTPA: Phase - II) and D.G. Set (6.5 MW) at Village: Jhanswa, Sub-Tehsil: Salhawas, Tehsil: Matanha",WONDER CEMENT LIMITED,EC Granted - Processed offline,EC,
760,SIA/HR/MIS/191905/2021,SEIAA/HR/2020/359 hard copy to be submitted,"Residential Plotted Colony Under Deen Dayal Jan Awas Yojna (10.30 Acres),  Village – Wazirpur & Meoka, Sector-92,  Gurugram, Haryana",M/S SIGNATURE INFRABUILD PRIVATE LIMITED,WithdrawEC,EC,
765,SIA/HR/MIS/193571/2021,SEIAA/HR/2020/362 hard copy to be submitted,"Affordable Residential Plotted Colony Project under DDJAY-2016 (13.168 Acres) is located at Village-Nakhrola, Sector-81, Gurugram, Haryana by M/s Emaar India Limited.",M/S EMAAR INDIA LIMITED,EC Granted,EC,
771,SIA/HR/MIS/290750/2022,SEIAA/HR/2022/183,VSR MALL RETAIL CUM  OFFICE COMPLEX,PURAN DAS,EC Granted,EC,
774,SIA/HR/MIS/58805/2016,File no. SEIAA/HR/16/303 dated 21.11.2016,CBWTF KARNAL,HAAT SUPREME WASTECH PRIVATE LIMITED,EC Granted - Processed offline,EC,
775,SIA/HR/MIN/428153/2023,SEIAA/HR/2023/321,"Environment Clearance for expansion of Mining of Sand (Minor Mineral) from the Riverbed of Yamuna River in MT Karhera Block (YNR B-13) with 28,50,000 MT/ year production (Production increased from 21.0 Lacs to 28.5 Lacs TPA) over an area of 67.79 ha located at Village MT Karhera, Tehsil Radaur & District Yamuna Nagar and State Haryana",KAWALJEET SINGH BATRA,EC Granted,EC,
777,SIA/HR/MIS/183247/2020,,"Warehouse For Storage Of Agro As Well As Non-Agro Produce Project (42.65 Acres) Village -Yakubpur, Tehsil- Badli, District - Jhajjar, Haryana by M/s P.R.J. Warehousing Private Limited",P.R.J. WAREHOUSING PRIVATE LIMITED,WithdrawEC,EC,
781,SIA/HR/MIS/192630/2021,SEIAA/HR/2020/360,"Residential Plotted Colony under DDJAY Project (5.0 Acres) At Sector-36, Sohna, Haryana",SIGNATURE GLOBAL HOMES PVT. LTD.,Delisted,EC,
786,SIA/HR/MIS/229079/2021,,Proposed Commercial Colony,M/S GODDARD BUILDERS AND CONSTRUCTIONS PVT. LTD,Delisted,EC,
787,SIA/HR/MIN/16131/2015,"SEIAA/HR/MIN/16/158 dated 17.06.2016.
Please subm","Mining of Minor Mineral from mines/quarries of ""Mandoli Ghaggar East Block/YNR B3""",MS JSM FOODS,EC Granted,EC,
790,SIA/HR/MIS/179730/2020,SEIAA/HR/2020/330,"Expansion cum Modification of Maharishi Markandeshwar University at Village-Sadopur,  Dist.-Ambala, Haryana by M/s Maharishi Markandeshwar University Trust.",M/S MAHARISHI MARKANDESHWAR UNIVERSITY TRUST,EC Granted,EC,
791,SIA/HR/NCP/73879/2018,SEIAA/HR/18/398 dated 02.04.2018,Affordable Residential Plotted Colony Project by M/s Fantabulous Town Developers Private Limited,M/S FANTABULOUS TOWN PLANNERS PVT LTD,EC Granted - Processed offline,EC,
792,SIA/HR/MIS/61752/2006,SEIAA/HR/2021/392,"Expansion of “Medicity Project-Institute of Integrated Medical Science and Holistic Therapies” in Sector-38, Gurgaon, Haryana by M/s Global Health Private Limited.",GLOBAL HEALTH PRIVATE LIMITED,EC Granted,EC,
793,SIA/HR/MIS/208109/2021,SEIAA/HR/2021/401,"Warehouse and Industrial Shed Project on a land measuring 2,19,461.28 m2 (21.95 Ha) at Village-Durina, Tehsil & District-Jhajjar, Haryana by M/s Aaravalli Logistics Park Pvt. Ltd.",M/S AARAVALLI LOGISTICS PARK PVT. LTD.,EC Granted,EC,
794,SIA/HR/MIS/69653/2021,SEIAA/HR/2021/491. Hard copy to be submitted.,"Proposed Development of Logistic Park at Plot No 1, Warehousing & Transport Hub in village Patli Hazipur, Tehsil Farukhnagar in Industrial Model Township of Manesar, Gurgaon, Haryana by Instakart Services Pvt Ltd..",INSTAKART SERVICES PRIVATE LIMITED,EC Granted,EC,
795,SIA/HR/MIN/429333/2023,SEIAA/HR/2023/312,"Mining of Sand (Minor Mineral) from the Riverbed of Markanda River in Gadauli-Ambli Block (BGS) with 15,00,000 MT/ year production over an area of 39.636 ha located at Village Gadauli-Ambli, Tehsil Naraingarh, District Ambala & State Haryana",RAJENDER BANSAL AND SONS HUF,Referred Back to SEAC(A),EC,
796,SIA/HR/MIN/17078/2015,SEIAA/HR/MIN/15/131 dated 27.11.2015,"River Boulder,Gravel and Sand mining project with a production capacity of 1278000 TPA over an area of 28.40 Ha located at Village -Gobindpur,Tehsil-Raipur Rani,District-Panchkula,Haryana by M/s Gobindpur Royalty Company",M/S GIVINDPUR ROYALTY COMPANY,EC Granted,EC,
798,SIA/HR/MIN/73853/2018,SEIAA/HR/MIN/18/176 dated 04.04.2018. Please submi,Mining of boulder Gravel and Sand at block Dhanaura YNR B 18 Village Dhanaura District Yamunanagar,MS JPY CONSORTIUM PRIVATE LIMITED,EC Granted - Processed offline,EC,
801,SIA/HR/INFRA2/416859/2023,SEIAA/HR/2022/193,“Hisar Integrated Manufacturing Cluster”,"DEPARTMENT OF CIVIL AVIATION, HARYANA",Rejection Letter Granted,EC,
811,SIA/HR/MIS/271393/2022,SEIAA/HR/2022/185,Proposed Commercial Project “G R Corporate Tower”,G R INFRAPROJECTS LIMITED,Rejection Letter Granted,EC,
814,SIA/HR/NCP/51612/2016,File no. SEIAA/HR/16/267 dated 17.03.2016.,Commercial Colony,AMB INFRAVENTURES PVT LTD,EC Granted,EC,
815,SIA/HR/INFRA2/412187/2022,SEIAA/HR/2023/290,"Modernization of existing Common Bio Medical Waste Facility, Bhiwani",M/S MARUTI BIO MEDICAL WASTE PLANT,EC Granted,EC,
816,SIA/HR/CMIN/27529/2018,SEIAA/HR/MIN/18/174 dated 23.01.2018,vishnu Enterprises,VISHNU ENTERPRISES,EC Granted - Processed offline,EC,
817,SIA/HR/INFRA2/429905/2023,SEIAA/HR/2023/349,"Residential Plotted Colony ""Express City""",EXPRESS PROJECTS P LTD,Agenda Uploaded by SEAC,EC,
819,SIA/HR/NCP/72939/2018,SEIAA/HR/18/392 dated 20.02.2018,Group Housing Project,MS SILVERGLADES INFRASTRUCTURE PVT LTD,EC Granted - Processed offline,EC,
820,SIA/HR/INFRA2/408864/2022,SEIAA/HR/2022/277,AFFORDABLE PLOTTED COLONY UNDER DDJAY PROJECT BY M/s JMK HOLDINGS PVT. LTD.,JMK HOLDINGS PRIVATE LIMITED,EC Granted,EC,
821,SIA/HR/NCP/69779/2017,SEIAA/HR/17/ 350 dated 25.09.2017,"Residential Plotted Colony measuring 15 acres under Deen Dayal Jan Awas Yojana-2016 located at Village Alawalpur, Sector-19, Dharuhera, Rewari, Haryana",MG HOUSING PVT. LTD.,EC Granted - Processed offline,EC,
822,SIA/HR/MIS/76126/2022,SEIAA/HR/2022/181,"Proposed Group Housing Buildings in Zone 10, DLF 5, at Sector-54 Gurugram, Haryana by M/s DLF Ltd",DLF LIMITED,EC Granted,EC,
823,SIA/HR/MIS/111471/2019,SEIAA/HR/19/181 hard copy to be submitted,Affordable group housing colony project,HL RESIDENCY PVT LTD,EC Granted - Processed offline,EC,
824,SIA/HR/MIS/192804/2021,SEIAA/HR/2021/389 hard copy to be submitted,Affordable Group Housing Colony “ROF ATULYAS”,PEGASUS LAND AND HOUSING PVT. LTD.,EC Granted,EC,
827,SIA/HR/NCP/94726/2019,"SEIAA/HR/19/42

Hard copy to be submitted",Affordable Group Housing colony Project,M/S NEXUS INFRACON PVT. LTD.,EC Granted,EC,
828,SIA/HR/MIS/31387/2019,21-116/2018-IA-III,,FAITH BUILDTECH PVT LTD,Delisted,EC,
830,SIA/HR/NCP/18464/2016,SEIAA/HR/16/285  dated 10.08.2016,Cyber Park Colony,BASIC DEVELEOPRS PVT LTD,EC Granted,EC,
832,SIA/HR/INFRA2/427395/2023,SEIAA/HR/2023/345,"Implementation of Remediation and Reclamation and construction, operation and maintenance of Sanitary Landfill at Meghpur village, Palwal, Haryana, (“Sanitary Landfill Site”)",M/S PATHEYA,EC Granted,EC,
834,SIA/HR/MIS/222175/2021,file No SEIAA/HR/2021/451 has been assigned. Hard,“Modernization of Restaurant Cum Recreational Centre”,M/S ORIENTAL SOUTH DELHI PVT LTD,Rejection Letter Granted,EC,
837,SIA/HR/MIS/129963/2019,SEIAA/HR/2022/123,Construction of Sheetla Mata Devi Hospital,"GURUGRAM METROPOLITAN DEVELOPMENT AUTHORITY, GMDA",EC Granted,EC,
839,SIA/HR/INFRA2/413174/2023,SEIAA/HR/2023/292,"Common Bio-Medical Treatment Facility (CBWTF) at Village Shahpur, District - Jind, Haryana.",DIVYA WASTE MANAGEMENT COMPANY,EC Granted,EC,
840,SIA/HR/IND2/152814/2020,SEIAA/HR/2020/268 hard copy to be submitted,Expansion and change in product mix of existing herbal extracts and their purified derivatives for manufacturing of herbal extracts and active pharmaceuticals ingredients.,LEPRO HERBALS PVT LTD,EC Granted,EC,
845,SIA/HR/MIS/124351/2019,SEIAA/HR/19/227 hard copy to be submitted,"Revision and Expansion of Environment clearance of proposed commercial complex at sector 66, Maidawas, Gurugram Haryana.",FRENCH BUILD MART PVT LTD,EC Granted,EC,
846,SIA/HR/MIS/103143/2019,"SEIAA/HR/19/142

Hard copy to be submitted",Expansion of Industrial Logistics Park,ROSEVIEW PROMOTERS PVT LTD,EC Granted,EC,
847,SIA/HR/NCP/30695/2015,SEIAA/HR/15/244 dated 26.11.2015 in the name of M/,,PURSARTH APPARELS PRIVATE LIMITED,EC Granted,EC,
849,SIA/HR/MIS/109932/2019,SEIAA/HR/19/215 hard copy to be submitted,"Expansion Of Affordable Group Housing Project On 12.475 Acres Plot At Sector: 78 Faridabad, Haryana",CONSCIENT INFRASTRUCTURE PVT LTD.,EC Granted - Processed offline,EC,
850,SIA/HR/MIS/246115/2021,SEIAA/HR/2022/506,"Revision & Expansion of Commercial Colony (6.79375 acres) in the revenue estate of Village- Bajghera, Sector-114, Gurugram Manesar Urban Complex, Haryana",M/S CHINTELS INDIA PRIVATE LIMITED,EC Granted,EC,
854,SIA/HR/INFRA2/407348/2022,,"""Adesh Medical College & Hospital"" by Adesh Welfare Society",ADESH WELFARE SOCIETY,Request for withdraw,EC,
855,SIA/HR/NCP/17683/2014,"SEIAA/HR/15/78
Dated 31.08.2016",Expansion of Residential Plotted Colony,VATIKA LIMITED,Rejection Letter Granted,EC,
