,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
2080,SIA/GJ/MIS/290468/2022,Mahadev Lavish,INFRA-2,27 Aug 2022,27/08/2022,,,12/09/2022,,,29/09/2022,,15/12/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/290468/2022&type=EC&ID=210577
2081,SIA/GJ/MIN/68574/2021,,Non-Coal Mining,07 Nov 2022,07/11/2022,,,20/11/2022,,,22/11/2022,,11/04/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/68574/2021&type=EC&ID=210728
2082,SIA/GJ/INFRA2/436718/2023,Athashree Inspera,INFRA-2,14 Jul 2023,14/07/2023,,,23/07/2023,,,31/07/2023,,02/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/INFRA2/436718/2023&type=EC&ID=222725
2083,SIA/GJ/IND3/436611/2023,M/s. T4 Tapes Pvt. Ltd.,Industrial Projects - 3,15 Jul 2023,15/07/2023,,,20/07/2023,,,18/08/2023,,05/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/436611/2023&type=EC&ID=222773
2084,SIA/GJ/INFRA2/436400/2023,Opera Sky,INFRA-2,12 Jul 2023,12/07/2023,,,23/07/2023,,,31/07/2023,,02/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/INFRA2/436400/2023&type=EC&ID=222615
2085,SIA/GJ/MIS/286472/2022,Everest Antara,INFRA-2,12 Aug 2022,01/08/2022,,,04/08/2022,10/08/2022,12/08/2022,29/08/2022,,05/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/286472/2022&type=EC&ID=209634
2086,SIA/GJ/INFRA2/405215/2022,Shree Siddheshwar Helenium,INFRA-2,07 Dec 2022,12/11/2022,16/11/2022,07/12/2022,12/12/2022,,,14/12/2022,,07/07/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/INFRA2/405215/2022&type=EC&ID=212545
2087,SIA/GJ/IND2/57530/2019,BENZO PRODUCTS (I) PVT. LTD.,Industrial Projects - 2,01 Apr 2021,31/10/2020,10/02/2021,01/04/2021,03/04/2021,,,11/05/2021,19/08/2021,14/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/57530/2019&type=EC&ID=137959
2088,SIA/GJ/IND2/157422/2020,Matrix Laboratories,Industrial Projects - 2,13 Jun 2020,13/06/2020,,,17/06/2020,,,09/07/2020,31/03/2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/157422/2020&type=EC&ID=111908
2089,SIA/GJ/MIN/34711/2015,GORAKHMADHI LIMESTONE,Non-Coal Mining,20 Nov 2019,20/11/2019,26/11/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/34711/2015&type=EC&ID=54774
2090,SIA/GJ/MIS/102446/2019,Pratham Riviera,INFRA-2,16 Apr 2019,16/04/2019,,,20/04/2019,,,29/04/2019,24/10/2019,05/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/102446/2019&type=EC&ID=54842
2091,SIA/GJ/IND2/207229/2021,Jinesh Industries,Industrial Projects - 2,01 Jul 2021,31/03/2021,01/04/2021,01/07/2021,25/08/2021,,,07/09/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/207229/2021&type=EC&ID=175711
2092,SIA/GJ/MIN/402920/2022,Kenedy Bauxite Mining Project of M/s Imperial Mining Syndicate,Non-Coal Mining,12 Oct 2022,12/10/2022,,,19/10/2022,,,03/11/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/402920/2022&type=EC&ID=211457
2093,SIA/GJ/IND2/196990/2021,SPEC CHEM INDUSTRY,Industrial Projects - 2,06 Feb 2021,06/02/2021,,,09/02/2021,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/196990/2021&type=EC&ID=163018
2094,SIA/GJ/IND/30806/2019,M/s. Rajputana Stainless limited,Industrial Projects - 1,07 Jan 2022,14/12/2021,,,17/12/2021,22/12/2021,07/01/2022,10/01/2022,,04/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND/30806/2019&type=EC&ID=194458
2095,SIA/GJ/IND3/245078/2021,M/s. Akshat Chem Industries,Industrial Projects - 3,30 Dec 2021,16/12/2021,,,16/12/2021,28/12/2021,30/12/2021,31/12/2021,16/04/2022,12/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/245078/2021&type=EC&ID=194992
2096,SIA/GJ/IND3/81616/2019,,Industrial Projects - 3,13 Aug 2022,13/08/2022,17/08/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/81616/2019&type=EC&ID=209781
2097,SIA/GJ/MIN/53476/2016,M/S.BLS Mine Of Vinjabhai Rinabhai Odedara & Others,Non-Coal Mining,05 May 2016,05/05/2016,09/05/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/53476/2016&type=EC&ID=19861
2098,SIA/GJ/IND2/204827/2021,M/s. Speqtus Industries (API-Bulk Drug and Drug Intermediates),Industrial Projects - 2,20 Mar 2021,20/03/2021,,,22/03/2021,,,24/03/2021,07/07/2021,02/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/204827/2021&type=EC&ID=173998
2099,SIA/GJ/IND2/205009/2021,M/s. Shreeji Enterprises,Industrial Projects - 2,21 Mar 2021,21/03/2021,,,24/03/2021,,,26/03/2021,19/08/2021,14/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/205009/2021&type=EC&ID=174055
2100,SIA/GJ/NCP/49686/2016,"Vijaybhai M Bharwad
F.P.No 117,O.P.No 117,T.P.S.No.75, Moje Magdalla ,Tal -City, Surat",INFRA-1,16 Feb 2016,16/02/2016,,,16/02/2016,,,19/02/2016,31/05/2016,31/05/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/49686/2016&type=EC&ID=13483
2101,SIA/GJ/THE/61911/2020,Proposed expansion of Captive Co-Generation Power Plant from 56 MW to 106 MW by installing additional 50 MW Power Plant by M/s Atul Ltd,Thermal Projects,17 Mar 2021,17/03/2021,,,24/03/2021,,,01/04/2021,16/12/2021,22/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/THE/61911/2020&type=EC&ID=173780
2102,SIA/GJ/MIN/34184/2019,Dev Mines and Minerals,Non-Coal Mining,26 Apr 2022,13/02/2022,,,14/02/2022,16/04/2022,26/04/2022,06/05/2022,,25/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/34184/2019&type=EC&ID=199151
2103,SIA/GJ/IND2/175767/2020,M/s. Omgene Life Sciences Pvt. Ltd.,Industrial Projects - 2,09 Jan 2021,27/09/2020,,,28/09/2020,06/01/2021,09/01/2021,30/03/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/175767/2020&type=EC&ID=134106
2104,SIA/GJ/MIS/110417/2019,Proposed Residential Building,INFRA-2,08 Jul 2019,08/07/2019,,,18/07/2019,,,22/07/2019,08/01/2020,16/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/110417/2019&type=EC&ID=57266
2105,SIA/GJ/MIN/52372/2016,"Arvindkumar Thakordas Kayastha.
Riverbed Sand Minnig",Non-Coal Mining,20 Oct 2018,20/10/2018,03/11/2018,20/10/2018,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/52372/2016&type=EC&ID=16000
2106,SIA/GJ/IND2/173344/2020,M/s Hitesh corporation,Industrial Projects - 2,15 Sep 2020,15/09/2020,,,18/09/2020,,,30/09/2020,10/03/2021,19/04/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/173344/2020&type=EC&ID=130414
2107,SIA/GJ/MIN/173422/2020,Jay Dasha Maa Bachat Juth,Non-Coal Mining,05 Oct 2020,18/09/2020,25/09/2020,05/10/2020,07/10/2020,27/10/2020,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/173422/2020&type=EC&ID=130432
2108,SIA/GJ/INFRA2/441721/2023,Eklingji Satvam,INFRA-2,25 Aug 2023,25/08/2023,,,30/08/2023,,,01/09/2023,,02/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/INFRA2/441721/2023&type=EC&ID=224412
2109,SIA/GJ/MIN/438867/2023,"Mewasa Bauxite Mining Project, Survey No 146/P & 147/P of M/s Carborundum Universal Limited",Non-Coal Mining,03 Aug 2023,03/08/2023,,,31/08/2023,,,22/09/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/438867/2023&type=EC&ID=223513
2110,SIA/GJ/MIN/444074/2023,M/s. Kureshi Majidkha,Non-Coal Mining,12 Sep 2023,12/09/2023,18/09/2023,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/444074/2023&type=EC&ID=225041
2111,SIA/GJ/MIN/261351/2022,BUILDING LIME STONE MINE OF UPENDRAKUMAR  VALLABHBHAI  ANTARA,Non-Coal Mining,13 Mar 2022,13/03/2022,,,14/03/2022,01/04/2022,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/261351/2022&type=EC&ID=200413
2112,SIA/GJ/IND1/436630/2023,M/s. Phoenix Foils Pvt. Ltd.,Industrial Projects - 1,17 Aug 2023,15/07/2023,,,27/07/2023,14/08/2023,17/08/2023,19/08/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND1/436630/2023&type=EC&ID=222767
2113,SIA/GJ/NCP/59247/2016,Dolatbhai Natvarbhai,INFRA-1,24 Sep 2016,24/09/2016,,,28/09/2016,,,30/09/2016,27/03/2017,28/04/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/59247/2016&type=EC&ID=31817
2114,SIA/GJ/INFRA2/423022/2023,RESIDENTIAL BUILDING PROJECT,INFRA-2,22 Mar 2023,22/03/2023,,,29/03/2023,,,01/04/2023,,26/07/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/INFRA2/423022/2023&type=EC&ID=217895
2115,SIA/GJ/INFRA2/422876/2023,Green Garnet (Commercial & Residential Project ) By M/s. Green Garnet LLP (Project developer),INFRA-2,22 Mar 2023,22/03/2023,,,29/03/2023,,,01/04/2023,,31/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/INFRA2/422876/2023&type=EC&ID=217900
2116,SIA/GJ/IND2/198763/2021,M/S.UDHYAT HEALTHCARE,Industrial Projects - 2,17 Feb 2021,17/02/2021,,,23/02/2021,,,16/03/2021,02/02/2022,22/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/198763/2021&type=EC&ID=164457
2117,SIA/GJ/IND2/33809/2019,NILKANTH DYESTUFF INDUSTRIES,Industrial Projects - 2,17 Feb 2021,17/02/2021,,,23/02/2021,,,16/03/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/33809/2019&type=EC&ID=164465
2118,SIA/GJ/IND2/206543/2021,M/S. ZENTIVA PRIVATE LIMITED,Industrial Projects - 2,27 Mar 2021,27/03/2021,,,30/03/2021,,,30/03/2021,26/11/2021,05/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/206543/2021&type=EC&ID=175452
2119,SIA/GJ/IND3/247697/2021,M/s. Velcon Chemicals,Industrial Projects - 3,22 Apr 2022,27/12/2021,,,27/12/2021,31/12/2021,22/04/2022,25/04/2022,,08/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/247697/2021&type=EC&ID=195743
2120,SIA/GJ/IND3/75176/2021,Proposed Project for the Manufacturing of Soil Micronutrients & Foliar by Rapid Industries.,Industrial Projects - 3,23 May 2022,16/04/2022,,,19/04/2022,16/05/2022,23/05/2022,24/06/2022,,07/10/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/75176/2021&type=EC&ID=202139
2121,SIA/GJ/MIS/268406/2022,Lilleria Oakwoood,INFRA-2,18 Apr 2022,18/04/2022,,,19/04/2022,,,30/04/2022,,08/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/268406/2022&type=EC&ID=202261
2122,SIA/GJ/MIN/432295/2023,"Dadholiya Sand Stone Mining Project, S No. 134 Paiki 3 Paiki 3",Non-Coal Mining,06 Jun 2023,06/06/2023,,,13/06/2023,,,20/06/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/432295/2023&type=EC&ID=220986
2123,SIA/GJ/MIN/36496/2015,Karubhai Karshanbhai Chavda,Non-Coal Mining,29 Dec 2015,29/12/2015,,,30/12/2015,,,06/01/2016,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/36496/2015&type=EC&ID=5663
2124,SIA/GJ/MIN/59297/2016,"Kodidra Limestone Mine,Survey No.-81/P",Non-Coal Mining,28 Sep 2016,28/09/2016,,,29/09/2016,,,29/09/2016,25/01/2017,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/59297/2016&type=EC&ID=31861
2125,SIA/GJ/IND3/72270/2021,Proposed Expansion of existing manufacturing unit of Synthetic Organic Chemicals by increase in capacity from 779.5 MT/Month to 1760 MT/Month by M/s. Colosperse Dyes and Intermediates,Industrial Projects - 3,06 Apr 2022,21/02/2022,,,22/02/2022,22/03/2022,06/04/2022,16/04/2022,,04/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/72270/2021&type=EC&ID=199185
2126,SIA/GJ/MIN/256659/2022,Shri Ishwarnath Popatnath Goswami,Non-Coal Mining,01 Apr 2022,15/02/2022,,,18/02/2022,19/03/2022,01/04/2022,08/04/2022,,01/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/256659/2022&type=EC&ID=199202
2127,SIA/GJ/IND3/72382/2020,M/s. Anurag Chemicals,Industrial Projects - 3,25 Feb 2022,25/02/2022,,,03/03/2022,,,05/03/2022,,04/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/72382/2020&type=EC&ID=199358
2128,SIA/GJ/IND2/153312/2020,M/s. Riddhi Pharma (Unit-1),Industrial Projects - 2,09 Jun 2020,20/05/2020,08/06/2020,09/06/2020,10/06/2020,,,25/07/2020,07/07/2021,31/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/153312/2020&type=EC&ID=104784
2129,SIA/GJ/MIS/200791/2021,Green Home,INFRA-2,01 Mar 2021,01/03/2021,,,02/03/2021,,,26/03/2021,07/07/2021,29/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/200791/2021&type=EC&ID=168011
2130,SIA/GJ/MIS/105626/2019,Proposed Residential and Commercial Project,INFRA-2,16 May 2019,16/05/2019,,,23/05/2019,,,27/05/2019,07/09/2019,30/07/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/105626/2019&type=EC&ID=55731
2131,SIA/GJ/IND2/150982/2020,M/s. Oscar Pharma (API-Bulk Drugs & Its Intermediates)),Industrial Projects - 2,05 Apr 2020,05/04/2020,,,07/04/2020,,,14/04/2020,03/04/2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/150982/2020&type=EC&ID=102117
2132,SIA/GJ/MIS/277471/2022,New Residential Project By Mr. Hasmukhbhai Ravjibhai Ahir,INFRA-2,10 Jun 2022,10/06/2022,,,21/06/2022,,,12/07/2022,,10/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/277471/2022&type=EC&ID=204424
2133,SIA/GJ/IND3/71755/2017,Hans Met Industries,Industrial Projects - 3,01 Jul 2022,11/06/2022,,,24/06/2022,30/06/2022,01/07/2022,06/07/2022,,04/02/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/71755/2017&type=EC&ID=204473
2134,SIA/GJ/IND3/453226/2023,Cerachem Industries,Industrial Projects - 3,25 Dec 2023,04/12/2023,,,12/12/2023,15/12/2023,25/12/2023,26/12/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/453226/2023&type=EC&ID=228990
2135,SIA/GJ/INFRA2/456160/2023,M/s. Palacio Realty LLP,INFRA-2,21 Dec 2023,21/12/2023,,,26/12/2023,,,06/01/2024,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/INFRA2/456160/2023&type=EC&ID=230619
2136,SIA/GJ/MIN/457027/2023,Shri Zala Kishorsinh Bharatsinh (Bodiya Black Trap Block- C),Non-Coal Mining,29 Dec 2023,29/12/2023,17/01/2024,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/457027/2023&type=EC&ID=230826
2137,SIA/GJ/IND3/247043/2021,"M/s. Harihar Pharmachem Pvt Ltd., (API & Bulk Drug Intermediates)",Industrial Projects - 3,04 Jan 2022,23/12/2021,,,24/12/2021,31/12/2021,04/01/2022,05/01/2022,19/04/2022,02/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/247043/2021&type=EC&ID=195534
2138,SIA/GJ/MIN/42189/2016,Mumanvas Quartzite Quarry Lease Area (Survey No.-144),Non-Coal Mining,23 Jan 2016,23/01/2016,28/01/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/42189/2016&type=EC&ID=10945
2139,SIA/GJ/NCP/74850/2016,"Development of fishing harbour at Sutrapada, Gir Somnath District by Fisheries Department Government of Gujarat",INFRA-1,18 Apr 2022,18/04/2022,,,22/04/2022,,,26/04/2022,,04/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/74850/2016&type=EC&ID=201818
2140,SIA/GJ/IND3/60698/2021,Tanya Exports,Industrial Projects - 3,11 Jul 2022,11/06/2022,,,20/06/2022,22/07/2022,11/07/2022,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/60698/2021&type=EC&ID=202140
2141,SIA/GJ/MIN/74933/2020,SHRI SANJAYBHAI DHANJIBHAI MENDPARA,Non-Coal Mining,26 Apr 2022,09/04/2022,,,12/04/2022,25/04/2022,26/04/2022,02/05/2022,,18/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/74933/2020&type=EC&ID=201931
2142,SIA/GJ/IND3/69566/2021,Proposed project for pigments manufacturing by M/s. Aster Pigment India Private Limited,Industrial Projects - 3,11 Apr 2022,11/04/2022,,,12/04/2022,,,29/04/2022,,08/12/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND3/69566/2021&type=EC&ID=201940
2143,SIA/GJ/MIS/267971/2022,DEVASYA PLATINUM,INFRA-2,14 Apr 2022,14/04/2022,,,18/04/2022,,,30/04/2022,,08/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/267971/2022&type=EC&ID=202171
2144,SIA/GJ/MIN/451799/2023,"M/s Shri Dineshbhai Vitthalbhai Patel Patan Building Limestone Quarry QL1 (4 Quarry Lease), Village: Patan, Taluka: Jamjodhpur, District: Jamnagar in the state of Gujarat. (Area of QL1, QL3 and QL4= 4.90 ha each, Area of QL2=4.32) (Survey No. 197-P) ",Non-Coal Mining,10 Nov 2023,10/11/2023,,,17/11/2023,,,06/12/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/451799/2023&type=EC&ID=228023
2145,SIA/GJ/MIN/71475/2020,"Shri Bhadreshbhai Bhogilal Vasava, Block-2",Non-Coal Mining,26 Jan 2022,26/01/2022,,,29/01/2022,,,21/02/2022,,25/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/71475/2020&type=EC&ID=198356
2146,SIA/GJ/MIN/71480/2020,"Shri Pragneshkumar Chandubhai Vasava, Block-3",Non-Coal Mining,26 Jan 2022,26/01/2022,,,29/01/2022,,,24/02/2022,,25/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/71480/2020&type=EC&ID=198365
2147,SIA/GJ/MIS/253427/2022,Eminence 96,INFRA-2,26 Jan 2022,26/01/2022,,,29/01/2022,,,08/02/2022,23/03/2022,29/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/253427/2022&type=EC&ID=198382
2148,SIA/GJ/INFRA2/415051/2023,Anand Aspire,INFRA-2,19 Jan 2023,19/01/2023,,,25/01/2023,,,14/02/2023,,29/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/INFRA2/415051/2023&type=EC&ID=215427
2149,SIA/GJ/MIN/433887/2023,M/s Rahimbhai Mamadbhai Mudra: Hansthal Building Limestone Quarry ,Non-Coal Mining,22 Jun 2023,22/06/2023,,,27/06/2023,,,06/07/2023,,21/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/433887/2023&type=EC&ID=221791
2150,SIA/GJ/IND2/28726/2018,M/s. Adarsh Dye Chem (Unit-I),Industrial Projects - 2,28 Jan 2019,28/01/2019,,,05/02/2019,,,14/02/2019,15/03/2019,10/04/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/28726/2018&type=EC&ID=52272
2151,SIA/GJ/NCP/70865/2017,Radhe Kutir and Height,INFRA-1,09 Nov 2017,09/11/2017,,,21/11/2017,04/12/2017,10/12/2017,11/12/2017,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/NCP/70865/2017&type=EC&ID=39225
2152,SIA/GJ/MIS/162491/2020,Residential Cum  Commercial,INFRA-2,07 Jul 2020,07/07/2020,,,13/07/2020,,,18/07/2020,12/03/2021,03/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/162491/2020&type=EC&ID=115893
2153,SIA/GJ/MIN/37491/2019,White clay & china clay mine of Ms Super Fine Mineral Industries,Non-Coal Mining,26 Feb 2021,26/02/2021,,,02/03/2021,,,29/06/2021,03/09/2021,27/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/37491/2019&type=EC&ID=167878
2154,SIA/GJ/MIS/256978/2022,Proposed Residential Project by Kasturi Enterprise,INFRA-2,16 Feb 2022,16/02/2022,,,17/02/2022,,,22/02/2022,,21/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/256978/2022&type=EC&ID=199282
2155,SIA/GJ/MIN/1088/2015,Malubhai Naranbhai Palaniya,Non-Coal Mining,13 Aug 2015,13/08/2015,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/1088/2015&type=EC&ID=394
2156,SIA/GJ/MIN/1095/2015,Valiben Jagmalbhai Rabari,Non-Coal Mining,13 Aug 2015,13/08/2015,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/1095/2015&type=EC&ID=397
2157,SIA/GJ/MIN/49963/2018,Silica Sand and Ball Clay Mining Project by M/s. Gujarat Mineral Development Corporation Limited,Non-Coal Mining,20 Jan 2020,20/01/2020,,,28/01/2020,,,03/02/2020,14/04/2020,05/06/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/49963/2018&type=EC&ID=85959
2158,SIA/GJ/MIN/37707/2016,"SMT. PARULBEN VIJAYBHAI NAYAK
01-00-00 HA",Non-Coal Mining,01 Jan 2016,01/01/2016,,,04/01/2016,,,06/01/2016,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/37707/2016&type=EC&ID=6800
2159,SIA/GJ/MIS/265580/2022,Panchamrut Skyz,INFRA-2,02 Apr 2022,02/04/2022,,,04/04/2022,,,08/04/2022,,26/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/265580/2022&type=EC&ID=201550
2160,SIA/GJ/MIS/284167/2022,The Gateway,INFRA-2,18 Jul 2022,18/07/2022,,,19/07/2022,,,03/08/2022,,18/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/284167/2022&type=EC&ID=209040
2161,SIA/GJ/MIS/283719/2022,PRAKALP INFRASTRUCTURE,INFRA-2,30 Oct 2022,15/07/2022,,,16/07/2022,01/08/2022,30/10/2022,04/11/2022,,26/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIS/283719/2022&type=EC&ID=208935
2162,SIA/GJ/INFRA2/403699/2022,Mr. Gaurav Kantilal Patel,INFRA-2,13 Nov 2022,19/10/2022,31/10/2022,13/11/2022,17/11/2022,,,24/11/2022,,09/02/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/INFRA2/403699/2022&type=EC&ID=211677
2163,SIA/GJ/MIN/403951/2022,BALAJI PIRAJI VANZARA,Non-Coal Mining,21 Oct 2022,21/10/2022,16/11/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/403951/2022&type=EC&ID=211765
2164,SIA/GJ/MIN/456178/2023,SHRI HARISINHBHAI RAYSINHBHAI VALA,Non-Coal Mining,20 Dec 2023,20/12/2023,,,07/01/2024,,,10/01/2024,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/456178/2023&type=EC&ID=230589
2165,SIA/GJ/INFRA2/401325/2022,7X Luxuria,INFRA-2,16 Nov 2022,28/09/2022,04/10/2022,06/10/2022,12/11/2022,16/11/2022,16/11/2022,28/11/2022,,11/04/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/INFRA2/401325/2022&type=EC&ID=211031
2166,SIA/GJ/INFRA2/422726/2023,Residiential Plus Commercial Project by Bulsons Corporation LLP,INFRA-2,20 Mar 2023,20/03/2023,,,28/03/2023,,,01/04/2023,,26/07/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/INFRA2/422726/2023&type=EC&ID=217832
2167,SIA/GJ/IND2/207224/2021,PROPOSED EXPANSION PROJECT FOR MANUFACTURING OF SYNTHETIC ORGANIC CHEMICALS BY SIBYL PHARMA LLP.,Industrial Projects - 2,21 Jun 2021,31/03/2021,31/03/2021,21/06/2021,25/06/2021,,,17/07/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/207224/2021&type=EC&ID=175708
2168,SIA/GJ/IND2/207092/2021,M/S. Hygeia Pharmachem Laboratories,Industrial Projects - 2,30 Mar 2021,30/03/2021,,,30/03/2021,,,30/03/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/IND2/207092/2021&type=EC&ID=175651
2169,SIA/GJ/MIN/73015/2019,Laxmikant P. Karani,Non-Coal Mining,08 Mar 2022,08/03/2022,,,08/03/2022,,,31/03/2022,,14/07/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/GJ/MIN/73015/2019&type=EC&ID=200109
