,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
491,SIA/HR/NCP/71345/2017,Affordable Group Housing Project ,INFRA-1,30 Nov 2017,30/11/2017,,,30/11/2017,,,20/12/2017,13/03/2018,13/02/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/71345/2017&type=EC&ID=40541
492,SIA/HR/NCP/25724/2018,IA/HR/NCP/62487/2015,INFRA-1,27 Feb 2018,27/02/2018,,,28/05/2018,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/25724/2018&type=EC&ID=43757
493,SIA/HR/MIS/31325/2019,,INFRA-2,08 Jan 2019,08/01/2019,,,21/02/2019,,,03/05/2019,,24/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/31325/2019&type=EC&ID=53000
494,SIA/HR/INFRA2/427885/2023,Affordable Group Housing Colony ,INFRA-2,04 May 2023,04/05/2023,,,05/05/2023,,,05/05/2023,,09/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/427885/2023&type=EC&ID=219287
495,SIA/HR/NCP/10803/2015,"Residential Plotted Colony - “DWARKADHIS CITY” at village - Maheshwari, Sector - 22 & 23, Dharuhera, Rewari, Haryana",INFRA-1,21 Mar 2016,21/03/2016,,,07/04/2016,,,28/05/2016,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/10803/2015&type=EC&ID=15723
496,SIA/HR/NCP/63944/2017,"Commercial Project namely “The Boulevard” located at Village Daultabad, Sector-106, Gurgaon-Manesar Urban Complex developed by M/s. Magic Eye Developers Pvt. Ltd.",INFRA-1,12 Apr 2017,12/04/2017,,,27/04/2017,,,11/05/2017,27/02/2018,31/07/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/63944/2017&type=EC&ID=34945
497,SIA/HR/NCP/53236/2016,"Expansion & Modernization (by Combining two EC cleared Commercial Complex Development Projects (3.2312 Acres + 3.462 Acres = 6.6932 Acres) of Commercial Complex Development Project  – (Under Clause 7 (ii) of EIA Notification 2006), Sector-65, Village",INFRA-1,27 Apr 2016,27/04/2016,,,,,,,,13/12/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/53236/2016&type=EC&ID=19672
498,SIA/HR/MIN/33021/2015,"Mining of “Stone along with Associated minor minerals” at Vill- Kheribattar, Tehsil- Dadri, Bhiwani by M/s Quality Earth Minerals Private Limited.",Non-Coal Mining,26 Dec 2015,26/12/2015,24/11/2015,,29/12/2015,,,28/05/2016,22/03/2018,15/03/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/33021/2015&type=EC&ID=2511
499,SIA/HR/IND1/423214/2023,"Manufacturing of CRCA sheets and Steel Pipes by Prompt Enterprises PVT Ltd at Village Dudhola, Palwal",Industrial Projects - 1,03 Apr 2023,03/04/2023,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/IND1/423214/2023&type=EC&ID=218365
500,SIA/HR/INFRA2/422779/2023,Commercial Colony Project,INFRA-2,22 Mar 2023,22/03/2023,,,31/03/2023,,,01/04/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/422779/2023&type=EC&ID=217912
501,SIA/HR/MIS/58960/2016,M/s Esskay Hygienic Services ,INFRA-2,12 Sep 2016,12/09/2016,,,21/11/2016,,,09/12/2016,,13/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/58960/2016&type=EC&ID=27557
502,SIA/HR/INFRA2/429208/2023,"DDJAY Residential Plotted Colony Project at Village- Ullawas and Behrampur, Sector- 59 and 63A, Gurugram, Haryana by M/s 4S Developers Private Limited",INFRA-2,23 May 2023,23/05/2023,,,24/05/2023,,,03/06/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/429208/2023&type=EC&ID=220114
503,SIA/HR/NCP/19347/2016,"Group Housing Project  “Raheja Vanya” Village Gopalpur & Dhankot, Sector-99 A,  District Gurgaon Haryana",INFRA-1,11 May 2017,11/05/2017,,,30/05/2017,,,06/06/2017,22/03/2018,30/11/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/19347/2016&type=EC&ID=35259
504,SIA/HR/NCP/60327/2016,"Affordable Group Housing Colony at Sector 85, Faridabad, Haryana",INFRA-1,10 Nov 2016,10/11/2016,,,21/11/2016,,,09/12/2016,22/03/2018,10/03/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/60327/2016&type=EC&ID=32641
505,SIA/HR/INFRA2/440432/2023,"GROUP HOUSING PROJECT (5.43263 ACRE) FALLING IN THE REVENUE ESTATE OF VILLAGE: ULLAHWAS, SECTOR-63A, & DISTRICT: GURUGRAM, HARYANA.",INFRA-2,22 Aug 2023,22/08/2023,,,06/09/2023,,,06/09/2023,,15/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/440432/2023&type=EC&ID=224270
506,SIA/HR/NCP/51612/2016,Commercial Colony,INFRA-1,14 Mar 2016,14/03/2016,,,17/03/2016,,,28/05/2016,22/03/2018,12/07/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/51612/2016&type=EC&ID=15344
507,SIA/HR/INFRA2/449745/2023,"Proposed Group Housing Colony under TOD Policy over an area measuring 4.525 Acres in revenue estate of Village-Begampur Khatola, sector-71, Gurugram, Haryana by M/s Pyramid Infratech Pvt. Ltd.",INFRA-2,21 Oct 2023,21/10/2023,,,03/11/2023,,,09/11/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/449745/2023&type=EC&ID=227135
508,SIA/HR/NCP/75461/2018,"Ware House project at Revenue Estate  Village Koka, Jhajjar, Haryana by Vertical Logistic Parks LLP",INFRA-1,18 Jun 2018,18/06/2018,,,05/07/2018,,,11/07/2018,,20/08/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/75461/2018&type=EC&ID=44573
509,SIA/HR/NCP/28434/2018,Expansion of Artemis Hospital,INFRA-1,26 Jul 2018,26/07/2018,,,27/07/2018,,,27/07/2018,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/28434/2018&type=EC&ID=45095
510,SIA/HR/NCP/40749/2016,Ware House Building for Storage of Non Agro Produce,INFRA-1,14 Mar 2016,14/03/2016,17/03/2016,14/03/2016,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/40749/2016&type=EC&ID=9596
511,SIA/HR/NCP/71544/2017,"Expansion of Proposed Commercial Complex Project
at Sector - 66, Gurgaon, Haryana",INFRA-1,11 Dec 2017,11/12/2017,,,15/12/2017,,,20/12/2017,,04/04/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/71544/2017&type=EC&ID=40657
512,SIA/HR/MIN/13851/2015,Mining of boulder Gravel and Sand (minor mineral) at Jaidhar Block YNR B-34 by M/s Saharapur Mines Management Services Pvt. Ltd. Cat B1 due to Mining area is more than 25 ha and less than 50 ha as per EIA notiification dated 14.09.2006 and amended on,Non-Coal Mining,26 May 2016,26/05/2016,17/06/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/13851/2015&type=EC&ID=20572
513,SIA/HR/INFRA2/422756/2023,"Proposed Residential Colony under NILP on land measuring 53.3833 Acres in the revenue estate of village-Naurangpur, Sector-79 & 79B, Gurugram, Haryana",INFRA-2,21 Mar 2023,21/03/2023,,,31/03/2023,,,01/04/2023,,03/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/422756/2023&type=EC&ID=217891
514,SIA/HR/MIS/5024/2015,,INFRA-2,09 Dec 2015,09/12/2015,,,06/01/2016,,,28/05/2016,29/08/2017,10/05/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/5024/2015&type=EC&ID=3584
515,SIA/HR/NCP/49961/2016,"Grooup Housing on land measuring 2.662 acres in Village Lakkarpur, Sector 39 Faridabad.",INFRA-1,19 Feb 2016,19/02/2016,,,26/02/2016,,,28/05/2016,29/08/2017,09/03/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/49961/2016&type=EC&ID=13843
516,SIA/HR/MIN/11082/2015,IA/HR/MIN/29174/2015,Non-Coal Mining,15 Apr 2016,15/04/2016,,,21/04/2016,,,28/05/2016,23/08/2017,27/06/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/11082/2015&type=EC&ID=18410
517,SIA/HR/NCP/49611/2016,Raheja Maheswara,INFRA-1,14 Mar 2016,14/03/2016,26/02/2016,14/03/2016,17/03/2016,,,28/05/2016,28/08/2017,15/09/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/49611/2016&type=EC&ID=13411
518,SIA/HR/INFRA2/420507/2023,"Expansion cum Revision of Proposed Affordable Residential Plotted Colony under DDJAY Policy on Land Measuring 57.4 acres (2,32,289.559 sqm) in the revenue estate of Village Hayatpur, Sector 89, Gurgaon, Haryana",INFRA-2,02 Mar 2023,02/03/2023,,,06/03/2023,,,06/03/2023,,31/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/420507/2023&type=EC&ID=217154
519,SIA/HR/NCP/63694/2017,Affordable Group Housing Colony,INFRA-1,03 Apr 2017,03/04/2017,,,07/04/2017,,,11/04/2017,04/09/2017,21/08/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/63694/2017&type=EC&ID=34794
520,SIA/HR/NCP/93965/2019,"Proposed Construction of Godowns/ Warehouse for other than Agriculture Produce/Non-Agro at Plot No. P12, Street No.1, Sector 3, Model Economic Township in Tehsil Badli, District Jhajjar, State of Haryana",INFRA-1,02 Feb 2019,02/02/2019,,,22/02/2019,,,14/03/2019,,17/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/93965/2019&type=EC&ID=52481
521,SIA/HR/MIN/57854/2016,"Mining of Gypsum (Minor Mineral) Over Lease Area-10.20 Ha with Production Capacity- 38,000 Tpa at Vill- Saharwa District- Hisar, Vill.- Dariyapur and Garanpur Kalan, Bhiwani in the state of Haryana",Non-Coal Mining,06 Sep 2016,06/09/2016,04/08/2016,06/09/2016,16/09/2016,,,09/12/2016,,31/01/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/57854/2016&type=EC&ID=23867
522,SIA/HR/NCP/75885/2018,"Revised Environmental Clearance of Existing under Construction Commercial Complex Project (due to change of planning) at Sector -109, Village- Pawala Khusrupur, District - Gurugram (Haryana) by M/s.  Citra Properties Ltd.",INFRA-1,20 Jul 2018,20/07/2018,,,25/07/2018,,,27/07/2018,,06/05/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/75885/2018&type=EC&ID=44998
523,SIA/HR/NCP/28478/2017,Spaze Corporate Parkk,INFRA-1,30 Jul 2018,30/07/2018,,,13/08/2018,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/28478/2017&type=EC&ID=45137
524,SIA/HR/NCP/22199/2017,,INFRA-1,28 Feb 2018,28/02/2018,,,06/03/2018,,,,,13/07/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/22199/2017&type=EC&ID=42692
525,SIA/HR/NCP/22412/2017,,INFRA-1,17 Mar 2018,17/03/2018,,,02/04/2018,,,03/04/2018,,15/09/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/22412/2017&type=EC&ID=42920
526,SIA/HR/NCP/21387/2017,"Construction of Commercial Project ""Corporate Tower III""",INFRA-1,18 Dec 2017,18/12/2017,,,23/01/2018,,,28/01/2018,22/03/2018,04/04/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/21387/2017&type=EC&ID=40732
527,SIA/HR/MIN/11097/2015,IA/HR/MIN/29687/2015,Non-Coal Mining,16 Apr 2016,16/04/2016,,,21/04/2016,,,28/05/2016,23/08/2017,27/06/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/11097/2015&type=EC&ID=18443
528,SIA/HR/NCP/75869/2018,"Development of Residential Colony (6.206 acres) under Deen Dayal Jan Awas Yojna (DDJAY), at village Mohammadpur Gujar, Sector 35, Sohna, Dist. Gurugram, Haryana ",INFRA-1,19 Jul 2018,19/07/2018,26/07/2018,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/75869/2018&type=EC&ID=44983
529,SIA/HR/NCP/28780/2017,Commercial Colony Project,INFRA-1,28 Aug 2018,28/08/2018,28/02/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/28780/2017&type=EC&ID=45396
530,SIA/HR/NCP/59619/2016,GROUP HOUSING COLONY project Sector 82A Gurgaon,INFRA-1,22 Dec 2016,22/12/2016,21/11/2016,22/12/2016,23/12/2016,,,03/01/2017,31/08/2017,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/59619/2016&type=EC&ID=32114
531,SIA/HR/NCP/73004/2018,"Group Housing Project at Sector-72, Gurgoan, Haryana By M/s TATA Housing Development Co. Ltd.",INFRA-1,15 Feb 2018,15/02/2018,01/03/2018,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/73004/2018&type=EC&ID=42531
532,SIA/HR/MIS/31309/2019,,INFRA-2,05 Dec 2018,05/12/2018,,,20/02/2019,,,26/02/2019,,03/05/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/31309/2019&type=EC&ID=52984
533,SIA/HR/MIS/31993/2015,"Affordable Group Housing Sector-63 A Gurgaon Manesar Urban Complex Village-Ullahwas, Tehsil-Sohna, Distt-Gurgaon, Haryana",INFRA-2,17 Dec 2015,17/12/2015,15/12/2015,,29/12/2015,,,28/05/2016,28/08/2017,16/09/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/31993/2015&type=EC&ID=1641
534,SIA/HR/INFRA2/426058/2023,"Expansion of Affordable Group Housing Colony Project at Rect. No.: 22//5(8-0), 6/1/1(7-13), 23//9/2(0-8), 10(8-0), 11/1(6-4), 12(8-0), 19/1/1(2-13), 21/2(1-18), 19/3/2(1-13), 22(2-6), 20/2/1(7-13), 18/2(2-2), 21/1(6-0), 26//5 min(7-17), 6(6-7), 25//1/1/1(3-6). Rect. No.: 22//24 (6-16), 22//25(7-8-0) & 26//5 min (0-3). Village-Babupur , Sector-106 Gurugram, Haryana by M/s MRG Castle Reality LLP ",INFRA-2,14 Apr 2023,14/04/2023,24/04/2023,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/426058/2023&type=EC&ID=218814
535,SIA/HR/INFRA2/441903/2023,"Proposed Development of Mixed Land Use Colony (95% Residential & 5% commercial) under Transit Oriented Development (TOD) policy at village- Hayatpur, Sector-89, Gurugram, Haryana by M/s Godrej Properties Ltd.",INFRA-2,22 Sep 2023,22/09/2023,,,04/10/2023,,,13/10/2023,,08/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/441903/2023&type=EC&ID=225486
536,SIA/HR/MIN/11060/2015,IA/HR/MIN/30901/2015,Non-Coal Mining,13 Apr 2016,13/04/2016,,,21/04/2016,,,28/05/2016,23/08/2017,27/06/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/11060/2015&type=EC&ID=17399
537,SIA/HR/NCP/1303/2015,"Residential Plotted Colony located at Sector - 6, Village Agroha, Hisar",INFRA-1,20 Aug 2015,20/08/2015,06/11/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/1303/2015&type=EC&ID=455
538,SIA/HR/IND3/449056/2023,"CAPACITY EXPANSION OF FORMALDEHYDE MANUFACTURING UNIT (UNDER VIOLATION) IN EXISTING FACILITY FROM 100 TPD TO 120 TPD AT PLOT NO M-28 & E-57, INDUSTRIAL AREA, YAMUNANAGAR, HARYANA BY M/S GLOBE PANEL INDUSTRIES INDIA PVT. LTD. (UNIT-III)",Industrial Projects - 3,19 Oct 2023,19/10/2023,,,27/10/2023,,,02/11/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/IND3/449056/2023&type=EC&ID=227069
539,SIA/HR/INFRA2/413213/2023,Affordable Group Housing Colony - Rajvik Greens ,INFRA-2,24 Jan 2023,24/01/2023,,,02/02/2023,,,17/02/2023,,10/04/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/413213/2023&type=EC&ID=215635
540,SIA/HR/MIS/215216/2021,FWS Logistic Park,INFRA-2,14 Jun 2021,14/06/2021,,,17/06/2021,,,06/07/2021,07/09/2021,06/12/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/215216/2021&type=EC&ID=188361
541,SIA/HR/MIS/112910/2019,Expansion of Warehouse for Storage of Non-agro Produce (Logistic) Project,INFRA-2,30 Jul 2019,30/07/2019,,,30/07/2019,,,30/07/2019,24/02/2020,06/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/112910/2019&type=EC&ID=58953
542,SIA/HR/MIS/31317/2019,,INFRA-2,21 Dec 2018,21/12/2018,27/05/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/31317/2019&type=EC&ID=52992
543,SIA/HR/NCP/31099/2018,"Proposed Mixed landuse Project under TOD Policy (70% Residential + 30% Commercial) on land Measuring 166.69 acres in Revenue Estate of village-Chauma, Sector-111, Gurugram, Haryana",INFRA-1,07 Feb 2019,07/02/2019,28/02/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/31099/2018&type=EC&ID=52737
544,SIA/HR/MIN/71697/2017,"Aswari Masonry Stone Mining Project, Khasra No 143",Non-Coal Mining,30 Jan 2018,30/01/2018,21/12/2017,30/01/2018,01/02/2018,,,21/02/2018,,15/06/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/71697/2017&type=EC&ID=40735
545,SIA/HR/MIN/421906/2023,"Proposed Expansion of Minor mineral of Stone along with Associated Minor minerals from 10 MTPA to 24 MTPA over an area of  258.30 ha  located in village - Khanak , Tehsil- Tosham, District- Bhiwani, Haryana by Haryana State Industrial Infrastructure Development corporation (HSIIDC)    ",Non-Coal Mining,20 Mar 2023,20/03/2023,,,21/03/2023,,,21/03/2023,,08/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/421906/2023&type=EC&ID=217856
546,SIA/HR/INFRA2/426679/2023,"Remediation and Reclamation of Existing Dumpsite and construction, operation and maintenance of Sanitary Landfill at Village Khurana Kaithal Dumpsite (“Sanitary Landfill Site”)",INFRA-2,06 May 2023,19/04/2023,26/04/2023,06/05/2023,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/426679/2023&type=EC&ID=218932
547,SIA/HR/INFRA2/441081/2023,"Proposed Commercial Colony in the Revenue Estate of Village - Badha, Sector – 90, Gurugram, Haryana by M/s SS Group Pvt. Ltd and Others.",INFRA-2,21 Aug 2023,21/08/2023,,,06/09/2023,,,06/09/2023,,08/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/441081/2023&type=EC&ID=224248
548,SIA/HR/NCP/94860/2019,Non Agro Warehouse Project,INFRA-1,07 Feb 2019,07/02/2019,,,28/02/2019,,,14/03/2019,30/05/2019,03/05/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/94860/2019&type=EC&ID=52765
549,SIA/HR/INFRA2/424563/2023,"Implementation of Remediation and Reclamation and construction, operation and maintenance of Sanitary Landfill at Meghpur village, Palwal, Haryana",INFRA-2,03 Apr 2023,03/04/2023,07/04/2023,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/424563/2023&type=EC&ID=218340
550,SIA/HR/IND2/17538/2016,Additional 2x600 MT Mounded Bullets Vessels at Gurgaon LPG BP,Industrial Projects - 2,07 Mar 2018,07/03/2018,06/03/2018,07/03/2018,13/03/2018,,,03/04/2018,,13/10/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/IND2/17538/2016&type=EC&ID=42737
551,SIA/HR/INFRA2/447302/2023,"Proposed Bhagwan Parshuram Medical College at Kaithal, Haryana.",INFRA-2,24 Nov 2023,06/10/2023,13/10/2023,24/11/2023,28/11/2023,,,29/11/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/447302/2023&type=EC&ID=226466
552,SIA/HR/NCP/68164/2017,Affordable Residential Plotted Colony under Deen Dayal Awas Yojana-2016 measuring 13.40625 acres,INFRA-1,08 Sep 2017,08/09/2017,12/09/2017,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/68164/2017&type=EC&ID=38437
553,SIA/HR/MIN/434755/2023,"River Bed Sand (Minor Mineral) Mining project at Shergarh Tapu Block, Village-Shergarh Tapu, Tehsil and District- Karnal (Haryana) (Mine Contract area  –22.96 Ha.)  by M/s. Enbridge Civil Corporation ",Non-Coal Mining,14 Sep 2023,14/09/2023,,,27/09/2023,,,27/09/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/434755/2023&type=EC&ID=225170
554,SIA/HR/INFRA2/440558/2023,"Proposed Residential Plotted Colony in the revenue estate of Village: Kherki Daula & Sikhopur, Sector 76 & 77, Gurugram, Haryana by M/s DLF Limited.",INFRA-2,23 Aug 2023,23/08/2023,,,06/09/2023,,,06/09/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/440558/2023&type=EC&ID=224340
555,SIA/HR/INFRA2/425999/2023,"Expansion cum modification  of Commercial Colony  in the revenue estate of village Wazirabad, Sector-54, Gurugram, Haryana M/s Finest Promoters Pvt. Ltd.",INFRA-2,17 Apr 2023,17/04/2023,,,19/04/2023,,,03/05/2023,,30/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/425999/2023&type=EC&ID=218852
556,SIA/HR/NCP/34167/2015,Affordable Group Housing,INFRA-1,16 Dec 2015,16/12/2015,15/12/2015,,29/12/2015,,,28/05/2016,29/08/2017,31/01/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/34167/2015&type=EC&ID=3601
557,SIA/HR/NCP/72603/2018,Affordable Group Housing Colony,INFRA-1,06 Jun 2018,06/06/2018,14/05/2018,06/06/2018,08/06/2018,,,11/06/2018,,09/08/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/72603/2018&type=EC&ID=42231
558,SIA/HR/MIN/409474/2022,River Bed Material (Gravel & sand) Kot Block/PKL B- 8&9 ,Non-Coal Mining,06 Dec 2022,06/12/2022,,,07/12/2022,,,08/12/2022,,13/02/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/409474/2022&type=EC&ID=213602
559,SIA/HR/NCP/55360/2016,"Proposed Affordable Group Housing Scheme Measuring 5.6534 Acres
in Sector 32-A Karnal Haryana",INFRA-1,19 Aug 2016,19/08/2016,17/06/2016,19/08/2016,14/09/2016,,,14/09/2016,29/08/2017,24/10/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/55360/2016&type=EC&ID=21583
560,SIA/HR/MIN/453014/2023,"Sand Mining project at Dabar Ki Par Block, District Karnal ,Haryana ",Non-Coal Mining,29 Nov 2023,29/11/2023,,,01/12/2023,,,04/12/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/453014/2023&type=EC&ID=228718
561,SIA/HR/NCP/28797/2018,"Environment Clearance for expansion of area of Group hOusing Colony (19.244 Acres) under mix land use of Sector-53, Gurugram, Haryana",INFRA-1,06 Sep 2018,06/09/2018,,,28/02/2019,,,27/09/2021,12/10/2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/28797/2018&type=EC&ID=45421
562,SIA/HR/MIN/30764/2015,,Non-Coal Mining,17 Nov 2015,17/11/2015,07/10/2015,,24/11/2015,,,28/05/2016,22/03/2018,12/04/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/30764/2015&type=EC&ID=828
563,SIA/HR/INFRA2/438960/2023,"Affordable Group Housing Colony Project located at Village –Mohamadpur Gujjar & Sohna, Sector-35, Tehsil Sohna, Gurugram, Haryana",INFRA-2,03 Aug 2023,03/08/2023,,,08/08/2023,,,10/08/2023,,15/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/INFRA2/438960/2023&type=EC&ID=223518
564,SIA/HR/MIN/54805/2016,"Mining of Stone along with associated minor minerals at Jojhu Kalan, Tehsil-Dadri, District-Bhiwani, Haryana by M/s MSK-JV.",Non-Coal Mining,23 Aug 2016,23/08/2016,17/06/2016,23/08/2016,26/08/2016,,,14/09/2016,29/08/2017,10/03/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIN/54805/2016&type=EC&ID=21084
565,SIA/HR/NCP/94630/2019,"Proposed Commercial Colony on Plot Area
Measuring 9.26225 Acres at Village Tigra, Ghata &
Nangli Umarpur in Sector-62, Gurugram Manesar
Urban Complex, Haryana being developed by M/s R
S Infrastructure Pvt Ltd.",INFRA-1,06 Feb 2019,06/02/2019,,,28/02/2019,,,14/03/2019,30/05/2019,06/05/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/NCP/94630/2019&type=EC&ID=52680
566,SIA/HR/MIS/251019/2022,"Modification/Modernization in Environmental Clearance for ""Expansion of Commercial Colony""",INFRA-2,08 Mar 2022,11/01/2022,07/03/2022,08/03/2022,22/03/2022,,,30/03/2022,21/04/2022,13/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/251019/2022&type=EC&ID=197728
567,SIA/HR/MIS/103781/2019,"Proposed Commercial Colony, Village Badha, Sec-86, Gurgaon, Haryana",INFRA-2,01 May 2019,01/05/2019,30/04/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/103781/2019&type=EC&ID=55246
568,SIA/HR/MIS/192507/2021,Residential Plotted Colony Project under DDJAY,INFRA-2,11 Jan 2021,11/01/2021,,,12/01/2021,,,14/01/2021,18/03/2021,08/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/192507/2021&type=EC&ID=158959
569,SIA/HR/MIS/146663/2020,Affordable Group Housing Colony,INFRA-2,02 Mar 2020,02/03/2020,,,04/03/2020,,,05/03/2020,19/05/2020,03/09/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/146663/2020&type=EC&ID=95059
570,SIA/HR/MIS/105891/2019,Proposed Commercial Colony 'AIPL Joy Gallery',INFRA-2,20 May 2019,20/05/2019,,,27/05/2019,,,30/05/2019,02/07/2020,17/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/HR/MIS/105891/2019&type=EC&ID=55807
