,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
596,SIA/MP/MIN/247049/2021,AMUWARI STONE QUARRY,Non-Coal Mining,08 Jan 2022,08/01/2022,,,21/01/2022,,,31/01/2022,15/02/2022,07/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/247049/2021&type=EC&ID=195537
597,SIA/MP/MIN/276710/2022,Seji Stone Quarry,Non-Coal Mining,01 Dec 2022,09/06/2022,11/07/2022,01/12/2022,16/12/2022,,,29/12/2022,,14/02/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/276710/2022&type=EC&ID=204230
598,SIA/MP/MIN/206413/2021,Bahrawan Sand Quarry,Non-Coal Mining,26 Mar 2021,26/03/2021,,,03/04/2021,,,03/04/2021,07/04/2021,13/05/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/206413/2021&type=EC&ID=175404
599,SIA/MP/MIN/252276/2022,Khujner Stone Quarry,Non-Coal Mining,20 Jan 2022,20/01/2022,,,25/01/2022,,,03/02/2022,23/02/2022,09/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/252276/2022&type=EC&ID=198066
600,SIA/MP/MIN/273271/2022,SADKAR SAND QUARRY,Non-Coal Mining,28 May 2022,17/05/2022,28/05/2022,28/05/2022,01/06/2022,,,03/06/2022,,01/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/273271/2022&type=EC&ID=203400
601,SIA/MP/MIN/77101/2021,Power Mech Projects limite Jahajpura 3 Mine,Non-Coal Mining,20 May 2022,20/05/2022,20/05/2022,20/05/2022,20/05/2022,,,24/05/2022,,15/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/77101/2021&type=EC&ID=203569
602,SIA/MP/MIN/77163/2021,Power Mech Projects Limited Sardarnagar Sand Mine Area 16.187 ha,Non-Coal Mining,21 May 2022,21/05/2022,,,23/05/2022,,,24/05/2022,,15/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/77163/2021&type=EC&ID=203641
603,SIA/MP/MIN/254195/2022,"Bhikampur Stone (Gitty) & M-sand Quarry  Survey No. 1105/2, 1149, 1024",Non-Coal Mining,22 Feb 2022,31/01/2022,21/02/2022,22/02/2022,28/02/2022,,,28/02/2022,07/03/2022,23/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/254195/2022&type=EC&ID=198604
604,SIA/MP/MIN/254718/2022,Silauti Crusher Stone Quarry of M/s Maruti Enterprises Prop. Surya Prakash Chaurasiya,Non-Coal Mining,08 Feb 2022,02/02/2022,06/02/2022,08/02/2022,10/02/2022,,,10/02/2022,28/02/2022,23/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/254718/2022&type=EC&ID=198741
605,SIA/MP/MIN/276056/2022,Jhirmira Stone & M-sand Quarry,Non-Coal Mining,07 Jun 2022,07/06/2022,,,16/06/2022,,,17/06/2022,,09/11/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/276056/2022&type=EC&ID=204069
606,SIA/MP/MIN/40048/2019,SAKTAPUR RYT METAL STONE QUARRY,Non-Coal Mining,26 Jul 2019,26/07/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/40048/2019&type=EC&ID=58805
607,SIA/MP/MIN/31540/2015,Bhatgawan Sunehra Dolomite and limestone mine,Non-Coal Mining,20 Feb 2019,20/02/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/31540/2015&type=EC&ID=53129
608,SIA/MP/MIN/33050/2019,Palsud Stone Quarry of Shri. Pradeep Gole S/o Shri Anesh Gole,Non-Coal Mining,27 Mar 2019,27/03/2019,19/03/2019,27/03/2019,11/04/2019,,,12/04/2019,25/04/2019,03/06/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/33050/2019&type=EC&ID=53938
609,SIA/MP/MIN/33246/2019,BALKHAD MURAM DEPOSIT,Non-Coal Mining,21 Mar 2019,21/03/2019,26/03/2019,,,,,,,16/09/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/33246/2019&type=EC&ID=54142
610,SIA/MP/MIN/155084/2020,Jajagarh Sand Mine,Non-Coal Mining,01 Jun 2020,30/05/2020,01/06/2020,01/06/2020,02/06/2020,,,04/06/2020,13/06/2020,18/06/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/155084/2020&type=EC&ID=108289
611,SIA/MP/MIN/164596/2020,Kasiyari River Sand Quarry,Non-Coal Mining,29 Jul 2020,21/07/2020,27/07/2020,29/07/2020,24/08/2020,,,25/08/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/164596/2020&type=EC&ID=116396
612,SIA/MP/MIN/164696/2020,samnapurkalan stone quarry deposit,Non-Coal Mining,22 Jul 2020,22/07/2020,04/08/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/164696/2020&type=EC&ID=116423
613,SIA/MP/MIN/61378/2020,Guduaadhar -II Sand Quarry,Non-Coal Mining,22 Mar 2021,16/03/2021,21/03/2021,22/03/2021,27/03/2021,,,27/03/2021,04/04/2021,13/05/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/61378/2020&type=EC&ID=168025
614,SIA/MP/MIN/35041/2019,"KYARPURA STONE (GITTY) QUARRY [SURVEY NO. 706, 708, 712 ]",Non-Coal Mining,14 Jun 2019,14/06/2019,12/06/2019,14/06/2019,26/07/2019,,,30/07/2019,29/09/2019,06/11/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/35041/2019&type=EC&ID=54981
615,SIA/MP/MIN/43185/2019,Khareli Stone Quarry,Non-Coal Mining,03 Oct 2019,03/10/2019,27/09/2019,03/10/2019,24/10/2019,,,25/10/2019,29/11/2019,23/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/43185/2019&type=EC&ID=64820
616,SIA/MP/MIN/129537/2019,Diglay murum Quarry,Non-Coal Mining,10 Aug 2020,10/12/2019,26/02/2020,10/08/2020,12/02/2021,,,12/02/2021,17/03/2021,24/05/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/129537/2019&type=EC&ID=78879
617,SIA/MP/MIN/129745/2019,"Proposed Project of Crusher Stone (Granite Stone Mining) of Khasra No. 881, Area- 0.356 Ha Village- Ghatahari, Tehsil- Gaurihar, District- Chhatarpur, State- Madhya Pradesh",Non-Coal Mining,11 Dec 2019,05/12/2019,07/12/2019,11/12/2019,16/01/2020,,,17/01/2020,14/02/2020,05/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/129745/2019&type=EC&ID=78936
618,SIA/MP/MIN/156616/2020,Karnali jagir stone Quarry,Non-Coal Mining,10 Jul 2020,10/07/2020,,,24/07/2020,,,06/08/2020,16/09/2020,19/01/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/156616/2020&type=EC&ID=111698
619,SIA/MP/MIN/152493/2020,Ratnapur Sand Action Quarry,Non-Coal Mining,24 Jun 2020,04/05/2020,09/06/2020,24/06/2020,28/06/2020,,,29/06/2020,16/09/2020,05/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/152493/2020&type=EC&ID=104579
620,SIA/MP/MIN/169517/2020,KALYANPUR ORDINARY SAND QUARRY,Non-Coal Mining,23 Sep 2020,25/08/2020,29/08/2020,23/09/2020,28/09/2020,,,28/09/2020,20/11/2020,22/10/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/169517/2020&type=EC&ID=124457
621,SIA/MP/MIN/191320/2021,Gunaikhalsa Stone Quarry of Shri Akshay Pal,Non-Coal Mining,02 Aug 2021,04/01/2021,17/06/2021,27/03/2021,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/191320/2021&type=EC&ID=156780
622,SIA/MP/MIN/193876/2021,Bijoura Stone Mine of M/s Suman Kumar patel Minerals,Non-Coal Mining,19 Jan 2021,19/01/2021,30/06/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/193876/2021&type=EC&ID=160255
623,SIA/MP/MIN/130482/2019,Dhanela Stone (Gitty) Quarry,Non-Coal Mining,13 Jan 2020,09/12/2019,10/01/2020,13/01/2020,16/01/2020,,,17/01/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/130482/2019&type=EC&ID=79147
624,SIA/MP/MIN/250744/2022,malikhedi stone,Non-Coal Mining,10 Feb 2022,19/01/2022,01/02/2022,28/01/2022,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/250744/2022&type=EC&ID=197649
625,SIA/MP/MIS/67291/2021,Common Bio-Medical Waste Treatment Facility by M/s JRR Waste Mangement Pvt. Ltd.,INFRA-2,24 Jan 2022,06/01/2022,10/01/2022,24/01/2022,25/01/2022,,,31/01/2022,07/03/2022,02/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIS/67291/2021&type=EC&ID=197423
626,SIA/MP/MIN/261425/2022,Cholna Granite Deposit Quarry,Non-Coal Mining,15 Mar 2022,15/03/2022,21/03/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/261425/2022&type=EC&ID=200427
627,SIA/MP/MIN/270202/2022,Gabri Stone & M-Sand TP Quarry Lease,Non-Coal Mining,01 May 2022,01/05/2022,,,07/05/2022,,,08/05/2022,,15/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/270202/2022&type=EC&ID=202688
628,SIA/MP/MIN/270823/2022,CHANARI FLAG STONE QUARRY LEASE,Non-Coal Mining,26 May 2022,09/05/2022,26/05/2022,26/05/2022,01/06/2022,,,03/06/2022,,24/09/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/270823/2022&type=EC&ID=202843
629,SIA/MP/MIN/33933/2019,Sindurkiya Stone Deposit,Non-Coal Mining,10 Aug 2020,10/08/2020,,,21/08/2020,,,21/08/2020,10/09/2020,16/10/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/33933/2019&type=EC&ID=121975
630,SIA/MP/MIN/191561/2021,Bisloni Stone Quarry of Smt Kalpana Jain,Non-Coal Mining,06 Jan 2021,06/01/2021,,,21/01/2021,,,22/01/2021,09/02/2021,18/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/191561/2021&type=EC&ID=156836
631,SIA/MP/MIN/32572/2019,Sand Quarry,Non-Coal Mining,14 Mar 2019,14/03/2019,14/03/2019,14/03/2019,23/03/2019,,,25/03/2019,14/04/2019,15/05/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/32572/2019&type=EC&ID=53709
632,SIA/MP/MIN/32351/1900,Kesar Bardi,Non-Coal Mining,09 Mar 2019,09/03/2019,08/03/2019,09/03/2019,18/03/2019,,,23/03/2019,14/04/2019,23/05/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/32351/1900&type=EC&ID=53600
633,SIA/MP/MIN/32362/2019,Raspur Sand Quarry,Non-Coal Mining,12 Mar 2019,12/03/2019,06/03/2019,12/03/2019,23/03/2019,,,25/03/2019,25/04/2019,23/05/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/32362/2019&type=EC&ID=53609
634,SIA/MP/MIN/37062/2019,Sakarvat Stone Quarry,Non-Coal Mining,31 May 2019,31/05/2019,,,07/06/2019,,,20/06/2019,24/07/2019,20/09/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/37062/2019&type=EC&ID=56192
635,SIA/MP/MIN/37220/2019,sakatpur murrum deposit,Non-Coal Mining,18 Jun 2019,18/06/2019,18/06/2019,18/06/2019,05/07/2019,,,26/07/2019,23/10/2019,11/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/37220/2019&type=EC&ID=56302
636,SIA/MP/MIN/37376/2019,Chikali Stone Quarry,Non-Coal Mining,06 Jun 2019,06/06/2019,,,19/06/2019,,,20/06/2019,24/07/2019,20/09/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/37376/2019&type=EC&ID=56414
637,SIA/MP/MIN/37572/2019,"Dungariya Stone Quarry, 1.53 Ha  at Village- Dungariya, Tehsil- Keolari, District-Seoni (M.P.)",Non-Coal Mining,10 Jun 2019,10/06/2019,,,08/07/2019,,,26/07/2019,29/09/2019,22/10/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/37572/2019&type=EC&ID=56524
638,SIA/MP/MIN/43467/2019,PAPAUDI SOIL/MURRAM TP MINE QUARRY,Non-Coal Mining,24 Sep 2019,24/09/2019,28/09/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/43467/2019&type=EC&ID=64985
639,SIA/MP/MIN/218391/2021,KALDELA STONE (GITTY) QUARRY Khasra No. 574 Min-2,Non-Coal Mining,14 Sep 2021,06/07/2021,14/09/2021,14/09/2021,22/09/2021,,,30/09/2021,22/10/2021,19/12/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/218391/2021&type=EC&ID=189006
640,SIA/MP/MIN/61479/2021,NINOR SAND MINE,Non-Coal Mining,22 May 2022,20/05/2022,22/05/2022,22/05/2022,23/05/2022,,,24/05/2022,,15/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/61479/2021&type=EC&ID=203546
641,SIA/MP/MIN/33674/2019,ROJAHA STONE QUARRY,Non-Coal Mining,30 May 2019,30/05/2019,28/03/2019,30/05/2019,19/06/2019,,,20/06/2019,24/07/2019,20/09/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/33674/2019&type=EC&ID=54269
642,SIA/MP/MIN/33799/2019,KARAUNDI STONE QUARRY,Non-Coal Mining,28 Mar 2019,28/03/2019,,,18/04/2019,,,25/04/2019,02/11/2019,03/07/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/33799/2019&type=EC&ID=54344
643,SIA/MP/MIN/33851/2019,khamkua stone quarry,Non-Coal Mining,28 Mar 2019,28/03/2019,29/03/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/33851/2019&type=EC&ID=54367
644,SIA/MP/MIN/33858/2019,kudai,Non-Coal Mining,28 Mar 2019,28/03/2019,29/03/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/33858/2019&type=EC&ID=54369
645,SIA/MP/MIN/141971/2020,Bamhani Sand Quarry,Non-Coal Mining,22 Jun 2020,11/02/2020,17/03/2020,22/06/2020,29/06/2020,,,30/06/2020,21/07/2020,05/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/141971/2020&type=EC&ID=87044
646,SIA/MP/MIN/166132/2020,KAPASTHAL RIVER SAND QUARRY,Non-Coal Mining,06 Aug 2020,01/08/2020,06/08/2020,06/08/2020,13/08/2020,,,20/08/2020,10/09/2020,14/10/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/166132/2020&type=EC&ID=121683
647,SIA/MP/MIN/166155/2020,KATHORA KHODU - BHARU SAND QUARRY,Non-Coal Mining,01 Aug 2020,01/08/2020,,,13/08/2020,,,20/08/2020,10/09/2020,14/10/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/166155/2020&type=EC&ID=121690
648,SIA/MP/MIN/167688/2020,Dirman Stone Quarry,Non-Coal Mining,12 Aug 2020,12/08/2020,,,18/08/2020,,,20/08/2020,10/09/2020,16/10/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/167688/2020&type=EC&ID=123060
649,SIA/MP/MIN/61871/2020,Piprakurund-II Sand Quarry,Non-Coal Mining,16 Mar 2021,16/03/2021,,,30/03/2021,,,31/03/2021,06/04/2021,13/05/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/61871/2020&type=EC&ID=173720
650,SIA/MP/MIN/239712/2021,Moulana Murrum Deposit,Non-Coal Mining,29 Nov 2021,20/11/2021,27/11/2021,29/11/2021,01/12/2021,,,10/12/2021,15/02/2022,15/06/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/239712/2021&type=EC&ID=193546
651,SIA/MP/MIN/131834/2019,HARRAI GUJRAN QUARRY LEASE ( M/S MOH. SAIKUN STONE CRUSHER),Non-Coal Mining,09 Jan 2020,18/12/2019,06/01/2020,09/01/2020,16/01/2020,,,17/01/2020,14/02/2020,12/03/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/131834/2019&type=EC&ID=79490
652,SIA/MP/MIN/154191/2020,Baladmug Sand Quarry,Non-Coal Mining,28 May 2020,28/05/2020,,,02/06/2020,,,04/06/2020,13/06/2020,18/06/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/154191/2020&type=EC&ID=106023
653,SIA/MP/MIN/31676/2019,Karondikala Metal Stone Quarry Mine (3.5 Ha),Non-Coal Mining,04 Jun 2020,04/06/2020,,,10/07/2020,,,14/07/2020,01/08/2020,05/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/31676/2019&type=EC&ID=111552
654,SIA/MP/MIN/197620/2021,Sardaman Stone Quarry,Non-Coal Mining,22 Feb 2021,20/02/2021,22/02/2021,22/02/2021,04/03/2021,,,08/03/2021,25/03/2021,18/05/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/197620/2021&type=EC&ID=163183
655,SIA/MP/MIN/200648/2021,Seoda Stone Quarry,Non-Coal Mining,04 Mar 2021,04/03/2021,,,10/03/2021,,,10/03/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/200648/2021&type=EC&ID=167964
656,SIA/MP/MIN/200654/2021,Gotara-I Sand Quarry,Non-Coal Mining,16 Mar 2021,16/03/2021,,,27/03/2021,,,27/03/2021,04/04/2021,17/05/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/200654/2021&type=EC&ID=167968
657,SIA/MP/MIN/200765/2021,Jatakheda Stone Quarry of Shri Arjun Singh S/o Shri Gyan Singh,Non-Coal Mining,01 Mar 2021,01/03/2021,,,10/03/2021,,,10/03/2021,30/03/2021,07/04/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/200765/2021&type=EC&ID=168003
658,SIA/MP/MIN/53072/2020,"“Khandas, Gitti & Boulder Mining Project”at Khasra No. 1032/2, 1035/3, 3/1/KA, 3/1/KHA, 3/1/GA, 3/1/GHA, 3/2 & 3/3 of Area- 2.283 Ha, Village- Gangwariya & Sukulgawan, Tehsil -Nagod District- Satna, State- Madhya Pradesh.",Non-Coal Mining,30 Dec 2021,30/09/2021,27/12/2021,30/12/2021,03/01/2022,,,20/01/2022,18/04/2022,23/05/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/53072/2020&type=EC&ID=191747
659,SIA/MP/MIN/256849/2022,Padariya Mal Crusher Stone & Murrum Temporary Permit Quarry of M/s Gour Road Tarcoat Pvt Ltd,Non-Coal Mining,28 Feb 2022,16/02/2022,27/02/2022,28/02/2022,28/02/2022,,,28/02/2022,07/03/2022,09/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/256849/2022&type=EC&ID=199241
660,SIA/MP/MIN/59037/2020,JAMUNIA GRANITE DEPOSIT,Non-Coal Mining,17 Mar 2022,12/03/2022,16/03/2022,17/03/2022,17/03/2022,,,21/03/2022,01/04/2022,29/04/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/59037/2020&type=EC&ID=200372
661,SIA/MP/MIN/147015/2020,Jarahmohgaon Sand Quarry,Non-Coal Mining,19 Mar 2020,03/03/2020,18/03/2020,19/03/2020,18/05/2020,,,27/05/2020,06/06/2020,06/06/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/147015/2020&type=EC&ID=95138
662,SIA/MP/IND2/175169/2020,New Project of Bulk Drug & API Production,Industrial Projects - 2,29 Sep 2020,24/09/2020,26/09/2020,29/09/2020,09/10/2020,,,29/10/2020,07/12/2020,23/12/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/IND2/175169/2020&type=EC&ID=132902
663,SIA/MP/MIN/174555/2020,Nogawan Kala Murrum Quarry of Shri Rajesh Jat,Non-Coal Mining,22 Sep 2020,22/09/2020,,,26/09/2020,,,28/09/2020,20/11/2020,27/10/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/174555/2020&type=EC&ID=131751
664,SIA/MP/MIN/185008/2020,Muaar Sand Deposit Quarry,Non-Coal Mining,26 Nov 2020,26/11/2020,,,28/12/2020,,,29/12/2020,21/01/2021,12/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/185008/2020&type=EC&ID=145267
665,SIA/MP/MIN/229609/2021,Kotra Stone And M-Sand Temporary Permit Quarry Lease For Banda Irregation Project,Non-Coal Mining,02 Feb 2022,16/09/2021,30/09/2021,02/02/2022,04/02/2022,,,10/02/2022,28/02/2022,20/03/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/229609/2021&type=EC&ID=191214
666,SIA/MP/MIN/246296/2021,TALA STONE QUARRY,Non-Coal Mining,19 Jan 2022,20/12/2021,10/01/2022,19/01/2022,25/01/2022,,,03/02/2022,23/02/2022,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/246296/2021&type=EC&ID=195323
667,SIA/MP/MIN/32266/2019,Crusher Stone Quarry Village Dabra Dinara,Non-Coal Mining,08 Mar 2019,08/03/2019,,,29/03/2019,,,04/04/2019,18/05/2019,03/07/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/32266/2019&type=EC&ID=53545
668,SIA/MP/MIN/32494/2019,"3.50  Hectare Mahugadi Pawai  Stone Quarry Kh. No.- 55,57,58 ,Village- Mahugadi Pawai , Tehsil- Chitrangi Dist.-Singrouli (M.P)",Non-Coal Mining,01 May 2019,01/05/2019,30/04/2019,01/05/2019,15/05/2019,,,17/05/2019,04/06/2019,24/06/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/32494/2019&type=EC&ID=53674
669,SIA/MP/MIN/32482/2018,dand stone quarry,Non-Coal Mining,20 Mar 2019,20/03/2019,18/03/2019,20/03/2019,05/04/2019,,,13/04/2019,25/04/2019,19/06/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/32482/2018&type=EC&ID=53667
670,SIA/MP/MIN/32341/2019,Sawanga Sand Quarry of Gram Panchayat Sawanga,Non-Coal Mining,11 Mar 2019,11/03/2019,08/03/2019,11/03/2019,20/03/2019,,,23/03/2019,14/04/2019,14/05/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/32341/2019&type=EC&ID=53595
671,SIA/MP/MIN/32380/2018,karra stone quarry,Non-Coal Mining,05 Mar 2019,05/03/2019,,,05/04/2019,,,13/04/2019,25/04/2019,23/05/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/32380/2018&type=EC&ID=53620
672,SIA/MP/MIN/32421/1900,Agariya Metal Stone,Non-Coal Mining,17 Mar 2019,17/03/2019,15/03/2019,17/03/2019,05/04/2019,,,13/04/2019,25/04/2019,22/05/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/32421/1900&type=EC&ID=53638
673,SIA/MP/MIN/32632/2019,CHIKANYA STONE (GITTY) QUARRY  Khasra No. 1376,Non-Coal Mining,28 Mar 2019,28/03/2019,13/03/2019,28/03/2019,02/05/2019,,,17/05/2019,04/06/2019,29/06/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/32632/2019&type=EC&ID=53741
674,SIA/MP/MIN/31568/2019,phattepur sand,Non-Coal Mining,02 Mar 2019,02/03/2019,07/03/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/31568/2019&type=EC&ID=53142
675,SIA/MP/MIN/22753/2018,Padrehi Limestone Mine of M/s. Triveni Lime,Non-Coal Mining,06 Feb 2020,06/02/2020,,,17/02/2020,,,20/02/2020,09/03/2020,21/05/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/22753/2018&type=EC&ID=86793
676,SIA/MP/MIN/184297/2020,Udalpada Stone (Gitty) Quarry  Khasra No. 380/3,Non-Coal Mining,11 Dec 2020,21/11/2020,11/12/2020,11/12/2020,17/12/2020,,,21/12/2020,21/01/2021,09/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/184297/2020&type=EC&ID=144107
677,SIA/MP/MIN/54371/2020,"Govarde (khasra no. 566/1226) sand deposit is spread over an area of 9.500 ha, on Son River",Non-Coal Mining,31 Dec 2021,16/07/2021,29/12/2021,31/12/2021,31/12/2021,,,12/01/2022,28/02/2022,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/54371/2020&type=EC&ID=189268
678,SIA/MP/IND2/78697/2020,"Prior Environment Clearance for Expansion of Sugar Industry from 4500 TCD to 8000 TCD of Mahakaushal Sugar & Power Industries Limited located at Khasra no. 149,151,165 & 168, at Village Bachai, Tehsil –Narsinghpur, District –Narsinghpur, State Madhya Pradesh.",Industrial Projects - 2,22 Jul 2022,12/07/2022,18/07/2022,22/07/2022,26/07/2022,,,28/07/2022,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/IND2/78697/2020&type=EC&ID=207875
679,SIA/MP/MIN/42133/2019,Shahpura Stone Temporary Permit Quarry of M/s Sorathiya Velji Ratna & Co.,Non-Coal Mining,03 Sep 2019,03/09/2019,,,07/10/2019,,,22/10/2019,20/12/2019,04/01/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/42133/2019&type=EC&ID=63054
680,SIA/MP/MIN/191567/2021,Bhilababdi Stone Quarry for Temporary Permit of M/s A.K. Shivhare Pvt Ltd,Non-Coal Mining,06 Jan 2021,06/01/2021,,,21/01/2021,,,22/01/2021,09/02/2021,18/02/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/191567/2021&type=EC&ID=156838
681,SIA/MP/MIN/172379/2020,Bilara Stone Quarry,Non-Coal Mining,10 Sep 2020,10/09/2020,,,21/09/2020,,,23/09/2020,07/11/2020,22/10/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/172379/2020&type=EC&ID=130145
682,SIA/MP/MIN/31449/2019,"Proposed Project “Granite Stone Mining” at Khasra No. : 483 & 484 Area: 2.439 Ha, Village: Lausi, Tehsil: Gourihar, District: Chhatarpur (M.P.)",Non-Coal Mining,25 Feb 2020,25/02/2020,,,04/06/2020,,,05/06/2020,21/06/2020,10/07/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/MP/MIN/31449/2019&type=EC&ID=91787
