,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
1150,SIA/KA/NCP/34438/2015,"Residential Apartment project at Sy. No. 265, Panchayat Khatha No 1029/1029/265, Situated at Doddajala Village, Jala Hobli, Bangalore North Taluk. ",INFRA-1,14 Dec 2015,14/12/2015,,,14/12/2015,,,15/12/2015,05/04/2016,16/04/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/34438/2015&type=EC&ID=3838
1151,SIA/KA/MIN/45572/2019,“Building Stone Quarry” of Sri. M. C. Rangaswamy,Non-Coal Mining,26 Oct 2019,26/10/2019,,,18/11/2019,,,25/11/2019,02/07/2020,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/45572/2019&type=EC&ID=70280
1152,SIA/KA/IND2/172658/2020,Expansion of Existing Distillery from 60 KLPD to 100 KLPD,Industrial Projects - 2,16 Apr 2021,26/03/2021,09/04/2021,16/04/2021,17/04/2021,,,17/06/2021,03/08/2021,24/02/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/IND2/172658/2020&type=EC&ID=130212
1153,SIA/KA/IND2/158853/2020,M/s. Sai Life Sciences Limited,Industrial Projects - 2,07 Jul 2020,19/06/2020,03/07/2020,07/07/2020,07/07/2020,,,,,28/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/IND2/158853/2020&type=EC&ID=113094
1154,SIA/KA/MIN/52461/2016,"Removal of Sand from Sand Bar SB-SW-24 in an extent of 0.809 Ha. In Uppuru Village, Udupi Taluk & Dist.",Non-Coal Mining,05 Apr 2016,05/04/2016,,,06/04/2016,,,25/04/2016,25/04/2016,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/52461/2016&type=EC&ID=17072
1155,SIA/KA/MIN/216626/2021,Ornamental Black and Multicolour Granite,Non-Coal Mining,24 Jun 2021,24/06/2021,,,05/07/2021,,,06/08/2021,06/12/2021,04/01/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/216626/2021&type=EC&ID=188628
1156,SIA/KA/MIS/216634/2021,"Proposed Construction of Commercial, MLCP and Residential Building - “Rohan City”",INFRA-2,24 Jun 2021,24/06/2021,,,17/07/2021,,,06/08/2021,19/10/2021,08/12/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/216634/2021&type=EC&ID=188629
1157,SIA/KA/MIN/213511/2021,CHENNUR(K) BUILDING STONE(M SAND) QUARRY,Non-Coal Mining,08 Jun 2021,08/06/2021,,,11/06/2021,,,06/08/2021,30/08/2021,08/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/213511/2021&type=EC&ID=188024
1158,SIA/KA/MIN/158614/2020,MALAWAD BUILDING STONE QUARRY,Non-Coal Mining,24 Aug 2020,20/06/2020,,,26/06/2020,24/08/2020,24/08/2020,11/08/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/158614/2020&type=EC&ID=113055
1159,SIA/KA/MIN/67895/2017,"“Gowduru Sand Block –YDG-02 River Sand Quarry” Adjacent to Sy. No. 33, 69, 70, 71 & 72(P) in Krishna River bed at Gowduru Village, Shahapur Taluk, Yadgir District.Extent of 25-00 Acres.",Non-Coal Mining,04 Sep 2017,04/09/2017,,,18/09/2017,,,18/09/2017,06/10/2017,25/10/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/67895/2017&type=EC&ID=37377
1160,SIA/KA/NCP/38416/2016,"construction of Residential apartment at Survey No.  132 Iggaluru Village, Attibele  Hobli, Anekal Taluk, Bangalore.",INFRA-1,06 Jan 2016,06/01/2016,,,07/01/2016,,,18/01/2016,25/04/2016,24/06/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/38416/2016&type=EC&ID=7509
1161,SIA/KA/MIN/43107/2019,Ornamental Granite Quarry” of Sri. A. Narayana Swamy,Non-Coal Mining,19 Sep 2019,19/09/2019,,,23/10/2019,,,24/10/2019,31/01/2020,13/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/43107/2019&type=EC&ID=64763
1162,SIA/KA/MIS/119293/2019,Residential Apartment,INFRA-2,16 Oct 2019,16/10/2019,15/01/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/119293/2019&type=EC&ID=65019
1163,SIA/KA/MIN/43631/2018,Building Stone Quarry,Non-Coal Mining,26 Sep 2019,26/09/2019,,,23/10/2019,,,14/11/2019,04/02/2020,21/01/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/43631/2018&type=EC&ID=67053
1164,SIA/KA/MIN/43779/2019,Grey Granite Quarry,Non-Coal Mining,27 Sep 2019,27/09/2019,,,23/10/2019,,,14/11/2019,04/02/2020,04/02/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/43779/2019&type=EC&ID=67108
1165,SIA/KA/MIS/143489/2020,“Multi - Storyed Residential Residential Housing Units under 1- Lakh Multi Storey Bengaluru Housing Programme”  (Package -3),INFRA-2,16 Feb 2020,16/02/2020,,,17/04/2020,,,22/05/2020,,03/09/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/143489/2020&type=EC&ID=91362
1166,SIA/KA/MIS/109645/2019,"Proposed Resort Development  at Sy Nos 3,4,5,6,8,9,10,12,13,15/2,17/2,80/2,80/2, 80/6, 81 and 82, Dindagatta Village, PalyaHobli, Alur Taluk, Hassan District, Karnataka 573218",INFRA-2,05 Sep 2019,05/09/2019,,,04/07/2019,05/09/2019,05/09/2019,16/09/2019,01/06/2020,27/05/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/109645/2019&type=EC&ID=57070
1167,SIA/KA/NCP/49913/2016,"residential apartment at Sy.No .35/3,
 Doddakallasandra Village, Uttarahalli Hobali.  Bangalore 11th KM, Kanakapura Road, J.P.Nagar, 9th Phase, Bangalore.
",INFRA-1,18 Feb 2016,18/02/2016,26/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/49913/2016&type=EC&ID=13795
1168,SIA/KA/MIS/222069/2021,M/s. Mathapathi Constructions Private Limited,INFRA-2,28 Jul 2021,28/07/2021,,,30/07/2021,,,14/09/2021,17/11/2021,11/01/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/222069/2021&type=EC&ID=189622
1169,SIA/KA/MIN/230323/2021,Multi Colour Granite Quarry,Non-Coal Mining,20 Sep 2021,20/09/2021,,,21/09/2021,,,04/10/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/230323/2021&type=EC&ID=191367
1170,SIA/KA/MIN/189755/2020,“Building Stone & M-Sand Quarry” of  Sri P. B. Manjunath,Non-Coal Mining,24 Dec 2020,24/12/2020,,,13/01/2021,,,11/08/2021,,29/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/189755/2020&type=EC&ID=152405
1171,SIA/KA/MIS/62570/2020,Proposed Multi Storey Residential Flats Under “1 Lakh Multi Storey Bengaluru Housing Programme,INFRA-2,08 Apr 2021,08/04/2021,,,09/04/2021,,,11/08/2021,30/08/2021,13/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/62570/2020&type=EC&ID=177995
1172,SIA/KA/MIS/165634/2020,Development of Residential Apartment,INFRA-2,29 Jul 2020,29/07/2020,,,17/12/2020,,,,,04/09/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/165634/2020&type=EC&ID=121596
1173,SIA/KA/NCP/70360/2017,Proposed Residential Development @ Jigani Village,INFRA-1,16 Oct 2017,16/10/2017,,,30/10/2017,,,13/11/2017,23/02/2018,09/03/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/70360/2017&type=EC&ID=38961
1174,SIA/KA/NCP/70408/2017,"Proposed Residential Group Housing (Residential Apartment) Building project by M/s. Shriram Properties Pvt Ltd., at Sy. No. 11(P), of Seegehalli Village, K.R. Puram Hobli, Bangalore East Taluk, Bangalore Urban District.",INFRA-1,19 Oct 2017,19/10/2017,,,30/10/2017,,,14/11/2017,12/02/2018,20/02/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/70408/2017&type=EC&ID=38999
1175,SIA/KA/MIN/49745/2016,"“Sand Quarry” at Haravi Cluster II in Tungabhadra River bed over an extent of 32.12 Acre, Hadagali Taluk, Bellary District, Karnataka.",Non-Coal Mining,16 Feb 2016,16/02/2016,,,17/02/2016,,,05/04/2016,05/04/2016,15/04/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/49745/2016&type=EC&ID=13540
1176,SIA/KA/MIN/62642/2017,"“Sand Quarry” at Hennali Sand Mining Block-2 in Hemavathi River bed over an extent of 18.00 Acre (7.28 Ha) adjacent to Sy. No. 31, 176 & 177 of Hennali Village, Sakaleshpura Taluk, Hassan District, Karnataka.",Non-Coal Mining,20 Feb 2017,20/02/2017,,,20/02/2017,,,04/03/2017,16/03/2017,10/04/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/62642/2017&type=EC&ID=34234
1177,SIA/KA/MIN/1435/2015,bulding stone quarry project of Yanthrodharaka,Non-Coal Mining,26 Aug 2015,26/08/2015,,,27/08/2015,,,02/09/2015,16/10/2015,27/11/2015,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/1435/2015&type=EC&ID=25082
1178,SIA/KA/MIN/1194/2015,Multi Color Granite Quarry,Non-Coal Mining,27 Aug 2015,27/08/2015,,,28/08/2015,,,02/09/2015,06/10/2015,28/10/2015,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/1194/2015&type=EC&ID=25090
1179,SIA/KA/MIS/157260/2020,M/s. Embassy Property Developments Private Limited,INFRA-2,12 Jun 2020,12/06/2020,15/01/2021,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/157260/2020&type=EC&ID=111878
1180,SIA/KA/NCP/48351/2016,Development of Residential Apartment at Gunjur Village,INFRA-1,08 Feb 2016,08/02/2016,,,10/02/2016,,,15/02/2016,06/05/2016,28/04/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/48351/2016&type=EC&ID=12185
1181,SIA/KA/MIN/217497/2021,Marne and Hirgana Ordinary Sand Block 2,Non-Coal Mining,10 Aug 2021,30/06/2021,03/08/2021,10/08/2021,24/08/2021,,,13/09/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/217497/2021&type=EC&ID=188812
1182,SIA/KA/MIS/204074/2021,Proposed Residential Apartment project by M/s. Lewis Infrastructure and Projects,INFRA-2,16 Mar 2021,16/03/2021,,,19/03/2021,,,11/08/2021,30/08/2021,01/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/204074/2021&type=EC&ID=173794
1183,SIA/KA/MIN/225179/2021,Black Granite Quarry,Non-Coal Mining,18 Aug 2021,18/08/2021,,,26/08/2021,,,13/09/2021,,24/01/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/225179/2021&type=EC&ID=190257
1184,SIA/KA/MIN/75807/2018,"Grey Granite Quarry and Building Material for M-Sand” over an extent of 16-00 Acre at Sy. No. 1(P), Madaballi Village, Chinthamani Taluk, Chikkaballapura District, Karnataka",Non-Coal Mining,17 Jul 2018,17/07/2018,17/07/2018,17/07/2018,17/07/2018,17/07/2018,17/07/2018,17/07/2018,28/08/2018,28/09/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/75807/2018&type=EC&ID=44846
1185,SIA/KA/NCP/25957/2016,Divyasree Techno Park,INFRA-1,02 May 2018,02/05/2018,18/06/2018,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/25957/2016&type=EC&ID=43924
1186,SIA/KA/MIN/185342/2020,“Ornamental Stone (Grey Granite) and Building Stone Quarry” of Sri. M. Venkatesh,Non-Coal Mining,27 Nov 2020,27/11/2020,,,21/12/2020,,,11/08/2021,,20/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/185342/2020&type=EC&ID=145331
1187,SIA/KA/MIS/149832/2020,"“Prestige Batter Sea Park”,  Proposed Commercial Development",INFRA-2,11 May 2020,11/05/2020,,,28/05/2020,,,11/08/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/149832/2020&type=EC&ID=99820
1188,SIA/KA/MIN/157787/2020,Pink Granite Quarry,Non-Coal Mining,15 Jun 2020,15/06/2020,,,16/06/2020,,,,,24/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/157787/2020&type=EC&ID=112957
1189,SIA/KA/MIN/215219/2021,Building Stone Quarry,Non-Coal Mining,14 Jun 2021,14/06/2021,,,05/07/2021,,,06/08/2021,31/12/2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/215219/2021&type=EC&ID=188362
1190,SIA/KA/MIN/186662/2020,“Building Stone Quarry” of Sri. A. M. Kumaraswamy,Non-Coal Mining,05 Dec 2020,05/12/2020,,,12/01/2021,,,11/08/2021,31/12/2021,21/01/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/186662/2020&type=EC&ID=146665
1191,SIA/KA/MIS/186860/2020,BHAVYA BUILDERS,INFRA-2,10 Dec 2020,07/12/2020,06/02/2021,10/12/2020,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/186860/2020&type=EC&ID=146719
1192,SIA/KA/MIN/186887/2020,“Building Stone Quarry” of Sri. Prasanna Shetty,Non-Coal Mining,07 Dec 2020,07/12/2020,,,12/01/2021,,,11/08/2021,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/186887/2020&type=EC&ID=146726
1193,SIA/KA/MIS/203562/2021,Bren Corporation,INFRA-2,25 Mar 2021,14/03/2021,24/03/2021,25/03/2021,29/03/2021,,,11/08/2021,30/08/2021,07/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/203562/2021&type=EC&ID=173662
1194,SIA/KA/MIN/43452/2019,"“Cluster Sand Mining Block” at   Govanaki & Mangalore  Sand Mining Block –1, 2 & 3 of Member Secretary",Non-Coal Mining,24 Sep 2019,24/09/2019,,,23/10/2019,,,25/11/2019,02/07/2020,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/43452/2019&type=EC&ID=64976
1195,SIA/KA/MIN/72713/2018,"Modified quarry plan for our “Hoovinahole Sand Block - 2– River Sand Quarry” Adjacent to Sy. No. 38, 37, 57, 73, 6, 8, 9 & 10 in Suvarnamukhi River bed at Hoovinahole Village,Hiriyur Taluk, Chitradurga.",Non-Coal Mining,06 Feb 2018,06/02/2018,05/02/2018,06/02/2018,08/02/2018,,,21/02/2018,26/03/2018,03/04/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/72713/2018&type=EC&ID=42306
1196,SIA/KA/MIS/241622/2021,Development of Residential Apartment project,INFRA-2,03 Dec 2021,30/11/2021,,,30/11/2021,01/12/2021,03/12/2021,04/12/2021,31/12/2021,27/01/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/241622/2021&type=EC&ID=194033
1197,SIA/KA/MIN/227367/2021,Building Stone Quarry in 1.24 Acres,Non-Coal Mining,02 Sep 2021,02/09/2021,,,07/09/2021,,,04/10/2021,06/12/2021,19/01/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/227367/2021&type=EC&ID=190731
1198,SIA/KA/MIN/32775/2015,"“Building Stone Quarry” over an extent of 4-00 Acres at Sy No. 1, Muduganur kaval village, Arkalgud Taluk, Hassan District, Karnataka of  M C Rangaswamy",Non-Coal Mining,13 Nov 2015,13/11/2015,20/11/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/32775/2015&type=EC&ID=2228
1199,SIA/KA/MIN/32820/2015,"our “Building Stone Quarry” over an extent of 1-00 Acres at Sy No: 122/4, Ainapur Village, Vijayapur Taluk, Vijayapur District, Karnataka of Bilagi Mining Comapny.",Non-Coal Mining,14 Nov 2015,14/11/2015,,,17/11/2015,,,19/11/2015,05/01/2016,27/01/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/32820/2015&type=EC&ID=2263
1200,SIA/KA/MIN/32860/2015,"""Narasapura M-Sand Quarry"" of P M Granite Exports Pvt. Ltd At Sy No-01 of Narasapura Village, Chinthamani Taluk & Chikkaballapura Dist.",Non-Coal Mining,16 Nov 2015,16/11/2015,10/03/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/32860/2015&type=EC&ID=2293
1201,SIA/KA/MIN/51462/2016,"“Sand Quarry” at Itagi Block 1 in Tungabhadra River bed over an extent of 16.06 Acres (6.50 Ha), In Sy. No. 319 of Itagi Village of Tungabhadra River, Hospet Taluk, Bellary District, Karnataka.",Non-Coal Mining,10 Mar 2016,10/03/2016,11/03/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/51462/2016&type=EC&ID=15202
1202,SIA/KA/MIN/35063/2015,"“Building Stone Quarry” over an extent of 1-20 Acres at Sy No: 26 Of Donnenahally Village, Bangalore South Taluk, Bangalore District, Karnataka State.",Non-Coal Mining,19 Dec 2015,19/12/2015,,,22/12/2015,,,01/01/2016,15/02/2016,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/35063/2015&type=EC&ID=4334
1203,SIA/KA/MIN/45956/2019,“Building Stone Quarry” Of Smt. Geetha,Non-Coal Mining,06 Nov 2019,06/11/2019,,,18/11/2019,,,25/11/2019,04/02/2020,19/03/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/45956/2019&type=EC&ID=70621
1204,SIA/KA/MIS/143772/2020,Proposed Modified Residential Apartment Building by Sri.C Ananda,INFRA-2,17 Feb 2020,17/02/2020,,,17/04/2020,,,22/05/2020,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/143772/2020&type=EC&ID=91444
1205,SIA/KA/MIS/209907/2021,Residential Development Project,INFRA-2,21 Apr 2021,21/04/2021,,,21/04/2021,,,11/08/2021,,30/09/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/209907/2021&type=EC&ID=182277
1206,SIA/KA/MIN/44137/2019,Building Stone,Non-Coal Mining,03 Oct 2019,03/10/2019,,,23/10/2019,,,14/11/2019,02/07/2020,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/44137/2019&type=EC&ID=67349
1207,SIA/KA/MIS/56230/2019,HUMAN SPACE FLIGHT CENTRE,INFRA-2,08 Sep 2020,08/09/2020,,,23/12/2020,,,11/08/2021,,09/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/56230/2019&type=EC&ID=126836
1208,SIA/KA/MIN/171483/2020,ALUR BUILDING STONE QUARRY,Non-Coal Mining,05 Sep 2020,05/09/2020,,,21/12/2020,,,11/08/2021,,24/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/171483/2020&type=EC&ID=126929
1209,SIA/KA/MIN/1851/2015,Building Stone Quarry of Hi-Tech Rock Products and Aggregates Ltd,Non-Coal Mining,06 Sep 2015,06/09/2015,,,07/09/2015,,,09/09/2015,06/10/2015,19/10/2015,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/1851/2015&type=EC&ID=25121
1210,SIA/KA/MIN/5104/2015,Awaradilimestoneminingproject,Non-Coal Mining,13 Dec 2015,13/12/2015,,,18/12/2015,,,21/12/2015,15/02/2016,15/03/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/5104/2015&type=EC&ID=24486
1211,SIA/KA/MIN/4588/2015,GREY GRANITE QUARRYING PROJECT,Non-Coal Mining,26 Nov 2015,26/11/2015,,,26/11/2015,,,27/11/2015,22/01/2016,09/02/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/4588/2015&type=EC&ID=24519
1212,SIA/KA/MIN/4444/2015,Tavaragundi Sand Block-07,Non-Coal Mining,21 Nov 2015,21/11/2015,,,24/11/2015,,,27/11/2015,05/01/2016,23/01/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/4444/2015&type=EC&ID=24532
1213,SIA/KA/NCP/62586/2017,"Construction of Residential Apartment with 380 units having Built up area 56,180.56 Sq m",INFRA-1,17 Feb 2017,17/02/2017,,,17/02/2017,,,04/03/2017,16/03/2017,25/04/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/62586/2017&type=EC&ID=34199
1214,SIA/KA/NCP/58799/2016,Proposed Construction of Commercial Building Project,INFRA-1,03 Sep 2016,03/09/2016,,,08/09/2016,,,20/09/2016,31/03/2017,20/04/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/NCP/58799/2016&type=EC&ID=27423
1215,SIA/KA/MIN/34123/2015,"Building Stone Quarry in 6-00 Acres of Patta Land bearing Sy. No. 210/2(P) of Nandikurali Village, Raibag Taluk, Belagavi District.",Non-Coal Mining,09 Dec 2015,09/12/2015,,,09/12/2015,,,14/12/2015,03/02/2016,28/03/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/34123/2015&type=EC&ID=3567
1216,SIA/KA/MIN/52434/2016,"Removal of Sand from Sand Bar SB-YM-06 in an extent of 0.607 Ha. in Kambadakone Village, Kundapura Taluk, Udupi Dist.",Non-Coal Mining,05 Apr 2016,05/04/2016,,,06/04/2016,,,25/04/2016,25/04/2016,11/04/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/52434/2016&type=EC&ID=17045
1217,SIA/KA/MIN/52446/2016,"Removal of Sand from Sand Bar SB-ST-13 in an extent of 1.011 Ha. in Kacchur Village, Udupi Taluk & Dist.",Non-Coal Mining,05 Apr 2016,05/04/2016,,,06/04/2016,,,25/04/2016,25/04/2016,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/52446/2016&type=EC&ID=17057
1218,SIA/KA/MIN/52449/2016,"Removal of Sand from Sand Bar SB-ST-15 in an extent of 2.023 Ha. in Balkundru Village, Udupi Taluk & Dist.",Non-Coal Mining,05 Apr 2016,05/04/2016,,,06/04/2016,,,25/04/2016,25/04/2016,11/04/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/52449/2016&type=EC&ID=17060
1219,SIA/KA/MIN/185996/2020,“Building Stone Quarry” of  Sri. Dinesh Amin,Non-Coal Mining,01 Dec 2020,01/12/2020,,,12/01/2021,,,11/08/2021,,01/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/185996/2020&type=EC&ID=145511
1220,SIA/KA/MIN/171259/2020,NARENUR BUILDING STONE QUARRY,Non-Coal Mining,04 Sep 2020,04/09/2020,,,17/12/2020,,,28/12/2020,14/11/2021,24/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/171259/2020&type=EC&ID=126861
1221,SIA/KA/MIN/195192/2021,“Ornamental Black Granite Quarry” of  Sri. M. Mallappa,Non-Coal Mining,27 Jan 2021,27/01/2021,,,02/02/2021,,,27/07/2021,13/11/2021,27/07/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/195192/2021&type=EC&ID=161591
1222,SIA/KA/MIS/165931/2020,M/s. ND Ventures,INFRA-2,30 Jul 2020,30/07/2020,,,17/12/2020,,,,,03/09/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/165931/2020&type=EC&ID=121640
1223,SIA/KA/MIN/78394/2018,"“Building Stone Quarry” over an extent of 3-00 Acres at Sy. No. 33, Animittanahalli Village, Malur Taluk, Kolar District, Karnataka",Non-Coal Mining,10 Sep 2018,10/09/2018,,,11/09/2018,,,14/09/2018,12/10/2018,20/10/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/78394/2018&type=EC&ID=45636
1224,SIA/KA/MIN/72743/2018,Building Stone/ M-Sand Quarrying Project,Non-Coal Mining,23 Jul 2018,23/07/2018,23/07/2018,23/07/2018,31/07/2018,,,03/08/2018,13/05/2019,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/72743/2018&type=EC&ID=42327
1225,SIA/KA/MIN/188879/2020,Building Stone Quarry,Non-Coal Mining,23 Jan 2021,19/12/2020,21/12/2020,23/01/2021,30/01/2021,,,04/08/2021,13/11/2021,27/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/188879/2020&type=EC&ID=149181
1226,SIA/KA/MIN/189105/2020,Building Stone Quarrying,Non-Coal Mining,21 Dec 2020,21/12/2020,,,13/01/2021,,,,,03/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/189105/2020&type=EC&ID=149249
1227,SIA/KA/MIN/228585/2021,Building Stone Quarry,Non-Coal Mining,09 Sep 2021,09/09/2021,,,09/09/2021,,,04/10/2021,06/12/2021,20/01/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/228585/2021&type=EC&ID=191020
1228,SIA/KA/MIN/189386/2020,“Ornamental Grey Granite Quarry” of  M/s. S. L. N. Rocks,Non-Coal Mining,22 Dec 2020,22/12/2020,,,13/01/2021,,,11/08/2021,,28/06/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/189386/2020&type=EC&ID=151305
1229,SIA/KA/MIN/140891/2020,“Building Stone Quarry” of Sri. B. N. Rajashekar,Non-Coal Mining,05 Feb 2020,05/02/2020,,,15/04/2020,,,16/06/2020,13/07/2020,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/140891/2020&type=EC&ID=86761
1230,SIA/KA/MIN/160505/2020,“Shahabad Stone Quarry” of Sri Potham Vengal Reddy S/o Potham Swamy Reddy,Non-Coal Mining,26 Jun 2020,26/06/2020,,,04/09/2020,,,,,05/09/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/160505/2020&type=EC&ID=114365
1231,SIA/KA/MIS/205122/2021,Construction of Proposed Residential Apartment Building,INFRA-2,22 Mar 2021,22/03/2021,,,29/03/2021,,,11/08/2021,30/08/2021,08/10/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/205122/2021&type=EC&ID=174076
1232,SIA/KA/MIS/146652/2020,Proposed Residential Apartment by M/s. Global Edifice Builders,INFRA-2,02 Mar 2020,02/03/2020,,,17/04/2020,,,22/05/2020,29/07/2020,12/08/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIS/146652/2020&type=EC&ID=95058
1233,SIA/KA/MIN/199655/2021,“Black Granite Quarry” of Sri. K C Ramamurthy,Non-Coal Mining,23 Feb 2021,23/02/2021,,,01/03/2021,,,30/07/2021,13/11/2021,31/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/KA/MIN/199655/2021&type=EC&ID=164715
