,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
347,SIA/UK/MIN/446755/2023,"Proposed Soapstone mining project (Mining lease Area 3.909 Ha) located at Village: Pagana, Tehsil- Bageshwar, District: Bageshwar, State : Uttarakhand by Shri Jitendra Aithani S/o Shri Amar Singh Aithani",Non-Coal Mining,06 Oct 2023,06/10/2023,,,10/10/2023,,,10/10/2023,,07/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/446755/2023&type=EC&ID=226398
348,SIA/UK/MIS/271629/2022,Application for obtaining No Objection Certificate/EC under Doon Valley Area as per MoEF Notification vide S.O. 2125 (E) dated 13.12.2007 for proposed orange category establishment of 200 TPH Stone Crusher Plant along with 500 KVA DG set by M/s Shri ,INFRA-2,11 May 2022,11/05/2022,,,28/12/2022,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/271629/2022&type=EC&ID=203039
349,SIA/UK/MIN/36409/2019,Kailash Rawat,Non-Coal Mining,01 Oct 2019,01/10/2019,25/05/2019,01/10/2019,05/10/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/36409/2019&type=EC&ID=55776
350,SIA/UK/MIS/222855/2021,M/s Ganga Beach Resort,INFRA-2,02 Aug 2021,02/08/2021,,,03/08/2021,,,03/08/2021,09/08/2021,12/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/222855/2021&type=EC&ID=189762
351,SIA/UK/MIS/32799/2019,"M/S RUSAN PHARMA LTD. Khasra No- 122 I, Central Hope Town,  Selaqui, Dehradun (Area",INFRA-2,28 Jun 2019,28/06/2019,25/05/2019,28/06/2019,20/07/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/32799/2019&type=EC&ID=53826
352,SIA/UK/MIN/61888/2018,"Soapstone Mining at Village- Simkhet, Post-Ghinghartola, Tehsil-Bageshwar, District-Bageshwar, Uttarakhand",Non-Coal Mining,16 Mar 2021,16/03/2021,,,17/03/2021,,,17/03/2021,05/04/2021,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/61888/2018&type=EC&ID=173752
353,SIA/UK/MIN/38356/2019,RBM Project Rampur Raighati,Non-Coal Mining,29 Jun 2019,29/06/2019,,,21/09/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/38356/2019&type=EC&ID=57019
354,SIA/UK/MIS/237543/2021,"Environmental clearance for Installation of RBM Screening Plant by M/s Goyal Associates Screening Plant at Village- Fatehpur Tanda, Tehsil- Doiwala, Dehradun (Uttarakhand)",INFRA-2,08 Nov 2021,08/11/2021,,,08/11/2021,,,08/11/2021,10/11/2021,12/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/237543/2021&type=EC&ID=193017
355,SIA/UK/NCP/200122/2021,"Proposed IIE Pharma City - II at Charba, Dehradun, Uttarakhand",INFRA-1,02 Aug 2021,25/02/2021,02/08/2021,02/08/2021,03/08/2021,,,03/08/2021,09/08/2021,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/NCP/200122/2021&type=EC&ID=167825
356,SIA/UK/MIN/231148/2021,"Minor Mineral (sand Bajri Boulder)” at Khatauni no.1 (khasra no. 38) Village – Meravarana,Teh- Sitarganj &Dist- Udhamsingh Nagar (U.K)",Non-Coal Mining,24 Sep 2021,24/09/2021,,,25/09/2021,,,25/09/2021,09/10/2021,11/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/231148/2021&type=EC&ID=191542
357,SIA/UK/IND2/222825/2021,"Environmental Clearance for Proposed Installation of Powder Coating Facility and enhancement in production capacity with existing and proposed products by M/s Indo German Brakes Ltd. at Khasra no. 323/MI, Central Hope Town, Industrial Area, Selaqui, ",Industrial Projects - 2,02 Aug 2021,02/08/2021,,,03/08/2021,,,03/08/2021,09/08/2021,12/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND2/222825/2021&type=EC&ID=189756
358,SIA/UK/MIN/42142/2019,Pagana Soapstone Mining Project,Non-Coal Mining,02 Sep 2019,02/09/2019,,,04/10/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/42142/2019&type=EC&ID=63064
359,SIA/UK/MIN/31678/2015,"Soapstone mining from Uneven
Agricultural land",Non-Coal Mining,10 Oct 2015,10/10/2015,,,16/10/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/31678/2015&type=EC&ID=1393
360,SIA/UK/INFRA2/441428/2023,Affordable housing project under violation by Lakshmi Constructions Co. Ltd,INFRA-2,23 Aug 2023,23/08/2023,,,25/09/2023,,,25/09/2023,,17/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/441428/2023&type=EC&ID=224338
361,SIA/UK/MIN/83414/2018,Losari Soapstone Mine,Non-Coal Mining,25 Oct 2018,25/10/2018,,,17/12/2018,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/83414/2018&type=EC&ID=47437
362,SIA/UK/MIN/447398/2023,Malla Sanyuda Soapstone Mining Project,Non-Coal Mining,07 Oct 2023,07/10/2023,,,10/10/2023,,,10/10/2023,,07/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/447398/2023&type=EC&ID=226504
363,SIA/UK/MIN/59481/2016,Totigad Soap Stone Mine,Non-Coal Mining,05 Oct 2016,05/10/2016,18/01/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/59481/2016&type=EC&ID=32014
364,SIA/UK/MIN/3607/2012,"Mining of Soapstone of M/s Bipin Singh Rana at Village Gauna, District Chamoli, Uttarakhand (10.407 ha)",Non-Coal Mining,30 Oct 2015,30/10/2015,,,,,,,,31/07/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/3607/2012&type=EC&ID=1823
365,SIA/UK/IND2/84561/2018,"Environmental Clearance for Proposed
Installation of Green insulated DG Set and
Enhancement of Man Power to manufacture
Shoes in the existing Complex by M/s Mochiko
Shoes Pvt Ltd. (Unit-1)",Industrial Projects - 2,03 Nov 2018,03/11/2018,,,14/12/2018,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND2/84561/2018&type=EC&ID=47560
366,SIA/UK/INFRA2/418785/2023,Parb Pharmaceuticals Private Limited ,INFRA-2,17 Feb 2023,17/02/2023,,,05/03/2023,,,09/03/2023,,03/04/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/418785/2023&type=EC&ID=216657
367,SIA/UK/IND3/426465/2023,Unimedico Lab Unit - 1,Industrial Projects - 3,20 Apr 2023,20/04/2023,,,30/04/2023,,,30/04/2023,,03/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND3/426465/2023&type=EC&ID=218964
368,SIA/UK/MIN/31662/2015,Baitoli Soapstone Mine,Non-Coal Mining,10 Oct 2015,10/10/2015,,,16/10/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/31662/2015&type=EC&ID=1383
369,SIA/UK/IND2/157189/2020,"Environment Clearance for installation of proposed manufacturing unit of Paper Chemical by M/s IVAX Paper Chemicals Limited located at Plot No. 7G, Sector 9, Khasra No. 210, IIE, SIDCUL, Phoolbagh, Ru",Industrial Projects - 2,15 Jun 2020,15/06/2020,,,07/07/2020,,,29/07/2020,03/09/2020,28/09/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND2/157189/2020&type=EC&ID=111857
370,SIA/UK/IND/30713/2015,"M/s. Intacto 
Pharmaceuticals Pharmulation",Industrial Projects - 1,06 Sep 2015,06/09/2015,,,08/09/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND/30713/2015&type=EC&ID=798
371,SIA/UK/MIN/89125/2018,"Proposed Boraagar Soapstone Mining site at Village- Boraagar, Tehsil- Berinag, Dist- Pithoragarh, Uttarakhand",Non-Coal Mining,20 Dec 2018,20/12/2018,,,18/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/89125/2018&type=EC&ID=51186
372,SIA/UK/MIN/58622/2016,"Proposed Soapstone Mine at village - Toli, Tehsil - Dharchula, District- Pithoragarh, Uttarakhand (Area: 1.764 ha.)",Non-Coal Mining,27 Aug 2016,27/08/2016,18/01/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/58622/2016&type=EC&ID=25239
373,SIA/UK/MIN/33624/2015,Extraction / collection of Sand/Bajri/Boulder for samtalikaran purpose ,Non-Coal Mining,02 Dec 2015,02/12/2015,,,19/12/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/33624/2015&type=EC&ID=3003
374,SIA/UK/MIN/90355/2019,M/s Jai Badri Kedar Soapstone ,Non-Coal Mining,03 Jan 2019,03/01/2019,,,01/03/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/90355/2019&type=EC&ID=51472
375,SIA/UK/MIN/50440/2016,"Environmental Clearance for the Proposed Digging / Excavation of Minor
Minerals i.e. “Brick Earth” for Brick manufacturing from lease area of
Village Kuraiya (4.352 Hectare) by M/s Chand Brick Udyog, Chakauni
Kuraiya, Tehsil – Kichha, District, Ud",Non-Coal Mining,24 Feb 2016,24/02/2016,,,05/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/50440/2016&type=EC&ID=14286
376,SIA/UK/IND3/421952/2023,"Proposed manufacturing plant of Reprocessed Plastic Granules with capacity 1200 Tons Per Annum by M/S T C Plastics located at Khasra 1/1/1 min mauza, central Hopetown, Pargana Pachawadun, Tehsil Vikas Nagar, Dehradun",Industrial Projects - 3,14 Mar 2023,14/03/2023,,,25/03/2023,,,27/03/2023,,15/04/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND3/421952/2023&type=EC&ID=217584
377,SIA/UK/MIN/80329/2018,"Soapstone Deposit, Lease area 8.498 ha, village-Nagkanyal-Kandekanyal, Tehsil Kanda, Dist-Bageshwar, state uttarakhand",Non-Coal Mining,26 Sep 2018,26/09/2018,,,01/10/2018,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/80329/2018&type=EC&ID=45926
378,SIA/UK/IND3/83132/2022,UTHIKA LABORATORIES PRIVATE LIMITED,Industrial Projects - 3,18 Oct 2022,,15/02/2023,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND3/83132/2022&type=EC&ID=211875
379,SIA/UK/MIN/60473/2016,PapoliLaggakafli & Odiyar Soapstone Deposit,Non-Coal Mining,17 Nov 2016,17/11/2016,18/01/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/60473/2016&type=EC&ID=32742
380,SIA/UK/MIN/87183/2018,Bhagdeyi Gangari (Matali-1),Non-Coal Mining,30 Nov 2018,30/11/2018,,,17/12/2018,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/87183/2018&type=EC&ID=48898
381,SIA/UK/MIN/30707/2015,"Extraction/collection of Minor Minerals i.e. Stone/Bajri/ Boulder (Kh. No. – 2461 to 2464, 2466 to 2485; 2496 to 2499, 2500 to 2504, 2545 to 2546, 2548, 2516 & 2488, M.L. Area – 0.487 Ha near Koti Gad Gadera) at Village Manjoli, Patti Juwa Udaipur, T",Non-Coal Mining,05 Sep 2015,05/09/2015,,,08/09/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/30707/2015&type=EC&ID=793
382,SIA/UK/MIN/445566/2023,"Proposed Soapstone Mine (Area = 4.657 ha.) at Village Banoli, Tehsil Berinag, & District Pithoragarh, Uttarakhand by Shri Chamu Singh Negi. ",Non-Coal Mining,23 Sep 2023,23/09/2023,,,25/09/2023,,,25/09/2023,,06/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/445566/2023&type=EC&ID=225542
383,SIA/UK/MIN/60477/2016,SurkaliGaon mineral Soapstone deposit,Non-Coal Mining,17 Nov 2016,17/11/2016,18/01/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/60477/2016&type=EC&ID=32744
384,SIA/UK/MIN/30228/2015,rkosi river bed minn,Non-Coal Mining,20 Aug 2015,20/08/2015,20/08/2015,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/30228/2015&type=EC&ID=469
385,SIA/UK/INFRA2/450550/2023,Environmental Clearance for Proposed Feed Supplements Manufacturing Unit of by M/s Saife Vetmed Pvt. Ltd. (Unit 2).,INFRA-2,28 Oct 2023,28/10/2023,,,19/11/2023,,,19/11/2023,,13/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/450550/2023&type=EC&ID=227410
386,SIA/UK/MIN/407293/2022,Garuwa Sirmoli Soapstone Mine,Non-Coal Mining,21 Nov 2022,21/11/2022,,,27/01/2023,,,30/01/2023,,07/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/407293/2022&type=EC&ID=212923
387,SIA/UK/NCP/168101/2020,"Environmental clearance for Installation of DG Set in RBM Screening Plant by M/s Gurdeep Singh and Company at Khata No. 225, Village Dakpathar, Tehsil – Vikasnagar, District – Dehradun, Uttarakhand",INFRA-1,14 Aug 2020,14/08/2020,,,28/09/2020,,,01/10/2020,20/02/2021,19/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/NCP/168101/2020&type=EC&ID=124140
388,SIA/UK/NCP/29310/2017,"Group Housing project at Avas Vikas Parishad Housing Colony, Veerbhadra Marg Yojna, Rishikesh",INFRA-1,05 Oct 2018,05/10/2018,,,14/03/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/NCP/29310/2017&type=EC&ID=46028
389,SIA/UK/IND3/422962/2023,WELLMIND NUTRACEUTICALS PVT. LTD. ,Industrial Projects - 3,23 Mar 2023,23/03/2023,,,27/03/2023,,,27/03/2023,,15/04/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND3/422962/2023&type=EC&ID=217919
390,SIA/UK/MIN/34227/2015,M/s Salaudeen,Non-Coal Mining,11 Dec 2015,11/12/2015,,,19/12/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/34227/2015&type=EC&ID=3650
391,SIA/UK/MIN/53155/2018,Nayal Biladi Soapstone Mine,Non-Coal Mining,15 May 2020,15/05/2020,,,27/05/2020,,,27/05/2020,14/09/2020,09/11/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/53155/2018&type=EC&ID=104789
392,SIA/UK/MIS/103507/2019,Mallplex Cum Hotel Project,INFRA-2,24 Jun 2019,24/06/2019,24/06/2019,24/06/2019,20/07/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/103507/2019&type=EC&ID=55170
393,SIA/UK/IND3/234539/2021,M/s Riddhi Siddhi Chemoresin LLP,Industrial Projects - 3,18 Oct 2021,18/10/2021,,,28/10/2021,,,02/11/2021,10/11/2021,13/11/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND3/234539/2021&type=EC&ID=192343
394,SIA/UK/IND3/450365/2023,Neutrawell Healthcare Pvt. Ltd.,Industrial Projects - 3,27 Oct 2023,27/10/2023,,,19/11/2023,,,19/11/2023,,13/12/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND3/450365/2023&type=EC&ID=227363
395,SIA/UK/MIN/89179/2018,"for Pokhari Soapstone mining project khasra nos.- 1427, 1428, 1429 and others ",Non-Coal Mining,20 Dec 2018,20/12/2018,,,19/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/89179/2018&type=EC&ID=51193
396,SIA/UK/IND2/79026/2018,"Environmental Clearance under Doon valley notification for Installation of Dual Fuel Fired Boiler in the existing Complex at C- 4, Selaqui Industrial Area, Selaqui, Dehradun, Uttarakhand by M/s Ban Labs (P) Ltd. ",Industrial Projects - 2,15 Sep 2018,15/09/2018,,,01/10/2018,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND2/79026/2018&type=EC&ID=45719
397,SIA/UK/INFRA2/445090/2023,Environmental Clearance for existing Hot Mix Plant under violation by M/s Raj Shyama Construction (P) Ltd.,INFRA-2,20 Sep 2023,20/09/2023,,,25/09/2023,,,25/09/2023,,17/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/445090/2023&type=EC&ID=225390
398,SIA/UK/MIN/66054/2019,"Mining of Proposed Kwerali Soapstone from Lease Area (9.810 Ha.) at Village - Kwerali, Tehsil & District - Bageshwar, Uttarakhand.",Non-Coal Mining,27 Jul 2021,27/07/2021,,,30/07/2021,,,30/07/2021,09/08/2021,12/08/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/66054/2019&type=EC&ID=189590
399,SIA/UK/NCP/97195/2019,"Proposed Installation of Green Insulated DG Set & Establishment of Food Cooking Facility (MidDay Meal) by M/s Akshaya Patra Foundation at Khasra No. 801, Village Sudhowala, Pargana Pachwadoon, Tehsil Vikas Nagar, District Dehradun, Uttarakhand.",INFRA-1,25 Feb 2019,25/02/2019,,,22/05/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/NCP/97195/2019&type=EC&ID=53347
400,SIA/UK/MIN/50180/2016,Excavation of Brick Earth,Non-Coal Mining,22 Feb 2016,22/02/2016,,,05/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/50180/2016&type=EC&ID=14040
401,SIA/UK/IND/85947/2018,"M/s Hamilton Housewares Pvt. Ltd., , Plot No: 142-143, Sector- IIDC, SIDCUL, Dist-Haridwar, Uttarakhand
Pin-249403",Industrial Projects - 1,19 Nov 2018,19/11/2018,,,14/12/2018,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND/85947/2018&type=EC&ID=47744
402,SIA/UK/MIN/439294/2023,"Environmental Clearance for Proposed soapstone Extraction in Village Baira Majhera, Tehsil Kapkot, District Bageshwar ",Non-Coal Mining,05 Aug 2023,05/08/2023,,,25/09/2023,,,25/09/2023,,17/10/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/439294/2023&type=EC&ID=223609
403,SIA/UK/IND2/56507/2016,"Keron Lifesciences Pvt. Ltd.
Plot No- D-5, Sara Industrial Estate, Rampur Dehradun Uttarakhand-248197",Industrial Projects - 2,21 Jun 2016,21/06/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND2/56507/2016&type=EC&ID=22651
404,SIA/UK/IND/30714/2015,Manufacturing of Pharmaceutical Formulations,Industrial Projects - 1,06 Sep 2015,06/09/2015,,,08/09/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND/30714/2015&type=EC&ID=799
405,SIA/UK/MIN/33509/2015,"Chopata Soapstone Mine Area 1.575 ha. at Village- Choupata, Tehsil-Didihat, District- Pithoragarh Uttarakhand.",Non-Coal Mining,30 Nov 2015,30/11/2015,,,19/12/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/33509/2015&type=EC&ID=2919
406,SIA/UK/MIN/413529/2023,Nakhnauli Soapstone Mining Project,Non-Coal Mining,07 Jan 2023,07/01/2023,,,11/03/2023,,,11/03/2023,,03/04/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/413529/2023&type=EC&ID=214951
407,SIA/UK/MIN/91130/2019,Sandeep Aswal,Non-Coal Mining,10 Jan 2019,10/01/2019,,,01/03/2019,22/05/2019,30/09/2019,,,31/12/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/91130/2019&type=EC&ID=51637
408,SIA/UK/NCP/60463/2016,"‘Aam Wala Tarla’ “Group housing
project” (LIG, MIG, HIG & EWS)",INFRA-1,16 Nov 2016,16/11/2016,18/01/2019,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/NCP/60463/2016&type=EC&ID=32735
409,SIA/UK/MIN/434775/2023,Meyoli Soapstone Mine,Non-Coal Mining,27 Jun 2023,27/06/2023,,,18/07/2023,,,18/07/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/434775/2023&type=EC&ID=221986
410,SIA/UK/MIN/91734/2019,Soapstone mining from Uneven Agricultural land at Village Kande Kanyal Tehsil Kanda District Bageshwar Uttarakhand,Non-Coal Mining,17 Jan 2019,17/01/2019,,,01/03/2019,22/05/2019,07/10/2019,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/91734/2019&type=EC&ID=51809
411,SIA/UK/MIS/69007/2021,G.R. Realcon Pvt. Ltd. (Sikka Kimaya Greens),INFRA-2,01 Nov 2021,,27/12/2022,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/69007/2021&type=EC&ID=193076
412,SIA/UK/INFRA2/429427/2023,Environmental clearance for operation of existing hotel facility “The Prominence” under violation by M/s SA Anand & Associates,INFRA-2,16 May 2023,16/05/2023,,,23/05/2023,,,23/05/2023,,03/06/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/429427/2023&type=EC&ID=219741
413,SIA/UK/MIN/9571/2013,Naithana Sand Bajri & Boulder Mining Project,Non-Coal Mining,23 Jan 2016,23/01/2016,14/05/2023,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/9571/2013&type=EC&ID=10921
414,SIA/UK/IND3/447408/2023,MEDICARE HOSPITAL,Industrial Projects - 3,09 Oct 2023,09/10/2023,,,10/10/2023,,,10/10/2023,,07/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND3/447408/2023&type=EC&ID=226559
415,SIA/UK/IND/29865/2018,"Proposed Capacity Expansion of Refined Silver Production from 600 TPA to 800 TPA at Pantnagar, Udham Singh Nagar District, Uttarakhand",Industrial Projects - 1,15 Nov 2018,15/11/2018,,,18/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND/29865/2018&type=EC&ID=47667
416,SIA/UK/MIN/408672/2022,"Bhauro Chobtta, Tok Kumaldev Soapstone Deposit ",Non-Coal Mining,30 Nov 2022,30/11/2022,,,27/06/2023,,,27/06/2023,,07/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/408672/2022&type=EC&ID=213361
417,SIA/UK/NCP/90560/2019,Expansion of Base Hospital,INFRA-1,05 Jan 2019,05/01/2019,,,01/03/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/NCP/90560/2019&type=EC&ID=51516
418,SIA/UK/IND3/83126/2022,B.G. Assaying and Hallmarking Centre,Industrial Projects - 3,23 Sep 2022,,,,06/06/2023,,,06/06/2023,,04/07/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/IND3/83126/2022&type=EC&ID=211265
419,SIA/UK/MIN/87185/2018," “Minor Mineral Mining (River Bed Material)”, at Gola River (Area- 0.496 Ha), Village- Uduwa, Tehsil & District- Nainital, State- Uttarakhand of Mr.Sher Singh ",Non-Coal Mining,01 Dec 2018,01/12/2018,,,17/12/2018,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/87185/2018&type=EC&ID=48899
420,SIA/UK/MIN/31661/2015,Meyoli Soapstone Mine,Non-Coal Mining,10 Oct 2015,10/10/2015,,,16/10/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/31661/2015&type=EC&ID=1382
421,SIA/UK/MIN/9575/2013,Maroda Sand & Boulder Mining Project,Non-Coal Mining,23 Jan 2016,23/01/2016,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/9575/2013&type=EC&ID=10924
422,SIA/UK/MIN/89630/2018,Pratap Singh Mer,Non-Coal Mining,25 Dec 2018,25/12/2018,,,19/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/89630/2018&type=EC&ID=51321
423,SIA/UK/INFRA2/444997/2023,"L P Vilas at Old khasra no. 58, 59, New khasra no. 449 Ka, 449 GA, 450, 451, Village Sudhowala, Tehsil Vikasnagar, Dehradun, Uttarakhand",INFRA-2,19 Sep 2023,19/09/2023,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/444997/2023&type=EC&ID=225371
424,SIA/UK/MIN/405148/2022,"Proposed Simtoli (Maudhar) Soapstone Mine Project (Area: 11.251 ha.) at Village Simtoli (Maudhar), Tehsil & District: Bageshwar, Uttarakhand by Shri. Bhupendra Joshi",Non-Coal Mining,08 Nov 2022,08/11/2022,,,12/06/2023,,,12/06/2023,,11/03/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/405148/2022&type=EC&ID=212410
425,SIA/UK/MIN/453265/2023,"Baikori Soapstone Mining Project. Project Proponent- Smt. Madhavi Devi, W/o Late. Shri Nandan Singh Bagri, R/o- Jagthana, Tehsil & District- Bageshwar, Uttarakhand",Non-Coal Mining,24 Nov 2023,24/11/2023,,,13/12/2023,,,13/12/2023,,06/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/453265/2023&type=EC&ID=228544
426,SIA/UK/MIN/31567/2015,"Proposed
Extraction / Collection of Minor Minerals i.e. Sand, Bajri & Boulders from Ganga River Bed
Khasra No. 42/2, 42/6 & 43/1 (ML Area – 1.332 Ha.) at Village – Rampur Raighati Ahatmal,
Tehsil- Laksar, District – Haridwar, Uttarakhand.",Non-Coal Mining,07 Oct 2015,07/10/2015,,,16/10/2015,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/31567/2015&type=EC&ID=1319
427,SIA/UK/MIN/87546/2018,Jai Mata Di Mines,Non-Coal Mining,05 Dec 2018,05/12/2018,,,17/12/2018,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/87546/2018&type=EC&ID=50950
428,SIA/UK/INFRA2/434837/2023,Environmental Clearance for Manufacturing of Footwear’s,INFRA-2,01 Jul 2023,01/07/2023,,,18/07/2023,,,18/07/2023,,14/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/INFRA2/434837/2023&type=EC&ID=222186
429,SIA/UK/MIS/89180/2018,Dehradun Premier Motors Pvt Ltd,INFRA-2,20 Dec 2018,20/12/2018,,,19/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIS/89180/2018&type=EC&ID=51194
430,SIA/UK/MIN/90110/2018,"Soapstone Mining Project”, Area of 4.486 Hac. to Sri. Rajendra Prasad Tiwari S/o Shri Pran Dutt Tiwari, Village- Simkhet, Post office- Ghinghartola, District- Bageswar, State- Uttarakhand",Non-Coal Mining,31 Dec 2018,31/12/2018,,,19/01/2019,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/UK/MIN/90110/2018&type=EC&ID=51422
