,Proposal Number,Project Name,Project Sector,Date of Submission,Submitted by Proponent,Query for Shortcoming(if any) by SEIAA,Resubmission of Proposal by Proponent 1,Accepted by SEIAA and forwarded to SEAC,Query for Shortcoming(if any) by SEAC,Resubmission of Proposal by Proponent 2,Accepted by SEAC,Forwarded to SEIAA for EC,EC Letter Uploaded On/EC Granted,Link
658,SIA/BR/MIN/31839/2015,BolBam Int Udyog,Non-Coal Mining,17 Oct 2015,17/10/2015,16/10/2015,,17/10/2015,,,20/11/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31839/2015&type=EC&ID=1509
659,SIA/BR/MIN/64371/2017,Sand Mining Project at Chotiya Sand Ghat on Mohana River.,Non-Coal Mining,09 Jun 2017,09/06/2017,09/06/2017,09/06/2017,13/06/2017,,,15/06/2017,13/07/2017,31/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/64371/2017&type=EC&ID=35153
660,SIA/BR/MIN/60869/2016,Sand Mining Project at LCT Rajapur Ghat on river Ganga,Non-Coal Mining,04 Dec 2016,04/12/2016,,,23/12/2016,,,24/01/2017,08/02/2017,16/02/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/60869/2016&type=EC&ID=33010
661,SIA/BR/INFRA2/415351/2023,Dular Enclave (Residential Building Project by M/s Sita Construction Pvt. Ltd.),INFRA-2,30 Jan 2023,23/01/2023,25/01/2023,30/01/2023,07/02/2023,,,09/02/2023,,17/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/INFRA2/415351/2023&type=EC&ID=215596
662,SIA/BR/INFRA2/445490/2023,Construction of New 6 Lane H.L./Extra Dosed cable Bridge on River Ganga Parallel to Western Side of Existing Digha-Sonepur Rail-Cum-Road Bridge at Patna & Saran in Bihar,INFRA-2,23 Sep 2023,23/09/2023,05/01/2024,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/INFRA2/445490/2023&type=EC&ID=225514
663,SIA/BR/MIN/446592/2023,"Sand Mining Project of  Area  8.95 Ha  at  Sand block-06, Ghenghta  telpa (Block-6) sand Ghat on Ganga River of District-Saran of State-Bihar",Non-Coal Mining,02 Oct 2023,02/10/2023,,,09/10/2023,,,10/10/2023,,14/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/446592/2023&type=EC&ID=226242
664,SIA/BR/MIN/60635/2016,"Sand mining Ghat, New Haripur Ghat",Non-Coal Mining,25 Nov 2016,25/11/2016,,,29/11/2016,,,27/01/2017,08/02/2017,16/02/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/60635/2016&type=EC&ID=32846
665,SIA/BR/INFRA2/400470/2022,PROPOSED RESIDENTIAL PROJECT “VEENA VATIKA” ,INFRA-2,23 Dec 2022,17/11/2022,20/12/2022,23/12/2022,08/02/2023,,,09/02/2023,,17/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/INFRA2/400470/2022&type=EC&ID=212751
666,SIA/BR/MIN/451107/2023,"Sand Mining Project, Jamui Sukhnar Cluster- 01 Sand Ghat of District- Jamui, State-Bihar.",Non-Coal Mining,28 Nov 2023,28/11/2023,,,29/12/2023,,,03/01/2024,,31/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/451107/2023&type=EC&ID=228685
667,SIA/BR/IND1/416484/2023,Balmukund Concast Private Limited (Formerly Balmukund Concast Limited),Industrial Projects - 1,31 Jan 2023,31/01/2023,,,08/02/2023,,,09/02/2023,,11/05/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/IND1/416484/2023&type=EC&ID=215953
668,SIA/BR/MIS/86089/2018,Dr A P J Abdul Kalam Science City,INFRA-2,20 Nov 2018,20/11/2018,,,05/12/2018,,,05/12/2018,08/01/2019,14/01/2019,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/86089/2018&type=EC&ID=47766
669,SIA/BR/MIN/437774/2023,"Sand Mining Project at Block No.- 01 Sand Ghat in Mauza– Gurdiha, Hasanpur & Ghoshikundi, District- Lakhisarai(Bihar) over an area of 13.70 Hect.",Non-Coal Mining,11 Aug 2023,02/08/2023,10/08/2023,11/08/2023,17/08/2023,,,22/08/2023,,01/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/437774/2023&type=EC&ID=223509
670,SIA/BR/MIN/48821/2016,"Karamnasa Ghat (239355 TPA), Area 11.82ha, in District- Buxar (Bihar)",Non-Coal Mining,10 Feb 2016,10/02/2016,24/02/2016,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/48821/2016&type=EC&ID=12642
671,SIA/BR/MIN/441020/2023,Sand Ghat Mining Project (Badua Unit No.- 03 Sand Ghat) at Riverbed of Badua River,Non-Coal Mining,21 Aug 2023,21/08/2023,,,30/08/2023,,,30/08/2023,,22/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/441020/2023&type=EC&ID=224224
672,SIA/BR/IND/19027/2016,Balmukund Concast Ltd. (Expansion Project),Industrial Projects - 1,02 Apr 2017,02/04/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/IND/19027/2016&type=EC&ID=34786
673,SIA/BR/MIN/437846/2023,Proposed Sand Mining Project of Area 95 Ha at Bhojpur Ghat 12 on Sone River of District-Bhojpur State-Bihar.,Non-Coal Mining,12 Aug 2023,12/08/2023,,,29/08/2023,,,30/08/2023,,22/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/437846/2023&type=EC&ID=223943
674,SIA/BR/MIN/449894/2023,Sand Mining Project of Area 13.63 Ha at Madhubani Cluster-4  (  includes 3  sand blocks)  on Kamla River of District- Madhubani of State-Bihar,Non-Coal Mining,22 Oct 2023,22/10/2023,,,11/12/2023,,,18/12/2023,,30/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/449894/2023&type=EC&ID=227192
675,SIA/BR/MIN/437986/2023,Proposed Sand Mining Project of Area 8.98 Ha at Arwal Son  Ghat 05 on Sone River of District-Arwal State-Bihar,Non-Coal Mining,14 Aug 2023,14/08/2023,,,18/08/2023,,,22/08/2023,,22/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/437986/2023&type=EC&ID=224004
676,SIA/BR/MIN/438319/2023,Proposed Sand Mining Project of Area 37 Ha at Bhojpur Ghat 06 on Sone River of District-Bhojpur State-Bihar.,Non-Coal Mining,12 Aug 2023,12/08/2023,,,29/08/2023,,,30/08/2023,,22/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/438319/2023&type=EC&ID=223935
677,SIA/BR/MIS/60656/2016,Lotus Adobe (Residential Building Project of Nutan Construction),INFRA-2,27 Dec 2016,27/12/2016,23/12/2016,27/12/2016,10/01/2017,23/01/2017,23/01/2017,23/01/2017,03/03/2017,27/06/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/60656/2016&type=EC&ID=32862
678,SIA/BR/MIN/133383/2019,"Brick Earth Mining Project atVillage- Bhithi Sahabuddin, P.O- Bhithi Sahabuddin, P.S- Baniyapur, District- Saran (Bihar)",Non-Coal Mining,25 Dec 2019,25/12/2019,27/01/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/133383/2019&type=EC&ID=83830
679,SIA/BR/MIN/129177/2019,"Proposed Brick Earth Mining Project of Area 2.41 Acres or 0.97 Hectare for M/s Maa Bricks Manufacturing at Village- Saraia Akopur, P.O- Sorampur, P.S- Phulwari Sharif, District- Patna, State- Bihar",Non-Coal Mining,03 Dec 2019,03/12/2019,06/02/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/129177/2019&type=EC&ID=78812
680,SIA/BR/MIN/444451/2023,"Sand Mining Project, Pahleja Ghat/Unit-12 Sand Ghat of District- Saran, State-Bihar",Non-Coal Mining,15 Sep 2023,15/09/2023,,,09/10/2023,,,10/10/2023,,14/11/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/444451/2023&type=EC&ID=225205
681,SIA/BR/IND2/16935/2016,-1,Industrial Projects - 2,18 Apr 2018,18/04/2018,,,04/07/2018,,,06/07/2018,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/IND2/16935/2016&type=EC&ID=43738
682,SIA/BR/MIN/59803/2016,GAGACHOWK GHAT ON BADHUA RIVER,Non-Coal Mining,11 Nov 2016,11/11/2016,10/11/2016,11/11/2016,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/59803/2016&type=EC&ID=32263
683,SIA/BR/INFRA2/442290/2023,"PROPOSED EXPANSION OF ALL INDIA INSTITUTE OF MEDICAL SCIENCES (AIIMS) CAMPUS AND AIIMS RESIDENTIAL CAMPUS AT DISTRICT - PATNA, BIHAR",INFRA-2,30 Aug 2023,30/08/2023,,,01/09/2023,,,01/09/2023,,21/09/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/INFRA2/442290/2023&type=EC&ID=224604
684,SIA/BR/MIN/63523/2017,"Soil Mining Project at Village- Rahimpur, P.S- Khagaria, Dist.-Khagaria, Bihar",Non-Coal Mining,28 Mar 2017,28/03/2017,07/12/2017,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/63523/2017&type=EC&ID=34722
685,SIA/BR/MIN/60616/2016,sand mining project of Sabalpur ghat at Gandak river,Non-Coal Mining,23 Nov 2016,23/11/2016,,,02/12/2016,,,05/12/2016,27/12/2016,23/12/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/60616/2016&type=EC&ID=32829
686,SIA/BR/MIN/30095/2015,KISAN BRICKS,Non-Coal Mining,14 Aug 2015,14/08/2015,,,28/09/2015,,,15/10/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/30095/2015&type=EC&ID=406
687,SIA/BR/MIN/444012/2023,"Sand Mining Project of Area 18.88 Hectare at Rohtas Sone, Know, Thora Sand Ghat (Block-1) on Sone, Kow, Thora River of District-Rohtas State-Bihar.",Non-Coal Mining,12 Sep 2023,12/09/2023,,,19/09/2023,,,19/09/2023,,31/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/444012/2023&type=EC&ID=225053
688,SIA/BR/MIN/33033/2019,Proposed Sand Mining Project of Area  5.0 Ha  at  Sapahiya Khas  (Bishwambharpur) Ghat  on Gandak River of District- Gopalganj  of State- Bihar,Non-Coal Mining,16 Mar 2019,16/03/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/33033/2019&type=EC&ID=53926
689,SIA/BR/MIN/33247/2019,Proposed Sand Mining Project of Area 3.5 Ha at Rajwahi Yadavpur  Ghat on Gandak River of District-Gopalganj of State-Bihar,Non-Coal Mining,18 Mar 2019,18/03/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/33247/2019&type=EC&ID=54055
690,SIA/BR/MIN/33490/2019,Sahora Sand Ghat at Badua River,Non-Coal Mining,23 Mar 2019,23/03/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/33490/2019&type=EC&ID=54176
691,SIA/BR/MIN/57976/2019,"Natraj Iron & Castings Pvt. Ltd.  Stone Mining Project at village: Chakandara / Barari, block- chewra, district- Sheikhpura, State: Bihar",Non-Coal Mining,04 Nov 2020,04/11/2020,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/57976/2019&type=EC&ID=142425
692,SIA/BR/MIS/167660/2020,"Proposed Commercial cum Residential Building at Mauza- Chitkohra, Saritabad, Patna, Bihar by Aparna architect & associate",INFRA-2,11 Sep 2020,12/08/2020,17/08/2020,11/09/2020,17/09/2020,,,17/09/2020,02/12/2020,01/01/1900,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/167660/2020&type=EC&ID=123053
693,SIA/BR/MIN/31461/2015,India Int Udyog,Non-Coal Mining,02 Oct 2015,02/10/2015,,,07/10/2015,,,16/10/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31461/2015&type=EC&ID=1241
694,SIA/BR/MIN/59791/2016,"""KAURIAH GHAT ON MAHANI RIVER"" (Khasra No. 29,322)",Non-Coal Mining,11 Nov 2016,11/11/2016,10/11/2016,11/11/2016,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/59791/2016&type=EC&ID=32248
695,SIA/BR/MIN/64347/2017,Sand Mining Project at Madarpur & Dhamaniya Sand Ghat on Morhar River.,Non-Coal Mining,08 Jun 2017,08/06/2017,08/06/2017,08/06/2017,13/06/2017,,,15/06/2017,27/06/2017,31/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/64347/2017&type=EC&ID=35143
696,SIA/BR/MIN/31363/2015,L.B.F Bricks Udyog,Non-Coal Mining,29 Sep 2015,29/09/2015,,,29/09/2015,,,16/10/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31363/2015&type=EC&ID=1180
697,SIA/BR/NCP/61804/2017,"Proposed Residential Building “Winsome Empire” 
at Plot No.- 531 & 613 and 614,  Mauza- Sikandarpur, Thana- Danapur, District- Patna, State- Bihar",INFRA-1,16 Jan 2017,16/01/2017,,,20/01/2017,23/01/2017,24/01/2017,27/01/2017,27/06/2017,30/06/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/NCP/61804/2017&type=EC&ID=33661
698,SIA/BR/MIN/430526/2023,"Sand Mining Project on Sone River at Aurangabad Ghat 21, of District - Aurangabad, State-Bihar.",Non-Coal Mining,24 May 2023,24/05/2023,,,02/06/2023,,,06/06/2023,,13/07/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/430526/2023&type=EC&ID=220231
699,SIA/BR/MIN/446350/2023," Proposed Sand Mining Project of Area 9.7 Ha at Nalanda Lokain – 01, Lokain Sand Ghat No -04 on Lokain River of District- Nalanda, State-Bihar.",Non-Coal Mining,29 Sep 2023,29/09/2023,,,11/12/2023,,,18/12/2023,,31/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/446350/2023&type=EC&ID=226153
700,SIA/BR/MIN/60637/2016,"Proposed Sand Mining Project of Area 23.0 Ha at Bhagwatpur Ghat on Son River of
District- Bhojpur of State- Bihar",Non-Coal Mining,25 Nov 2016,25/11/2016,,,29/11/2016,,,05/12/2016,27/12/2016,23/12/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/60637/2016&type=EC&ID=32848
701,SIA/BR/MIN/31611/2015,M/s Bajrang Bricks Company,Non-Coal Mining,08 Oct 2015,08/10/2015,,,09/10/2015,,,16/10/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31611/2015&type=EC&ID=1352
702,SIA/BR/MIN/436702/2023,Proposed Sand Mining Project of Area 94.88 Ha at Aurangabad Ghat 09 on Sone River of District-Aurangabad State-Bihar.,Non-Coal Mining,27 Jul 2023,17/07/2023,27/07/2023,27/07/2023,31/07/2023,,,31/07/2023,,28/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/436702/2023&type=EC&ID=222842
703,SIA/BR/MIN/30954/2015,Ratan Int Udyog,Non-Coal Mining,15 Sep 2015,15/09/2015,,,28/09/2015,,,15/10/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/30954/2015&type=EC&ID=939
704,SIA/BR/MIN/60614/2016,"Proposed Sand Mining Project of Area 24 Ha at Jhaua-Gosaipur Dighwara Ghat on
Ganga River of District- Saran of State- Bihar",Non-Coal Mining,25 Nov 2016,25/11/2016,25/11/2016,25/11/2016,02/12/2016,06/12/2016,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/60614/2016&type=EC&ID=32827
705,SIA/BR/MIN/437453/2023,Proposed Sand Mining Project of Area 39.97  Ha at Aurangabad Ghat 07 on Sone River of District-Aurangabad  State-Bihar.,Non-Coal Mining,27 Jul 2023,20/07/2023,27/07/2023,27/07/2023,31/07/2023,,,31/07/2023,,28/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/437453/2023&type=EC&ID=222960
706,SIA/BR/MIN/437696/2023,Sand Ghat Mining Project (Lakhisarai Block - 05) at Riverbed of Kiul River,Non-Coal Mining,31 Jul 2023,31/07/2023,,,03/08/2023,,,03/08/2023,,28/08/2023,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/437696/2023&type=EC&ID=223410
707,SIA/BR/MIN/442382/2023,Proposed Sand Mining Project of Area  33.2 Ha at Lakhisarai Kiul-08 Ghat on Kiul River of District-Lakhisarai of State-Bihar.,Non-Coal Mining,30 Aug 2023,30/08/2023,,,08/09/2023,,,11/09/2023,,30/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/442382/2023&type=EC&ID=224596
708,SIA/BR/MIN/29949/2015,Soil Mining project,Non-Coal Mining,08 Aug 2015,08/08/2015,,,18/08/2015,,,15/10/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/29949/2015&type=EC&ID=326
709,SIA/BR/MIN/455717/2023,Sand Mining Project of Area 9.37 Ha at Sand Block-05 Ghat on Ulai River of  District-Jamui of State-Bihar,Non-Coal Mining,16 Dec 2023,16/12/2023,,,29/12/2023,,,03/01/2024,,30/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/455717/2023&type=EC&ID=229440
710,SIA/BR/IND/18621/2016,Balmukund Concast Ltd ,Industrial Projects - 1,18 Mar 2017,18/03/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/IND/18621/2016&type=EC&ID=34267
711,SIA/BR/IND/64979/2017,Proposed Expansion of Cement Grinding Unit From 2.0 MTPA to 4.0 MTPA,Industrial Projects - 1,26 May 2017,26/05/2017,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/IND/64979/2017&type=EC&ID=35381
712,SIA/BR/MIN/31505/2015,BRICK CLAY MINING - R.K BRICKS- B2,Non-Coal Mining,05 Oct 2015,05/10/2015,,,07/10/2015,,,16/10/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31505/2015&type=EC&ID=1280
713,SIA/BR/MIN/17976/2015,262,Non-Coal Mining,29 Dec 2016,29/12/2016,23/12/2016,29/12/2016,11/01/2017,,,27/01/2017,11/04/2017,27/06/2017,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/17976/2015&type=EC&ID=33133
714,SIA/BR/MIN/66068/2017,Sand Mining Project at Gausala Sand Ghat on Ulai River.,Non-Coal Mining,28 Sep 2018,28/09/2018,25/09/2018,28/09/2018,05/10/2018,,,05/12/2018,18/12/2018,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/66068/2017&type=EC&ID=35810
715,SIA/BR/MIN/60663/2016,"Sand mining project, at Katesar ghat",Non-Coal Mining,25 Nov 2016,25/11/2016,,,02/12/2016,,,05/12/2016,27/12/2016,23/12/2016,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/60663/2016&type=EC&ID=32868
716,SIA/BR/MIS/137282/2020,SILVER OAK (Project of M/s JG Construction),INFRA-2,18 Jan 2020,18/01/2020,06/02/2020,07/02/2020,17/02/2020,,,17/02/2020,13/03/2020,22/04/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/137282/2020&type=EC&ID=85798
717,SIA/BR/MIN/31240/2015,Brick Clay Mining Project-Das Int Udyog-B2,Non-Coal Mining,23 Sep 2015,23/09/2015,,,29/09/2015,,,16/10/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31240/2015&type=EC&ID=1104
718,SIA/BR/MIN/64503/2017,Sand mining project at Nigri ghat on Lilajan river,Non-Coal Mining,08 Jun 2017,08/06/2017,31/05/2017,08/06/2017,13/06/2017,,,15/06/2017,13/07/2017,31/05/2018,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/64503/2017&type=EC&ID=35204
719,SIA/BR/INFRA2/447629/2023,Thakur Singh Suncity Complex (Residential Building Project of Bhuswami Buildcon Pvt. Ltd.),INFRA-2,11 Oct 2023,11/10/2023,,,31/10/2023,,,06/11/2023,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/INFRA2/447629/2023&type=EC&ID=226655
720,SIA/BR/MIN/66177/2017,Sand Mining Project at Jalkariya Sand Ghat on Barnar River,Non-Coal Mining,06 Oct 2018,06/10/2018,11/08/2017,06/10/2018,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/66177/2017&type=EC&ID=35868
721,SIA/BR/MIN/66278/2017,Sand Mining Project at Raksha Oriya Sand Ghat on Jhanjhi River,Non-Coal Mining,10 Dec 2018,10/12/2018,11/08/2017,10/12/2018,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/66278/2017&type=EC&ID=35916
722,SIA/BR/MIN/70129/2017,Sand Mining project Naua bigha ghat on Morhar river,Non-Coal Mining,05 Oct 2017,05/10/2017,05/10/2017,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/70129/2017&type=EC&ID=38820
723,SIA/BR/MIN/453476/2023,"Sand Mining Project, Patna Culster-13 (Patna Sone- 16)    Sand Ghat of District- Patna, State-Bihar.",Non-Coal Mining,29 Nov 2023,29/11/2023,,,05/12/2023,,,06/12/2023,,01/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/453476/2023&type=EC&ID=228732
724,SIA/BR/MIN/69943/2017,Proposed Sand Mining Project at Rongha Sand Ghat on Morhar River,Non-Coal Mining,28 Sep 2017,28/09/2017,05/10/2017,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/69943/2017&type=EC&ID=38751
725,SIA/BR/MIN/31874/2015,Sahara Int Udyog,Non-Coal Mining,17 Oct 2015,17/10/2015,16/10/2015,,17/10/2015,,,20/11/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31874/2015&type=EC&ID=1549
726,SIA/BR/MIN/31245/2015,BRICK CLAY MINING PROJECT-ABS INT UDYOG-B2,Non-Coal Mining,23 Sep 2015,23/09/2015,,,29/09/2015,,,16/10/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31245/2015&type=EC&ID=1108
727,SIA/BR/MIN/443302/2023,Sand Ghat Mining Project (Anjana river Block – 02),Non-Coal Mining,07 Sep 2023,07/09/2023,,,11/12/2023,,,19/12/2023,,30/01/2024,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/443302/2023&type=EC&ID=224887
728,SIA/BR/MIN/66032/2017,Sand Mining Project at Mahisona Sand Ghat (Block no-7) on Kiul River.,Non-Coal Mining,25 Sep 2018,25/09/2018,25/09/2018,25/09/2018,01/10/2018,,,01/10/2018,05/12/2018,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/66032/2017&type=EC&ID=35791
729,SIA/BR/RIV/26099/2016,"""KUNDAGHAT RESERVOTR scHEME"", District- Jamui, Village:- Sikandra, Tehsil:- Sikandra, District:- Jamui",River Valley and Hydroelectric Projects,15 May 2018,15/05/2018,,,29/05/2018,,,29/05/2018,28/03/2019,03/03/2021,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/RIV/26099/2016&type=EC&ID=44148
730,SIA/BR/MIN/31562/2015,BRICK CLAY MINING PROJECT- GANESH INT UDYOG,Non-Coal Mining,07 Oct 2015,07/10/2015,,,08/10/2015,,,16/10/2015,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/31562/2015&type=EC&ID=1315
731,SIA/BR/MIN/33618/2019,Jitwarpur Sand Ghat on Bagra River,Non-Coal Mining,25 Mar 2019,25/03/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/33618/2019&type=EC&ID=54227
732,SIA/BR/MIN/137271/2020,"Brick Earth Mining Project at Mauza- Salarpur, P.S- Shankarpur, Anchal- Ismailpur, District- Bhagalpur (Bihar)",Non-Coal Mining,17 Jan 2020,17/01/2020,06/02/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/137271/2020&type=EC&ID=85793
733,SIA/BR/MIN/136501/2020,"Brick Earth Mining Project at Village- Mahadevpur, P.O- Kharik, P.S- Kharik, District- Bhagalpur (Bihar)",Non-Coal Mining,12 Jan 2020,12/01/2020,06/02/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/136501/2020&type=EC&ID=85633
734,SIA/BR/MIN/136861/2020,"Proposed Brick Earth Mining Project of Area 1.21 Hectare Or 3.00 Acre M/s Bidhata Bricks at Mauza + P.O - Pipra Pakri, P.S- Muffashil Bettiah, Block- Bettiah, District- West Champaran, State - Bihar",Non-Coal Mining,14 Jan 2020,14/01/2020,06/02/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/136861/2020&type=EC&ID=85735
735,SIA/BR/MIN/35128/2019,BRICK EARTH MINING FOR MAA SHOBHA BELHAR,Non-Coal Mining,23 Apr 2019,23/04/2019,,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/35128/2019&type=EC&ID=55046
736,SIA/BR/MIN/145470/2020,Brick Kiln Soil Mining Project,Non-Coal Mining,26 Feb 2020,26/02/2020,30/07/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/145470/2020&type=EC&ID=91827
737,SIA/BR/MIS/140546/2020,"Government Medical College & Hospital at Jhanjharpur, Madhubani, Bihar",INFRA-2,15 Feb 2020,03/02/2020,14/02/2020,15/02/2020,17/02/2020,,,17/02/2020,13/03/2020,22/04/2020,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/140546/2020&type=EC&ID=86678
738,SIA/BR/MIN/135851/2020,"Brick Earth Mining Project at Village- Rasalpur, P.O- Manpur, P.S- Mufassil, District- Gaya(Bihar)",Non-Coal Mining,09 Jan 2020,09/01/2020,25/01/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/135851/2020&type=EC&ID=84457
739,SIA/BR/MIN/136066/2020,"Brick Earth Mining Project at Mauza- Chanda, P.O- Dhibra, P.S- Dhibra, Anchal- Dev, District- Aurangabad(Bihar)",Non-Coal Mining,09 Jan 2020,09/01/2020,25/01/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/136066/2020&type=EC&ID=85515
740,SIA/BR/MIN/162933/2020,B2 ALL COMMO TRADE PVT. LTD.-Brick Earth Mining project,Non-Coal Mining,10 Jul 2020,10/07/2020,31/07/2020,,,,,,,,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIN/162933/2020&type=EC&ID=115998
741,SIA/BR/MIS/279226/2022,"Government Medical College and Hospital at Arrah, Bhojpur Bihar.",INFRA-2,21 Jun 2022,21/06/2022,,,28/06/2022,,,28/06/2022,,02/08/2022,https://environmentclearance.nic.in/timeline.aspx?pid=SIA/BR/MIS/279226/2022&type=EC&ID=207863
